sha256	path
bf10a9de3c73b5078dcd04e7be076cf291a94bd1e0ecec57eb87c2b3a01b2fa8	udt_g130_copresence_rank_complete_network_ownership_2026-08-16/AUDIT_REPORT.md
78f666cc4852e288a6e99467023ea6315d5aacda533e8912d2cfdd6136202704	udt_g130_copresence_rank_complete_network_ownership_2026-08-16/EXACT_DERIVATION.md
5eec3eec5ee17825628176f4e8346e5542a3c883374f2745a32fed937b71294e	udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/AUDIT_REPORT.md
f4ff6489086e157deb9fb1e31ddf613e849a6806a129ec4c7d7657c0ebbd6d74	udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/EXACT_DERIVATION.md
13cc3465ba8d6e2a7ddf399237a3a7037bbe2cfec54a88256bf24dd5157dfa9b	udt_g171_primary_metric_multi_pair_response_2026-08-19/AUDIT_REPORT.md
2470fa7b33f48337a450736f488c4f909540fb30e32163c0b0211ad5cbd52671	udt_g171_primary_metric_multi_pair_response_2026-08-19/EXACT_DERIVATION.md
e31209f844a84d1cb06fc0953bc8f9f421b7d4e2d6bcb0c94298143f0954d5ce	udt_g175_relation_wide_calibration_equivalence_audit_2026-08-19/AUDIT_REPORT.md
1c6f01df3210c6483ae7875b5ec5773dea068c8bc12cc357a787aaab2ccc257f	udt_g175_relation_wide_calibration_equivalence_audit_2026-08-19/EXACT_DERIVATION.md
c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md
df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md
ec92df1229846fbe457f5a43f860c32228b429810b856caf7912b0143b34b36b	udt_g180_completed_pair_smooth_family_descent_2026-08-19/AUDIT_REPORT.md
3e81642bacf30a9e94df3db4c041f6b6ae94af91b87d9f51c044116ed2afa7b6	udt_g180_completed_pair_smooth_family_descent_2026-08-19/EXACT_DERIVATION.md
b46d70a9b915d9d477b872cd8ba0d8fd8f96dc81c5b5dcd8bf4cc9d72c6ffc53	udt_g213_determinant_one_spatial_remainder_and_completed_rank_closure_2026-08-22/AUDIT_REPORT.md
caa10d3d87d7b1ea987cc5a9b48b1c3f76160de8fce0d042563c26c596fbc00a	udt_g213_determinant_one_spatial_remainder_and_completed_rank_closure_2026-08-22/EXACT_DERIVATION.md
