path	sha256	role
udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/EXACT_DERIVATION.md	e51704c01a72c546401e31f59ecf0b1881ee2c273324ccba2e4572fc7d01941d	primary full pair pullback and radial boundary
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md	df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831	working completed-pair normalization
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51	full pullback before readout
udt_g180_completed_pair_smooth_family_descent_2026-08-19/EXACT_DERIVATION.md	3e81642bacf30a9e94df3db4c041f6b6ae94af91b87d9f51c044116ed2afa7b6	radial and angular completed-family formulas
udt_g184_regular_branch_equivalence_classification_2026-08-19/AUDIT_REPORT.md	fd1d0ed0d4b704a301ca752ac91d22d22ef4ff77c574cb05dba4d926e0160b84	regular realization equivalence ceiling
udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/AUDIT_REPORT.md	b260d3700cb61aed68a19593073b0c37970176b845edb506a2680b6c6296a944	frequency versus terminal-depth typing
udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/EXACT_DERIVATION.md	773982a04a771b51f9a55485501d72f59906395e4b390c2704d2c17ef1ded498	central spherical areal screen theorem
udt_g120_exact_screen_imported_transfer_dual_sne_recomposition_2026-08-16/AUDIT_REPORT.md	57d550bbfdac1368b3445543ae4af31ceab92574b69cac6be6fba44a70a51848	conditional SNe interface and caveats
udt_g120_exact_screen_imported_transfer_dual_sne_recomposition_2026-08-16/PRODUCTION_RESULT.json	5cfc06b014b2ba7b898ff079d8ce80d052497f2ea629c38ecd312f6c33a9c8ff	frozen comparison values
udt_observed_middle_regime_pair_calibration_2026-08-15/CALIBRATION_CONTRACT.json	50fb5a254a8161bafcf71310c11cd219218c359de7fbfad2abf4b3f0dcc7543c	frozen P1 calibration
Data/Pantheon+SH0ES.dat	1cb0fc379ef066afdc2ffd1857681cc478024570d8a3eba284fb645775198cf8	Pantheon+ release table
Data/Pantheon+SH0ES_STAT+SYS.cov	abf806d966485e64afdb359c87bffc0ecc00d05eff0a31ced66f247385df0fdc	Pantheon+ covariance
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/DES-Dovekie_HD.csv	2f57019d783eaa976df80a41b0054171a2d994ee9808d715ce850c2df5720aaf	DES-SN5YR release table
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/STAT+SYS.npz	ffd3124b32148b1372bd95fda9299269f0352a9f8eee02d416c610e38495463b	DES-SN5YR precision representation
