sha256	path	role
097ffb2ea563a5504977e092f7a6a11d0f144ec3909291632e3290ec1b020450	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/EXACT_DERIVATION.md	parent_cocycle_exact
603d80edfad9f20941484bb6b60f1f43bea308ceab49b885fd52739b1e1bc8ab	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/STATUS_LEDGER.tsv	parent_cocycle_status
5cddba3a3d050d78f34b730a5471aa0ccc2128d4f0892d1708aed5b11118bd12	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/BRANCH_COCYCLE_ATLAS.tsv	parent_branch_atlas
e4b5a513732d720b67a02c5ccb8ca6e7fd2c76000406fd021e0a44396f034222	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/COCYCLE_TYPE_LEDGER.tsv	parent_type_ledger
3d368c4e8c16db18aec43280f8edb3205765d4ebc5349b2795dfb1847e87355d	udt_reciprocal_angular_intertwiner_audit_2026-07-23/AUDIT_REPORT.md	prior_angular_intertwiner
1b04aa9bce00a744f5a49b15c89b6afb6b17c250a0ce87c9497589179060cbc5	udt_reciprocal_angular_intertwiner_audit_2026-07-23/STATUS_LEDGER.tsv	prior_angular_status
5130d6c1675a8cc16321d1f87c6c765adfba13eb8489d1f3b8a3b2ec368fe7c8	udt_reciprocal_angular_intertwiner_audit_2026-07-23/COMPLETION_SOLDERING_ATLAS.tsv	prior_completion_solder
030812cf6903a41bac26005326e1104c5dfeb54c5995194de1474bb33b4afa28	udt_frame_bivector_equivariance_audit_2026-07-23/AUDIT_REPORT.md	frame_bivector_exact
8af8af11ddd676a545a1ab5b97917191d95104c1e0cc37a6457dc7e79492ec3b	udt_frame_bivector_equivariance_audit_2026-07-23/STATUS_LEDGER.tsv	frame_bivector_status
422a96a0b8ce50b1b74c0e7ea78ac9b0f6ec2d5ef8ea59c69c2b3f9941f25df7	udt_finite_cell_cartan_transport_atlas_2026-07-23/AUDIT_REPORT.md	cartan_transport_exact
b2db6f89a1b31f0264f06a7f81512b3f944202f070915409d8106d4ee414d264	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	causal_completion_cross
923e6e4e7d9b6478f8b281f7d48f4fd46cd194c292a01540c46509ee6fc89776	udt_complete_metric_intrinsic_object_audit_2026-07-23/AUDIT_REPORT.md	intrinsic_object_exact
83c56a85f481f24928109e855afe87fa85a0d41db440e0a5c96f086ec45acb50	udt_complete_metric_intrinsic_object_audit_2026-07-23/INTRINSIC_OBJECT_CENSUS.tsv	intrinsic_object_census
0f92b9f61b7cfe9991e668d965d792c5e261760634d1a93fe3c93c9591521fb8	udt_complete_metric_intrinsic_object_audit_2026-07-23/DOMAIN_TRANSITION_LEDGER.tsv	dphi_domain_source
c2ddc90ad25e13bd3c9fcb497630ad4510d36079c3be44ba47fb6a91a25a5471	udt_csn_dphi_transport_selector_audit_2026-07-23/AUDIT_REPORT.md	csn_connection_exact
6b5111ad16ba4bdab982cce0305430757b0d4e4bc6a255ef747cf639570f77a9	udt_csn_dphi_transport_selector_audit_2026-07-23/STATUS_LEDGER.tsv	csn_connection_status
b6f484a77b202b695ac76306e8d0ebf66b14f73b7eb671431c4821259a719ce8	udt_native_coframe_composition_law_audit_2026-07-23/AUDIT_REPORT.md	coframe_composition_exact
385f3b4b50ab9007e584bcf5e1e461e6913800e4fafc28a7a6b561aacff06a0c	udt_native_coframe_composition_law_audit_2026-07-23/STATUS_LEDGER.tsv	coframe_composition_status
25edd8f19f4d874a051c2d89fac9e742f9bc3579bdfc78f7c0e71bf9719aa710	udt_center_free_observer_optical_correspondence_audit_2026-07-24/COMPLETION_OPTICAL_ATLAS.tsv	completion_registry
e0dd0e7cf067daf0b7c75ac8ccafa093fdf8f86bca9e4f233306913dd6a88540	udt_center_free_observer_optical_correspondence_audit_2026-07-24/EQUATION_FAMILY_OPTICAL_SCREEN.tsv	equation_family_registry
760264ff6919ca890cda9a45a0cb326d84cc97f00a09328b3b64ebaad7141a4a	UDT_SCIENTIFIC_FRONTIER_2026-07-19.md	frontier_scope_at_base
