path	sha256	bytes
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/CANDIDATE_EXPOSURE.json	e0318c2e7a06e4a34b502745f3f4be0736223d0a2d174098614b7bd4660401a1	706
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/COMMAND_PROVENANCE.md	8713822deb2c4b3393f5333651122bc4641ceb229dd35eee076af24ac521045a	1009
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/FINAL_AUTHENTICATION.json	825c9e5e445a5b624b13c3eb43dc983452a2288eeeab9e1ecb49bf4af59d418a	4188
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/HB2_WRAPPER_FINALIZATION.json	9b00e75a824e5a30cb39238e10e689ff56a2fde9f6fae03c05fbf03040043e52	1293
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/INITIAL_FINAL_AUTHENTICATION_FAILURE.json	53840af3a93e4a0e72e8a857a270f263fdec78511dbb374ff91703a8031c5004	776
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/POST_EXPOSURE_EXECUTION_RECORD.md	5c5c65f88764538f76dfc0dde32b9d50941d330f8021722e2b686a7ec3f7de36	1571
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/REVIEW_RECORD.md	da6b3a9872eda767b9c3885e9d01fb9f209412f735474bbd85280cf4604fc4d7	17201
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/REVIEW_VERDICT.json	79d412b5eaa88c8f0efeeaa8ed8c0f2ac7578a35f30b439dc2c1c762e1720eef	5893
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/SOURCE_AUTHENTICATION.json	a26a51ab409688b00e71fc1ef4fbb3b065d277da12e9e8f6ed412b85f41cc667	8671
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/SOURCE_FIRST_ARGUMENT.md	6f5453f7650cc4f2118290d0b59f0f394795f5f02bb39d8793f0fad4da394ea0	5956
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/SOURCE_FIRST_REQUIREMENTS.md	57503d59bce5769ba4a3787e25b23aac33d5eea9e0ac658256961153a520f581	4714
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/SOURCE_FIRST_SEAL.json	7a93896e35ca2bab9764cb32e2ecbaf6001490744cabde9d4eef361b0f257a0a	1704
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/WORKTREE_AT_RETURN.txt	5af4645c2dfea5fea0e9f4ca141f940845f4cf6f788c53623c25d5d8d9d55412	5776
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/author_replay.json	5d6a2a4364aeda939e00a02fea9bf7b8d7fa429a709ac4abbba6df4eb4073f09	389
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/author_replay.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/author_replay.stdout	61041abca88c827ef5ae38b340295b55caeee0a00ba41bc16257764c26e0a0c1	5984
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/direct_curvature_ratio.json	11fba7c4e5ba14fa425530fa417aea07f1da7aa46b6109442553aedf72adf9c1	411
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/direct_curvature_ratio.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/direct_curvature_ratio.stdout	256a0fea5b38460a3f8fd1310625df7620a9a65f8e80ffc2ffba12ad78d48934	6097
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/direct_curvature_ratio_check.py	4b7124f648f77940712f0fd34816cb4d2a0e1a42a6153e278e6c6a16dea23243	5447
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/independent_ratio_check.py	120f71533c6de6d573cd76b5083981973631dc893cdfe43fe2a49c2fc128378b	2386
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/source_first_ratio.json	50c07fce6dd66deaaa8793b0d20ce2b9cd544b001ec772d6c80c5bc09077feb4	407
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/source_first_ratio.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_hopfion_bridge_stability_reassessment_2026-09-08/step_03/review/source_first_ratio.stdout	500755176bff9e2b5f6bd0850d1df608a5a723a80b4e96c09f21e1291c94d52f	6376
