path	sha256	role
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003	direct reciprocal-c and positional-composition derivation
PROVENANCE.md	90f2a0e73881e3a9de99802af8be75f820a9873b6d76d2baa82b1ad4e8d7d16c	original intent and explicit distance-unspecified warning
udt_founding_phi_ownership_morphism_audit_2026-08-05/AUDIT_REPORT.md	65905b6b2718fd9c1057143a7148104bb14d7e65eeee3bdc7a7010af8cbe90eb	founded supplied-depth ownership boundary
udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	complete orchestra-before-readout correction
udt_xmax_asymptotic_limit_frame_correction_2026-08-05/AUDIT_REPORT.md	32fadafc5b336a35aae10bc7c24e98c27bbd64e03d43d42bbd9f1a6a8f3d932c	current X_max limiting role and open realization
udt_g130_copresence_rank_complete_network_ownership_2026-08-16/EXACT_DERIVATION.md	78f666cc4852e288a6e99467023ea6315d5aacda533e8912d2cfdd6136202704	co-presence and supplied-network ownership boundary
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/AUDIT_REPORT.md	45fa4a9a2a7ff911e3abf20ceae33eb88b2622c9201b4e0c63e9f63693fb9a13	controlling complete pair evaluator
simple_metric_hyperbolic_derive.md	c5ab7f7e7a09784b59384c8f32d7b1462e86c94ece3757d0cb0411508df38e5f	historical conditional hyperbolic distance derivation and premise ledger
udt_g135_projective_pair_separation_constitution_audit_2026-08-17/AUDIT_REPORT.md	82324b957e0187f7cc3c47fec0878ba62fe8b7a32d3799ac96d92d62b263fc14	current bounded projective result
udt_g135_projective_pair_separation_constitution_audit_2026-08-17/EXACT_DERIVATION.md	cad656bf9ee305faa0dde382af79f95a74c222c141b9c26a53fa3b49c3c37457	load-bearing G135 algebra and counterfamilies
CURRENT_SCIENTIFIC_PREMISES.tsv	4e34443add587435b2894bef47e058ed60cad8cae9a2d7423b7e2385543123f5	current exact premise authority through G135
