transform_id	configuration_id	carrier_id	mask_id	mask_integer	bank	point_id	primary_status	split_status	q_eigenvalues	h_eigenvalues	split_forward_residual	shear_rank	twist_rank	shear_max_abs	twist_max_abs	metric_twojet_residual	cartan_covariance_residual	determinant_weight_residual	ricci_contraction_residual	scalar_contraction_residual	weyl_trace_max_abs	inverse_roundtrip_residual	metric_determinant	metric_inertia	retained	physical_merit
C05_SWAP_DEPTH_SCREEN	R00_1_M0_B0_P0	R00_1	M0	0	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	0	0	0.0	0.0	1.7466647263354526e-16	0.0	1.518477364320327e-16	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M1_B0_P0	R00_1	M1	1	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.02875320115804978	0.05665370322777121	1.7466647263354526e-16	5.204170427930421e-18	1.518477364320327e-16	3.469446951953614e-18	5.204170427930421e-18	5.014435047745458e-18	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M2_B0_P0	R00_1	M2	2	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.021548797519117653	0.016840933638698388	1.7466647263354526e-16	6.938893903907228e-18	1.518477364320327e-16	6.938893903907228e-18	0.0	8.239936510889834e-18	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M3_B0_P0	R00_1	M3	3	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.050301998677167434	0.06276332765520203	1.7466647263354526e-16	6.938893903907228e-18	1.518477364320327e-16	1.3877787807814457e-17	0.0	5.637851296924623e-18	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M4_B0_P0	R00_1	M4	4	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.02767899000668405	0.019116239571928414	1.7466647263354526e-16	6.938893903907228e-18	1.518477364320327e-16	1.0408340855860843e-17	6.938893903907228e-18	6.938893903907228e-18	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M5_B0_P0	R00_1	M5	5	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.04270160669584522	0.07576994279969962	1.7466647263354526e-16	1.0408340855860843e-17	1.518477364320327e-16	1.3877787807814457e-17	0.0	1.0408340855860843e-17	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M6_B0_P0	R00_1	M6	6	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.03549720305691308	0.025225863999359218	1.7466647263354526e-16	6.938893903907228e-18	1.518477364320327e-16	6.938893903907228e-18	3.469446951953614e-18	1.3877787807814457e-17	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M7_B0_P0	R00_1	M7	7	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.06425040421496286	0.08187956722713043	1.7466647263354526e-16	6.938893903907228e-18	1.518477364320327e-16	6.938893903907228e-18	3.469446951953614e-18	8.783060699803427e-18	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M8_B0_P0	R00_1	M8	8	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	0	0	0.0	0.0	1.7466647263354526e-16	0.0	1.518477364320327e-16	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
C05_SWAP_DEPTH_SCREEN	R00_1_M9_B0_P0	R00_1	M9	9	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	0.87344347082152862;1.1184956175979777	-1.190400563178512;1.2573890961526315	2.1833309079193157e-17	2	1	0.02875320115804978	0.05665370322777121	1.7466647263354526e-16	5.204170427930421e-18	1.518477364320327e-16	3.469446951953614e-18	5.204170427930421e-18	5.014435047745458e-18	0.0	-1.4622845894342251	1,3,0	YES	NOT_EVALUATED
