path	sha256	role
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/AUDIT_REPORT.md	ad3de31cddc3b2fc9d0ccfc41aea7a152d8e572f486f9597bcc6768f3d418de4	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/CATCH_PROOF_RESULTS.json	aa3ea9e140cc2f936abee0cef460a43f22ac15079e6ce8d6ca86947adc959243	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/DEPENDENCY_GRAPH.tsv	82dd7dc00490f597ae64bf4121a5176ed17b7343315c8b5cf6016ca26ec0ba7c	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/DERIVATION_RESULT.json	6d6ea1ee2d2113e0713496585d5159ea870e651ed06629ab6bad344042384e4c	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/EXACT_DERIVATION.md	79892d8930ee1982ec6e3a48eb56b51e1569d8e1e3a9f789f1dec82228933df7	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/INDEPENDENT_VERIFICATION.json	df8c83dbe1796d8853a4c774d29d5e7829e3ccc1fe75701f17bbb93eb413d51c	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/OWNER_ROUTE_LEDGER.tsv	3c54b0c5ae4242fe20eb5ab179738ff6f87fa0e8bd2dc86799fcabe9acd47cab	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/PACKAGE_VERIFICATION.json	4a1144b445ef08aa31d5d8934b48800357800c6df0c3dda4010f5bb18a6b8a50	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/PREMISE_LEDGER.tsv	35b44e736d3a48325cf2cd4db0403965891d6ddf33f119d2554a38bb8dbe633c	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/PREREGISTRATION.md	303b18465c76f5716e0e73ba3c8bd2609c975b86b07e8c34d72e6abc139cd9d8	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/REVIEW_DISPATCH.md	6842454629cc4f03578b58227921094da62694620fffd563de7b659d81c0ff9d	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/SOURCE_ADJUDICATION.tsv	368923782ab1e4e411d1f30c66764ba70357f3e5af59207ec29183c4ca996e87	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/SOURCE_MANIFEST.tsv	6989396a57262b1dbe4617b770a6d5b27bd531bca97cf8e2b695134462177c66	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/build_review_manifest.py	268e2201bce1095de8735e40d19166052b50dc2cbfd87de9c3f5f9f9ae56599e	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/derive_owner_join.py	3e03e032b0c0ca88d3704aa5248f37931f01c0eea0f93e54220a443755e51e03	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/run_catch_proofs.py	eb806ed65fd6da7857f6b7a4c5b49d4f9c0674110ccfb3004be78c40f6c640d8	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/verify_owner_join_independent.py	cccb5bf20239cc8b4ce575245b454f308cdb1ff02cad053d50eeb7df77096c1c	G78_package
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/verify_package.py	3b364092ae2b440c7957e9e266944a42158d916de8774bb10420ee71552ff83b	G78_package
CURRENT_SCIENTIFIC_PREMISES.tsv	e204675b01b49d4a095d5488d722afb7e704431bdc57bcd40db469638b9fef70	source_current_premise_registry
udt_xmax_asymptotic_limit_frame_correction_2026-08-05/STATUS_AND_WORKFLOW.md	8860dbefd6e99f4f9de966497f56022b268d2e0d1299383354b457d60480c638	source_xmax_semantics
udt_sne_native_observer_query_replay_2026-08-11/EXACT_DERIVATION.md	c497d51b6a9381364cc9f318ecddbf47fabda015f4a8d48ef301d3a1b3139354	source_sne_pair_relation
udt_sne_native_observer_query_replay_2026-08-11/CORRECTION_OWNER_LEDGER.tsv	107c84890872fef3ca2db2723dc87f407492c8f4e6b925ecfc7556f264bf634e	source_sne_ownership
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/EXACT_DERIVATION.md	e43cd3bc38d598fa7d2cedffec9b8b53afe93f58f2dfcc26891fa55fcd8c6f6f	source_source_congruence_parent
udt_cmb_G70_query_owned_restriction_atlas_2026-08-11/EXACT_DERIVATION.md	e614ee5f356bc2dd681b05696ad5fda4de458fc2351abd5a41be9f2a1c564f92	source_conditional_identifiability_parent
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/EXTERNAL_REVIEW_ADJUDICATION.md	cebee6f38a612672a6bb9d0ecf7959f687b2cca91c49b7e442b6282871f08072	source_prior_owner_review
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/OWNER_TARGET_LEDGER.tsv	efcf449d6517260a53f31bd2c3d6e789982f03824ec8377d8d7890f4d99fbfe5	source_prior_owner_ledger
udt_cmb_G72_metric_screen_response_join_2026-08-11/EXACT_DERIVATION.md	df319903a8beebe455ad9adde150b484104ec78f5e54ec9be50f155b626960d0	source_source_free_response
udt_cmb_G73_global_sky_source_sensitivity_atlas_2026-08-11/EXACT_DERIVATION.md	f76874b2319285cd3bfc9b8bd6dff354113daf53ffe385a93900da8ccd3440ea	source_global_source_sensitivity
udt_cmb_G73_global_sky_source_sensitivity_atlas_2026-08-11/TOPOLOGY_SCOPE_CORRECTION.md	49ddfd46b1bc2c06ae22010ff989b9cabe150e4f0321cae93dc9200313fa58fb	source_global_topology_scope
udt_cmb_G75_center_regular_axial_profile_family_2026-08-11/EXACT_DERIVATION.md	37a5cb425c5c617f608f375ed12ef15aa5ac5c9ce9891c58ea06fab7839d4e62	source_profile_family_derivation
udt_cmb_G75_center_regular_axial_profile_family_2026-08-11/PROFILE_ATLAS.tsv	c45f96312b7a89dcd8797a0ccac8c8506e69bd454bfb119acf34c43149af57c7	source_profile_family_census
udt_cmb_G76_complete_family_whole_sky_relation_atlas_2026-08-11/EXACT_DERIVATION.md	8f9ebf15ee5f7218d569b28e87879395a3f07f3756a5aad905628a7943e109c3	source_whole_sky_relation_derivation
udt_cmb_G76_complete_family_whole_sky_relation_atlas_2026-08-11/WHOLE_SKY_RELATION_ATLAS.tsv	ae75a2bd3023a23e5676c40981146eea2e07190d91ab60d8be11513a694d8c6c	source_whole_sky_relation_census
udt_cmb_G76_complete_family_whole_sky_relation_atlas_2026-08-11/EXTERNAL_REVIEW_ADJUDICATION.md	66a1841397510c269a2f857b5b6b698ec0c005ecbd4fc4249d00b69206407dd9	source_historical_G76_grade
udt_cmb_G77_full_family_direct_christoffel_replay_2026-08-11/EXACT_DERIVATION.md	53ed7fed587044bb4d502f1fb0fa49ef5b114e3e566ffb51837d486f0f61f759	source_direct_replay_derivation
udt_cmb_G77_full_family_direct_christoffel_replay_2026-08-11/DIRECT_CHRISTOFFEL_ATLAS.tsv	eb2df5ab4948984af92092b89c7d197d28e20fac8eb9db710bdacf0efc0efa55	source_direct_replay_census
udt_cmb_G77_full_family_direct_christoffel_replay_2026-08-11/PREMISE_LEDGER.tsv	715bda13d5d17a6dce555b0b580132c0936873aa26c9449512c07bab0a093f61	source_direct_replay_premises
udt_cmb_G77_full_family_direct_christoffel_replay_2026-08-11/EXTERNAL_REVIEW_ADJUDICATION.md	a92fed4cbc0978d538b7c276a8964335ec982d925a4aa38da10953e82f06edce	source_direct_replay_review
