path	role
CURRENT_SCIENTIFIC_PREMISES.md	current_premises
CURRENT_SCIENTIFIC_PREMISES.tsv	current_premise_ledger
udt_founding_reciprocity_object_audit_2026-07-27/AUDIT_REPORT.md	controlling_object_result
udt_founding_reciprocity_object_audit_2026-07-27/EXACT_DERIVATION.md	controlling_object_derivation
udt_founding_reciprocity_object_audit_2026-07-27/OBJECT_CLASSIFICATION.tsv	controlling_object_ledger
udt_founding_observer_comparison_semantics_audit_2026-07-27/AUDIT_REPORT.md	semantic_fork_result
udt_founding_observer_comparison_semantics_audit_2026-07-27/EXACT_ADJUDICATION.md	semantic_fork_derivation
udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md	abstract_and_stationary_clock_control
udt_observer_pair_clock_operator_audit_2026-07-24/EXACT_DERIVATION.md	clock_control_derivation
udt_relational_pair_depth_realization_audit_2026-07-24/AUDIT_REPORT.md	relational_and_cut_locus_result
udt_relational_pair_depth_realization_audit_2026-07-24/EXACT_DERIVATION.md	relational_derivation
udt_directional_observer_pair_distance_audit_2026-07-24/AUDIT_REPORT.md	directional_distance_result
udt_directional_observer_pair_distance_audit_2026-07-24/EXACT_DERIVATION.md	directional_distance_derivation
udt_metric_native_signed_depth_availability_audit_2026-07-26/AUDIT_REPORT.md	signed_depth_result
udt_metric_native_signed_depth_availability_audit_2026-07-26/EXACT_DERIVATION.md	signed_depth_derivation
udt_metric_native_signed_depth_availability_audit_2026-07-26/CANDIDATE_OUTCOMES.tsv	signed_depth_candidates
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/AUDIT_REPORT.md	path_groupoid_result
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/EXACT_DERIVATION.md	path_groupoid_derivation
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/ROUTE_OUTCOMES.tsv	path_route_outcomes
udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26/AUDIT_REPORT.md	coframe_lift_result
udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26/EXACT_DERIVATION.md	coframe_lift_derivation
udt_global_reciprocal_bundle_assembly_audit_2026-07-26/AUDIT_REPORT.md	global_bundle_result
udt_global_reciprocal_bundle_assembly_audit_2026-07-26/EXACT_DERIVATION.md	global_bundle_derivation
udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/AUDIT_REPORT.md	actual_holonomy_result
udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/DERIVATION_RESULT.json	actual_holonomy_machine_result
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/AUDIT_REPORT.md	complete_stationary_witness
udt_global_local_relational_closure_audit_2026-07-25/AUDIT_REPORT.md	global_local_response_boundary
udt_global_local_relational_closure_audit_2026-07-25/DEPENDENCY_ARCHITECTURE.tsv	global_local_dependency_architecture
