path	sha256	role
CURRENT_SCIENTIFIC_PREMISES.tsv	5e9b98f44d40b3534efaf2c0515ef3171d2146c07bcd0a96efa4c03f51816dfa	current exact premise registry
udt_g191_nonconformal_timelive_mixing_join_2026-08-20/AUDIT_REPORT.md	f5f83f953ee028d18817d84567071271472c07af7102aab695748edbef2a1742	immediate constant-control authority
udt_g191_nonconformal_timelive_mixing_join_2026-08-20/EXACT_DERIVATION.md	6adca1804de3a0a1764edb0ffb30dc0c975727c7484284dbdc3cd7dd61879f78	constant-control equations and limits
udt_g191_nonconformal_timelive_mixing_join_2026-08-20/EXTERNAL_REVIEW_ADJUDICATION.md	47df5dfb2a8e3428bb7e1072e430a05e6c3168366bc945be7ae7a66ae73b3c2d	accepted G191 scope
udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/AUDIT_REPORT.md	08eaf82739d4491fd46e4348465ee1590ddb90e90d88e346a7a9c61566183971	joint evaluator authority
udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/EXACT_DERIVATION.md	b53df074105c52b7374fb78051279ba43e23845c2794faf2fec4a694a48e8a16	frequency-screen typing
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/AUDIT_REPORT.md	89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	complete-metric screen authority
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/EXACT_DERIVATION.md	f11744a63faed4a53a0361ef4336afbb56178222b792235213b53fa8cdc02613	Jacobi and curvature conventions
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md	c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84	completed-pair normalization
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51	complete-coframe pullback
