path	bytes	sha256
DERIVATIVE_DISTRIBUTION_ATLAS.tsv	643710	5f0b349a930aa46b3f1f252129dc03258f02c29bfc249885573c56398abe39cf
PRODUCTION_DERIVATIVE_TENSORS.npz	8088482	e6f2eafab694bc4ae846cb22b7bba9498dbe55a216270bb485151781a327c4b7
DERIVATION_RESULT.json	1360	c9b2fd170a2b6a49ef0e81a2ee56c90b4464ad327b343f1eff8572096e338fc7
TENSOR_IDENTITY_VERIFICATION.json	733	f662629984f8ee62efdd8e6b1e68b7083642a3096b5e3a520e18644044ccd6b6
INDEPENDENT_COMPARISON.tsv	640518	ec4e246c524c81e6dee51a0e44602cb53996fe39743bba7d479fb12a675066bf
INDEPENDENT_DERIVATIVE_TENSORS.npz	10150031	615a9d70f24176f873a3db249b58769608373f1d18804e4c18a0a44bc285eb55
INDEPENDENT_VERIFICATION.json	594	abfdbac62e2a8f63350ee47ec44bce17a8d24f8db170a40f2081fa5642ccef24
ADJUDICATED_DERIVATIVE_ATLAS.tsv	757096	14a4c3166a8241716671355e54df1475f06bde2cc9eb0d6b2c84be965cc4a22a
ADJUDICATION_RESULT.json	2388	e39d0f6ecf6aecfbe4acfeab57aad44d9c7ff1ffe2da129d518b7d5bc780c4d1
GRAM_INTRINSIC_SUBSPACE_ATLAS.tsv	10880416	d6b6292a4a3dbd70b3e03f7612467d44bd4296f4d1aaa078f9b8b5341beb19b0
GRAM_INTRINSIC_SUBSPACE_RESULT.json	401	ff277807b2c440f4803d25068397e1d007dad09d1e602008d60e6a7a9033989d
INDEPENDENT_GRAM_INTRINSIC_SUBSPACE_ATLAS.tsv	12070435	59b19cdb33e3fda7efc558d54469de03c1d3c2872c58b1dfc6df080fe83e5dbd
GRAM_INTRINSIC_SUBSPACE_COMPARISON.tsv	651354	b51243abfbda10b652b0c82630c3554fff0328d585bea28bf3e7fc39eebec6fe
INDEPENDENT_GRAM_INTRINSIC_SUBSPACE_RESULT.json	539	8e1326d11b03ba9366f35fb18e8a41a6269d485bd2937df2362d9fd38a122bca
ADJUDICATED_GRAM_INTRINSIC_SUBSPACE_ATLAS.tsv	11112228	b9d3b19742b000b021da6f811da153da2c609009285d55d756f45019c6d4df64
GRAM_INTRINSIC_SUBSPACE_ADJUDICATION.json	855	b01b887306d7ec94b781d9f1ce31133c3f146a880ef611e13d2d514f9fa221f4
