path	sha256	role
SIMPLE_METRIC_MACRO.md	f0c045abf9810dc327d249d0df385cd7e8d6914eedfaf5b31c78d186eaa13d44	founding metric orientation
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/EXACT_DERIVATION.md	ea15d0f0dc344c566309a7f95cff4b0efc5d182f58858de5b0076857b746d64d	complete uncompressed pair evaluator
udt_reciprocal_kernel_release_candidate_interface_audit_2026-08-15/EXACT_DERIVATION.md	6826ffd6006f942d79e5266b349e4da799ea4cd213643304af176d23d03a3126	kernel interface and composition separation
udt_complete_history_regime_continuation_ownership_audit_2026-08-15/EXACT_DERIVATION.md	e41973a37059ed6d5d32586982c25870b24ee6405b9685a905da94a875f7d00d	constructive history nonselection
udt_bao_G105_complete_orchestra_two_route_lift_2026-08-15/EXACT_DERIVATION.md	ab892888ba70930187a64f4bae828f3dc30a9d2380e22d5edd8fecfa99ab3adf	conditional complete-orchestra Jacobian channel
udt_bao_G106_complete_sky_depth_reference_projection_2026-08-15/EXACT_DERIVATION.md	c515e1e1e717fd41743a792caf29de4716bd223ad71a94b4f2caf6e8df3a1e59	ideal sky-depth reference quotient
udt_cmb_G72_metric_screen_response_join_2026-08-11/EXACT_DERIVATION.md	df319903a8beebe455ad9adde150b484104ec78f5e54ec9be50f155b626960d0	conditional screen/Jacobi response join
udt_common_query_pair_immersion_reconstruction_2026-08-11/EXACT_DERIVATION.md	bc96d6889075ede38271a4d63d3c021f7df0952b27f7e831c0d7161b97f737da	common pair immersion and compatibility
udt_pair_chord_network_descent_audit_2026-08-12/EXACT_DERIVATION.md	1ff612f2bc0a29173d1b97a9c6d8d19518a6e8be62970cbe36db07d85f334c04	zero-order calibrated endpoint composition
udt_pair_first_relational_plane_reconstruction_2026-08-12/EXACT_DERIVATION.md	2d1c26522981ae5cecfa4b12030f34fa633cc13ced3cf438fa57f6ca47bfec45	pair-first relational plane ownership

