path	sha256	role
CURRENT_SCIENTIFIC_PREMISES.tsv	dbe8962bf97c2958d58d523af8b9522e808cbba43fc8330664eaaeabeaafea68	current exact premise registry
udt_g193_noncommuting_transverse_mixing_extension_2026-08-20/AUDIT_REPORT.md	ac0b00effd82ab69cd773e49c071d4ab67864ae1f443919af35f6617ff70411b	immediate two-function family authority
udt_g193_noncommuting_transverse_mixing_extension_2026-08-20/EXACT_DERIVATION.md	ee81fa219aa26baa08c964837a3061a68d478ff7f8c93039fe5175197f9eb3d9	two-function equations and proof
udt_g193_noncommuting_transverse_mixing_extension_2026-08-20/EXTERNAL_REVIEW_ADJUDICATION.md	10889b561fb79541956c7b29fa5aa576974e9e6c528e654ce68645955b1b2a3f	accepted G193 scope and caveats
udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/AUDIT_REPORT.md	08eaf82739d4491fd46e4348465ee1590ddb90e90d88e346a7a9c61566183971	joint frequency-screen authority
udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/EXACT_DERIVATION.md	b53df074105c52b7374fb78051279ba43e23845c2794faf2fec4a694a48e8a16	affine and frequency typing
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/AUDIT_REPORT.md	89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	complete-metric screen authority
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/EXACT_DERIVATION.md	f11744a63faed4a53a0361ef4336afbb56178222b792235213b53fa8cdc02613	curvature and Jacobi convention
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md	c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84	completed-pair normalization
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51	complete-coframe pullback
