path	sha256	role
PROVENANCE.md	90f2a0e73881e3a9de99802af8be75f820a9873b6d76d2baa82b1ad4e8d7d16c	exact original prompt transcription and honest grading
founding.md	7cd593680e9c0e307ef13373058599012b37749f7f9a767bb1922418b388ccf7	current founding premise and value-law ledger
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003	founded reciprocal representation and explicit profile nonselection
udt_reciprocal_distance_identification_audit_2026-08-05/EXACT_DERIVATION.md	15b19b746e785fbaad0505e59189d967862f3ab72639289a17c00a1c817f0a8e	prior reciprocal magnitude and distance-attachment countermodels
udt_g265_infinite_bare_c_mutual_pair_null_closure_2026-08-26/EXACT_DERIVATION.md	9e51c9940632160dc216da5c7bfa6e5c05c9b662d6226cbcb04a157a49d48ef9	infinite-bare-c and mutual-distance bounded classification
udt_g268_sech_relation_space_equivalence_and_operational_constraint_2026-08-26/EXACT_DERIVATION.md	d13f89c32690b591e3440b29fc84af5d6002bf2b70f00e31f7fcef56c1cfdfac	bounded tanh relation-space group presentation
udt_g269_null_transport_mutual_clock_screen_interlock_2026-08-26/EXACT_DERIVATION.md	812023393d4e04b8f2b47cc5429002dc78912b85983117e5633faed30a2f876e	complete transported clock and screen interlock
udt_g270_completed_pair_transported_screen_ownership_2026-08-26/EXACT_DERIVATION.md	881c90d21a808ef76fea40e786d9725dc5343aa29e0f8a8c4a8f95b41913451a	intrinsic versus ambient screen ownership
udt_g271_primary_metric_null_screen_first_jet_interlock_2026-08-26/EXACT_DERIVATION.md	94b7e8e9caae3230d508ad42fac4ab0b1859c87b2e10b89a3e4934833e1fa6e7	metric-native longitudinal transverse first-jet join
udt_g272_complete_relation_rapidity_distance_ownership_2026-08-26/EXACT_DERIVATION.md	e0285d5cb0fce4caf2b46cb5a5e795696d1b3fa76c34dfc7cbce5aa70255d566	complete rapidity state and conditional distance profile
udt_g272_complete_relation_rapidity_distance_ownership_2026-08-26/EXTERNAL_REVIEW.md	d53d4b7c5b4bc175df471a0bf2d507009591d9738a8c9130b01e4e5a40607a20	external no-repair acceptance of G272 bounded theorem
