path	sha256
AGENTS.md	75e772e31332c1c3ac536a6b465201aee6a507b3ba705b59177598fdac2c31ac
LIVE.md	58b1e665051bc628a8b37c67ce3f4a2d959a19397e239facbed7e8ff403ec3cb
HANDOFF.md	473ad16a5f6d1c2717fd94aee62e7dfa91c2c93cc54b76ff91dd11a9c043df1d
CURRENT_RESEARCH_PROGRAM.md	703ad3e6e3819d1fd28e6512b3ee29304d77b7d0d3f9ba3f34c77bad170fc02d
CURRENT_SCIENTIFIC_PREMISES.md	3d68a46148a2d2b5bbb9c32c071d4915e58bf29391a32f6328153743f786d9f7
CURRENT_SCIENTIFIC_PREMISES.tsv	bee5059ab5528282420c5cd833d0aadfd4946d64820ba0c7bde1c1a98e09e165
CLAUDE.md	b7e524a5b06760e57877a408630228767ae9a394134095f9851bef5d06e17751
INDEX.md	90c99a2843ba5f05fdd4b6768621a72f2d516239e1622992cdbbd6b463e33e2c
MEMORY.md	de823bfd5d93cf573badc09546ec05800b7941594a1e4dd9f8128dbbbfa1fb94
CROSS_MODEL_VERIFY.md	2b0509d933d731fbf3f72aa88777a54d3e48a94d4bae3d324087871777f9a007
.claude/skills/no-shortcuts/SKILL.md	fd3a1f3218481134f2af829d3ae4175ac53518f75bf9673287efbfb7d7708fc1
.claude/skills/completeness-map/SKILL.md	a8cf9e5f4a6d35a0d0ebfe4bc48dbf328ca74e318f020a6a22cb683666a611c0
.claude/skills/verifier-before-record/SKILL.md	9b3a4aacd4b4006b2b7f01edada73b7c87b99bea6e754583558713bfc145e5ac
.claude/skills/solver-first/SKILL.md	b80b1ca9fe5ebccb7170c39b97ca26f32c950650328d9a2f380c3793cb9cd61b
.claude/skills/solution-space-not-imposition/SKILL.md	095561e8f307928b286f7935d1d6f161b33ac56fe227d702c708f81a329bd47c
startup_surface_g310_universal_reciprocity_refresh_2026-08-31/ADOPTION_RECORD.md	4eb7d0a1130dcff997bc5180f420b633e2dcbbb5072d098997ba3672b38d8ab5
startup_surface_g312_two_premise_adoption_refresh_2026-09-01/ADOPTION_RECORD.md	ebeae075307e7a325a840f4c2d9dcd973c18d9a3be21e6e6eccacce1ae8856f1
udt_nonlinear_ripple_geometry_2026-09-09/WORK_ORDER.md	52bea4dbd9d2621c4fb3a79d390cb8cc772becbec257344b8972371b04639930
udt_shared_readout_metric_constraint_campaign_2026-09-06/run_capture.py	8ff5469ace76bdfc84188915242abbf3baff35516f9ee3f9ba4b1cbfeb2573ef
udt_g303_two_class_nonlinear_cauchy_data_classification_2026-08-30/AUDIT_REPORT.md	8830a1b8fba6e82fd964508c6df766f0b9227affbd64dc12a19f4d585d07e3fc
udt_g303_two_class_nonlinear_cauchy_data_classification_2026-08-30/EXACT_DERIVATION.md	4eb48002d2424e9745d92fcbf734213dec81a912343057d76775961f93b6b378
udt_g315_conditional_cauchy_characteristic_data_interface_2026-09-01/AUDIT_REPORT.md	ab440d575124654f3707eb04a7c2e4877e7ad3bf830eb1ed25c19d999149f9db
udt_g315_conditional_cauchy_characteristic_data_interface_2026-09-01/EXACT_DERIVATION.md	8653bb2162b54965c9fe0a74a17aa5cb1da9114b6289b15fb8f46cc4b30b2a63
udt_g327_g324_axial_first_fourier_tensor_modes_2026-09-02/AUDIT_REPORT.md	505d0d91e4b66862d95c0b541f6c226ad8f262fa2ab5bb58c67bba029593d4ce
udt_g327_g324_axial_first_fourier_tensor_modes_2026-09-02/EXACT_DERIVATION.md	cb8212fe3b584bd3ba42240e7234f15571b4571f347d2003bc9f9a20b5dd3835
udt_spatial_curvature_evolution_2026-09-09/CANDIDATE.md	31588aee276d4915418871988e400687b05cb59ee6ad6bc1efdb57ebd73789a7
udt_spatial_curvature_evolution_2026-09-09/PROVENANCE_CORRECTION.md	bfea95a330c1db2aeef1db2b00e975463940f795651c1f4139ca8890d840819d
udt_spatial_curvature_evolution_2026-09-09/review/DIRECT_REVIEW.md	8fde77e604bd2771d5cb184ba3ad8aa72ee0661f819345e372fc49ba7ade0934
udt_spatial_curvature_evolution_2026-09-09/review/PROVENANCE_FOLLOWUP.md	8119b22fa8cd8a0e3551cb6435c7eb0d378491903729bc01ad14c1622f639713
