path	sha256
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/AUDIT_REPORT.md	d4d251439a8d2bbd830fb30a9bfb8ed3a300831a68c37606076162fbf3f7cf5b
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/CATCH_PROOF_RESULTS.json	f88513c09c982a7b78ecbb8e39e19055ee3581eee5daccce47d6fbd9b5f8f6dc
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/CATCH_PROOF_STDOUT.txt	f88513c09c982a7b78ecbb8e39e19055ee3581eee5daccce47d6fbd9b5f8f6dc
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/DERIVATION_RESULT.json	2e7152cd7a2320c7c3e368c351177f5b3521ddc406a2ff67f403e7da6741987c
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/DERIVATION_STDOUT.txt	2e7152cd7a2320c7c3e368c351177f5b3521ddc406a2ff67f403e7da6741987c
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/EXACT_DERIVATION.md	0e3cbe4b75e280fa3e97078c13fcd98f26663b30275e0be593d2f4b793a09740
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/EXTERNAL_REVIEW_DISPATCH.md	3c553cf30c2b768df54fa3e56a918e1fae2746836d824148909574468692475a
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/FALSIFICATION_CONTRACT.tsv	93e656b26bee19ffdd054ded25556f9c4945d1f695ebc5bd2e6681f82bc02d78
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/INDEPENDENT_VERIFICATION_RESULT.json	7b3812c58b56084d8d1af332809cade1a4baf0cff7dadab002d706aa733cbef3
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/INDEPENDENT_VERIFICATION_STDOUT.txt	7b3812c58b56084d8d1af332809cade1a4baf0cff7dadab002d706aa733cbef3
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/LAY_REPORT.md	198041738e085605696a02130d120a4eae732d4a658d8373d72812145261a89f
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/LOCAL_CONTROL_ATLAS.tsv	1a782065dbfcb55e371a96fb214855451a9a850ae8f25d8104bd2042195a5038
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/PACKAGE_VERIFICATION_RESULT.json	bf7de0765f5b7bf209f25fd4dcd78fae075d0200708a3afef8644e546a064877
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/PACKAGE_VERIFICATION_STDOUT.txt	bf7de0765f5b7bf209f25fd4dcd78fae075d0200708a3afef8644e546a064877
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/PREMISE_LEDGER.tsv	44de4a03e8ef19a94a306912d327d0cb48554150bb779703065a0a4791e4bd2e
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/PREREGISTRATION.md	d1a0e04ce6d21cd9fecbd71004598c3c1ec759d79693777c273c4a7b478e5aa9
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/PROJECTION_FREEDOM_LEDGER.tsv	fbf52332a18c5b11dcb00fd99d18407ba86358063c53b172181c96b102170e71
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/REPOSITORY_GATES.json	d26929105b2f9ed94f157fd8c4bebce452f9ad2cee60f73bb17270cfdaa61a26
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/SOURCE_MANIFEST.tsv	38277a0ef9e4265e4f2e1be0a84f3010ab7e96ecda9b30dc5ed253be17d349ce
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/SPECIAL_SUBLOCUS_ATLAS.tsv	d80e2031a5c1ade01709777dd6ac930460a8f42d09556690a0779d7629f6c900
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/build_review_manifest.py	72b4f22b48137df6d936c51bf0d27857c7989aefaebe8902e13839c50db33ee7
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/derive_local_jacobi.py	d8536d5f929266d5427f43cc3e15e6effd1e99c70308cb271c44944d3640eae8
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/run_catch_proofs.py	78b9e2ff7f87a8867c61f066376b67580f0b3490709f0361ba3a241359015fe2
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/verify_local_jacobi_independent.py	cd2a2c9e430158522047c78369b8df2bdbf711f86862f2fadf6639ecdb97b31f
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/verify_package.py	cc2f3bbf5ea1dea36ffc6ff79e67f5f6c0ed9372085f10d22ae53ef6bbcb030f
udt_cmb_F01_F02_observer_sky_jacobi_controls_2026-08-11/verify_repository_gates.py	8954b913c123694dde393bd1544e84d4b1bbf2086a1a9fbcf26025ff5378ac34
