path	sha256	role
CURRENT_SCIENTIFIC_PREMISES.tsv	30fe0aafdbbd589e991d333630e66409cde784ba0a8bba95085ddcc274584a00	current exact premise registry
udt_g192_smooth_timelive_mixing_family_classification_2026-08-20/AUDIT_REPORT.md	89493fb924b378abadc8eee969d76ade7b8c0c19d931cf0bdd4d4f3cbfb89cef	immediate rank-one family authority
udt_g192_smooth_timelive_mixing_family_classification_2026-08-20/EXACT_DERIVATION.md	8be23a132cf6d76d48d7cfe78bb131a1455521b47ca118a141f9ec772e34a40b	rank-one equations and limits
udt_g192_smooth_timelive_mixing_family_classification_2026-08-20/EXTERNAL_REVIEW_ADJUDICATION.md	3c49efca3f648cddfbbec511955ef6f79c3d004706f6d723e7bb3bc9f3b89ec3	accepted G192 scope
udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/AUDIT_REPORT.md	08eaf82739d4491fd46e4348465ee1590ddb90e90d88e346a7a9c61566183971	joint frequency-screen authority
udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/EXACT_DERIVATION.md	b53df074105c52b7374fb78051279ba43e23845c2794faf2fec4a694a48e8a16	affine and frequency typing
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/AUDIT_REPORT.md	89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	complete-metric screen authority
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/EXACT_DERIVATION.md	f11744a63faed4a53a0361ef4336afbb56178222b792235213b53fa8cdc02613	curvature and Jacobi convention
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md	c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84	completed-pair normalization
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51	complete-coframe pullback
