sha256	path
24712719136b000e64367b6ebd234a2ef8d5b5f07ab493cfc4ea54e73b483ed9	udt_g168_ordered_copresent_pair_plane_ownership_2026-08-18/AUDIT_REPORT.md
611928ca840624448cf3c22759ecc7e9582cba8ae2f2a10749aa2ea6b0cc1913	udt_g168_ordered_copresent_pair_plane_ownership_2026-08-18/EXACT_DERIVATION.md
5eec3eec5ee17825628176f4e8346e5542a3c883374f2745a32fed937b71294e	udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/AUDIT_REPORT.md
f4ff6489086e157deb9fb1e31ddf613e849a6806a129ec4c7d7657c0ebbd6d74	udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/EXACT_DERIVATION.md
13cc3465ba8d6e2a7ddf399237a3a7037bbe2cfec54a88256bf24dd5157dfa9b	udt_g171_primary_metric_multi_pair_response_2026-08-19/AUDIT_REPORT.md
2470fa7b33f48337a450736f488c4f909540fb30e32163c0b0211ad5cbd52671	udt_g171_primary_metric_multi_pair_response_2026-08-19/EXACT_DERIVATION.md
d29c553bf0a59af83999c21d140e7a7358d89f352c23073ea4bcdb52a0dd25bc	udt_g174_native_calibrated_pair_germ_chart_ownership_2026-08-19/AUDIT_REPORT.md
243974a928fd2f048875c01f822615971569b112444be45c219027d44586e0b4	udt_g174_native_calibrated_pair_germ_chart_ownership_2026-08-19/EXACT_DERIVATION.md
c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md
df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md
8a7b1e61373bcbc38620cd311deb5a56a3bd4b2c4800b5f0b5c9af823d150edf	udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/AUDIT_REPORT.md
49dc9b36ca20b6477228ea22f9e65814be4d21ff228199a495be88b81794481a	udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/EXACT_DERIVATION.md
9736f98f78ffe7e64c5940984831e06364f1b2b20fd0fcbf0f3e877a49d88af5	udt_g214_completed_tuple_overlap_and_three_observer_carry_2026-08-22/AUDIT_REPORT.md
38ac57cfc6ab4837411e3e982fab1bf82bc3113894daba0b5f09099e0f2c7d2c	udt_g214_completed_tuple_overlap_and_three_observer_carry_2026-08-22/EXACT_DERIVATION.md
