path	role
CURRENT_SCIENTIFIC_PREMISES.md	current_premise_precedence
CURRENT_SCIENTIFIC_PREMISES.tsv	current_premise_ledger
udt_twisted_s3_killing_algebra_audit_2026-07-27/AUDIT_REPORT.md	new_unique_K_result
udt_twisted_s3_killing_algebra_audit_2026-07-27/EXACT_DERIVATION.md	new_unique_K_exact_geometry
udt_twisted_s3_killing_algebra_audit_2026-07-27/DERIVATION_RESULT.json	new_unique_K_machine_evidence
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/EXACT_DERIVATION.md	stationary_twist_and_slice_algebra
udt_global_functional_dof_constraint_rank_audit_2026-07-26/AUDIT_REPORT.md	controlling_functional_rank_scope
udt_native_global_observable_closure_census_2026-07-26/AUDIT_REPORT.md	global_observable_census
udt_native_global_observable_closure_census_2026-07-26/EXACT_DERIVATION.md	global_variation_controls
udt_relational_metric_fixed_point_typing_audit_2026-07-26/AUDIT_REPORT.md	fixed_point_type_scope
udt_bootstrap_to_local_response_map_audit_2026-07-25/AUDIT_REPORT.md	bootstrap_response_scope
udt_bootstrap_to_local_response_map_audit_2026-07-25/EXACT_DERIVATION.md	bootstrap_response_algebra
udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/AUDIT_REPORT.md	Xmax_operational_scope
udt_common_scale_neutrality_provenance_audit_2026-07-24/AUDIT_REPORT.md	CSN_and_scale_precedence
udt_common_scale_neutrality_provenance_audit_2026-07-24/EXACT_DERIVATION.md	scale_algebra
udt_complete_coframe_native_selector_audit_2026-07-26/AUDIT_REPORT.md	complete_extension_selector scope
udt_complete_coframe_native_selector_audit_2026-07-26/EXACT_DERIVATION.md	complete_extension algebra
udt_global_local_relational_closure_audit_2026-07-25/AUDIT_REPORT.md	global_local_closure scope
