path	sha256	role
CURRENT_SCIENTIFIC_PREMISES.tsv	c7db7d13c01d2bddf154ccaf3eca37f98b4a7a5d881c169db75036067aeb60f2	current premise authority
udt_complete_coframe_calibration_transport_from_scratch_2026-08-10/AUDIT_REPORT.md	7e1b3709126fb7ab3e89ffc7d68fee816f5edd1cc9b4e983dcf6a30434159844	current G57 transport boundary
udt_complete_coframe_calibration_transport_from_scratch_2026-08-10/EXACT_DERIVATION.md	3c6fcfbe1e9e114d751705b50af0909f94990fc1a60010b3ab4d82328a4aa1ef	complete pair-family dphi transport
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/EXACT_DERIVATION.md	fa0e31b16df98c3af3cf4aec878c4369642945ce35de20ab8e13b91eaf135e7a	shifted cone and terminal readout parent
udt_complete_pair_phi_orchestra_audit_2026-08-05/EXACT_DERIVATION.md	ce96774a1dcdefb690f716a6c69aa6cdf5c155e6cff051137f8efe9b0eb1a77c	complete pair orchestra input
udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	copresence causality and signalling type guard
udt_xmax_asymptotic_limit_frame_correction_2026-08-05/STATUS_AND_WORKFLOW.md	8860dbefd6e99f4f9de966497f56022b268d2e0d1299383354b457d60480c638	Xmax asymptotic gate
udt_global_descent_pair_surface_reset_ownership_audit_2026-08-10/EXACT_DERIVATION.md	ade72b001a6f67db6961da309b4c7a8c0092c84e5fead7f894bc5c12c28b100e	global pair/path/reset parent
udt_ordered_observer_query_projection_ownership_audit_2026-08-10/EXACT_DERIVATION.md	144aa166e1eddddc541401cf64946a5b68fc91cfd2d2b5d701c50784e5dad21a	conditional founding projection
udt_multichannel_observer_relation_assembly_audit_2026-08-10/EXACT_DERIVATION.md	43338f407460ed1698e1311bcb79048e2505ea374b04a9aeb8419fc8c812673b	pair state and angular path channels
udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/EXACT_DERIVATION.md	eabfad044b0caf404a7bfab8dfa2462e3a68cf7a578e67451c86baf8b95aa71a	causal flag and reciprocal character
udt_founding_phi_ownership_morphism_audit_2026-08-05/EXACT_DERIVATION.md	0d83baaaa9f0586cb3f3b0cd7af16b201996a124dba6a050c71624a2e638a4fd	founding ordered-depth character
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/EXACT_DERIVATION.md	b41d49db51888523b99c14a83c632fd5c45ea7592eb0e4fbc4ab1016be69e93f	pair-functor ownership boundary
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/EXACT_DERIVATION.md	c691c14076f179c8765f9261521a4f9e2c21ab1e1c3817dfb199085098d13d1c	three-observer composition and descent
