sha256	path
d8dd1dbb1ad9c9225f42d0eb2bb8e5337084cf1051d830a6f019007bb45bab40	udt_g129_copresent_relational_network_faithfulness_2026-08-16/AUDIT_REPORT.md
a2474b598890a89a97ea5d3086e5cb8b595f4f80e3c60db7bbc4530efbb7f783	udt_g129_copresent_relational_network_faithfulness_2026-08-16/EXACT_DERIVATION.md
c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md
df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md
f1c8b702be925397f82951b6a9d8b700fc53932404b3365b3e24d6821f3f874f	udt_g207_g205_tracefree_screen_timelive_robustness_2026-08-21/AUDIT_REPORT.md
2f3effb03edbd38008ebe8d47eb4381c6ab2d714a3eb5f50309dde71e485a0e1	udt_g207_g205_tracefree_screen_timelive_robustness_2026-08-21/EXACT_DERIVATION.md
e5f0cb3c8a49bf86ae36b4cc7f4557cfa2c8776b2649f2184b5b6e823a099175	udt_g208_g205_radial_screen_mixing_robustness_2026-08-21/AUDIT_REPORT.md
9b5ea21e7da69e8c1a71c5340ec6acaf6ea023a051f5104892ce89709ae442d2	udt_g208_g205_radial_screen_mixing_robustness_2026-08-21/EXACT_DERIVATION.md
20b79167b617f7e2f19b91b9e4932aec0d0e644aa9b19acbc5cda420888beb7a	udt_g211_complete_diagonal_scalar_basis_closure_2026-08-22/AUDIT_REPORT.md
b09790294b4442030715b9d5da56392601120375a8a599168095d9d49d1acda0	udt_g211_complete_diagonal_scalar_basis_closure_2026-08-22/EXACT_DERIVATION.md
4d2176828922f0036bb65c106f6de3207f187e66e60d26669cdc1acaf24f93b1	udt_g212_observer_equivalence_history_bridge_whiteboard_2026-08-22/AUDIT_REPORT.md
d92063556e850c4013c0db4b5dc54ccfdf416c73377d9ec935ff5da39c6cc484	udt_g212_observer_equivalence_history_bridge_whiteboard_2026-08-22/EXACT_DERIVATION.md
