sha256	path
b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
6f41861d0c4f2c9fadfe4e7f58325aee192ca3c488bf7a7c22ad04a17236b262	CURRENT_SCIENTIFIC_PREMISES.tsv
85554fa11160860280c2ea7fc9415e53e59153b500cdb3ff73b637d9bc5d51c1	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/AUDIT_REPORT.md
eabfad044b0caf404a7bfab8dfa2462e3a68cf7a578e67451c86baf8b95aa71a	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/EXACT_DERIVATION.md
660114883a26ea6d6ada62b239d24d62220486ead4210e923079202487db035c	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/FOUNDATION_OWNERSHIP.tsv
fc21673cb4e353b609730ad9ce7d14c7df62eaa4ee4f3573d337564a61b30a13	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/ARROW_CANDIDATE_LEDGER.tsv
2da2a356e3d191273b34f92ae820c253ba259c0b9ff0964262ab5968a78a4157	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/NEXT_STEP.md
a227c199962ace5445a57f9e8ab9b8ae7541f498a6f1305f62e8400be32ef2a4	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/DERIVATION_RESULT.json
1fcfee7ef7d50c536d7d1f9049e3eaa1b08d93ed2c03cd6197e6ecf385708140	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/VERIFICATION_RESULT.json
0d83baaaa9f0586cb3f3b0cd7af16b201996a124dba6a050c71624a2e638a4fd	udt_founding_phi_ownership_morphism_audit_2026-08-05/EXACT_DERIVATION.md
1a80fc5de65c5739d6be523d9d41a32194d9be2dfbcb7eda048fbf12431f4d99	udt_founding_reciprocity_object_audit_2026-07-27/EXACT_DERIVATION.md
0995eaa36f5281c0dcd1662b6050950476e1ca992f59e18840ec9dc9aca0da60	udt_founding_observer_comparison_semantics_audit_2026-07-27/EXACT_ADJUDICATION.md
3a81c5c5b6c23218d9bfe26135c6b8225e0e41235aac712dfbdae5b53b4006fe	udt_native_reciprocal_comparison_bundle_audit_2026-07-27/EXACT_DERIVATION.md
40aac5529d0bd36d5b3aac0051cfdf1870d4fea27d14e1a66825048870941bed	udt_native_global_coframe_definition_audit_2026-07-28/EXACT_DERIVATION.md
7e03ef2631908a1e26c636bb9beb7410bdc534c9fde1e15d37eb9de5efadf29d	udt_observer_pair_clock_operator_audit_2026-07-24/EXACT_DERIVATION.md
9a16e39b6d8e6a78881b4090b72a746f505ff2b5aed9ef3eb12aa0840ab8198c	udt_query_bundle_section_descent_audit_2026-08-04/EXACT_DERIVATION.md
f2f0657e64df73b64e6e99f7cee30e828d11e66132e99b58c092fe9942e81332	udt_reciprocal_path_composition_residual_audit_2026-08-04/EXACT_DERIVATION.md
93f932da959d7a7593fbb52f912764d9dbfa486ad715e644fca8b41c16ebc720	udt_metric_natural_reciprocal_split_selector_audit_2026-08-04/EXACT_DERIVATION.md
79d07c9fea46ef2b00757f412c5701ec3e748b6bfde5a5d137423379f4e06f0d	udt_complete_coframe_extension_solvability_audit_2026-08-04/EXACT_DERIVATION.md
0fe738597c746b4072eb555de7a6034857d05f05fac3df0f3a570a107134e257	udt_full_coframe_first_jet_stratified_transition_atlas_2026-08-04/EXACT_DERIVATION.md
04f115b88e68c5b705de0a8bf01937f18891ab96293a576807f03ad5742b332c	udt_global_local_reconstruction_audit_2026-08-04/EXACT_DERIVATION.md
ce96774a1dcdefb690f716a6c69aa6cdf5c155e6cff051137f8efe9b0eb1a77c	udt_complete_pair_phi_orchestra_audit_2026-08-05/EXACT_DERIVATION.md
494e9a774fd76ef28603dba81601748305e311d27dea9cf113090ea9b9bf8c8c	udt_ceff_profile_binding_test_2026-08-06/DERIVATION_NOTES.md
32fadafc5b336a35aae10bc7c24e98c27bbd64e03d43d42bbd9f1a6a8f3d932c	udt_xmax_asymptotic_limit_frame_correction_2026-08-05/AUDIT_REPORT.md
