path	sha256
AUDIT_REPORT.md	c54e3800d35481fd2b78296ea3e495790d0c7ab620567403f87f8b2efb425c6b
BUNDLE_VERIFICATION_RESULT.json	560da8dddec4d8e6e335d0817dbd23547c02d596375fed2eb0ac5e97c85dab0f
BUNDLE_VERIFICATION_STDOUT.txt	ca3a063cf1e726a279a14a2279b0294ddb375da2663c47faa1eae8417405daa9
CATCH_PROOF_RESULTS.json	0d0999be85984c1a3adfcbe62f564d719a54b24295fdd76debf41fd6d9c268d9
CATCH_PROOF_STDOUT.txt	0d0999be85984c1a3adfcbe62f564d719a54b24295fdd76debf41fd6d9c268d9
COMPLETENESS_SCOPE.md	fb417cdc1f4b41fd614075d2ae13b6dc1acbb9f70600a800f2e031b2cac3f032
DERIVATION_STDOUT.txt	f20893d6a1922b9179145f6862b6ef8c0b8158362ed08729fe62f4d7077fbe46
EPSILON_LIMIT_ATLAS.tsv	1eb0f18aab4d8aa7312b90b24040bbcb076ca1755382ac0e59057a3a507cea63
EPSILON_LIMIT_PREREGISTRATION.md	6caed760cacc974ba35df2a8f54bb960cbb8c811141ab788e4a544fd4a854eea
EXACT_DERIVATION.md	3c67542081edd46d32472d4aba5e5abcd21ca9866f4098f58a382a0fe83d6aef
EXTERNAL_REVIEW_ADJUDICATION.md	71b9e29906f735adc04dd7ba9b838dfd0122cfce0715bbbd177effa23004a273
EXTERNAL_REVIEW_ADJUDICATION_PREREGISTRATION.md	357e92e4782353d9b33aee336384113a1022c225ced7e3399778096dd097c94d
EXTERNAL_REVIEW_DISPATCH.md	41b524f1938dfcfbf1a603d4440118385945e1d180c062cbbe469269458277de
EXTERNAL_REVIEW_LAUNCH_FAILURE.txt	118909a66f418e37a50a557e7d94c98fa254b36d88f90fb75c93d658f39b743e
EXTERNAL_REVIEW_RAW.md	450065fed7324aecf6aa4764f97037944876271d5d7f74b708c7b6cbc968eb20
EXTERNAL_REVIEW_TRANSCRIPT.txt	5ca665b7a385eb6abc17e6b7553ad48ef30ae8c41a14b94965768d3fa37e1914
FALSIFICATION_CONTRACT.tsv	0872bd9dcbf0dbd260685c96986e52a15350e36d3ed1fad7b5fcea1040571261
FINITE_PATH_ATLAS.tsv	a3c013122640f36526915d5ea458559ab3086031e3fabe5797cd9076cfdd66aa
FINITE_PATH_RESULT.json	86dbd47971d9f0a020940734ba8274a198b09b75461fece610340832018a9094
FINITE_PATH_SAMPLES.npz	9cf2d3f8c7315c0dcbf7688ef295275ea1bea5f0d87fd6d5278f21fbbe17b725
LAY_REPORT.md	fd1f9a35e336c2bfeed86d3fe762188f256e3b816a607b90866038d75424a51d
PACKAGE_VERIFICATION_RESULT.json	70081bef8bf23a059499cb3dd14bdd2e211d7dabf2787afba80e05036a3fb1ff
PACKAGE_VERIFICATION_STDOUT.txt	70081bef8bf23a059499cb3dd14bdd2e211d7dabf2787afba80e05036a3fb1ff
PREMISE_LEDGER.tsv	45f4025b3ad01b9108ac2c42d3c70036992b12d016b86d29ea6b4d21e0a75fd0
PREREGISTRATION.md	2f9160c01bb4d584931365aa567189fb6207a9ef03e3fc784ea5c322cac3a70c
PROFILE_UNIVERSE.tsv	b8b5c87fca94f91074368d1d454e33b5290290f8d7c454e244518da1ebe53985
REFLECTION_ATLAS.tsv	a0d1a3e30f1a0033a9745fd201268a98ad4d70d9f3a47a6bb37ce0d01586e031
REVIEW_MANIFEST.tsv	38f8bd1bda0289de91bd74243b28a88e70ac4aa370b0c715367ee671b051bc3d
SOURCE_MANIFEST.tsv	6a38846c3bd7f2f51f3586a6337c46ad0e8e7d0021487b04df523a14f5ff7213
VERIFICATION_SELECTION_PREREGISTRATION.md	8e5dd2c301a0ab4ad035b1741a7221c6719b254e1345902c84ca344c21ede246
build_atlases.py	84acce178e7681a5b0c86182a81e921d1e79513386484ff66e7aadedf8415a96
build_postreview_manifest.py	5c3cdd28deb5ca4f47711733772d26e2a4645790d5b799bccfb695cced9dd4dd
build_review_manifest.py	e9dd4396aedf8ddb6109951d1d20c9a4b59c209c633377aee2eafd67d71e6f48
run_catch_proofs.py	155ce28caa414649aa3ff44d348a952acda803afed8a18a372c7ce0320407b7f
solve_finite_path.py	f0f495cf05211a2ac47a7fa917be64b1dd9c6dfc51dfbb5c1736520b42010d4a
verify_geodesic_bundle.py	39009a98f3c4fbdc26608a150bb436bacaa6bd265ddc3f1c3dd91aefb5d67d7c
verify_package.py	87b08c5d5ef15332fc2f8765ee514038d147102f226c83e53742498e4582a07b
verify_postreview.py	d41530b4191cafd9ac8b790dc9f0fe8c45634f678839e5d721786a09d12f3780
verify_repository_gates.py	80a08b578b8e9e781021b7627d3dbd03555a0f4986745ac275a6ea70f8dea730
