path	sha256
AUDIT_REPORT.md	c220c1e3a84d712d515d93be48268bc01138bb829e649851c44e6f54a0c041e4
CATCH_PROOF_RESULTS.json	64d47227d8857d34ebd9c576fb6247f08cf2b8be0680ce58218e1b9722c6eef4
DERIVATION_RESULT.json	04eb0c9fa06fc719e52693d4482c57d24ca51ea96c33d650259f11b4a7f356a5
EXACT_DERIVATION.md	e614ee5f356bc2dd681b05696ad5fda4de458fc2351abd5a41be9f2a1c564f92
EXTERNAL_REVIEW_DISPATCH.md	9370884bc2b78613fd8b834f1a6fc801c2601599c21f57bbe0154a3d724d9a5f
FALSIFICATION_CONTRACT.tsv	de1fddbe71d0b58b59398ad9625cbb0dc8635d7ca9b6478ba0888b6041fde16d
INDEPENDENT_VERIFICATION_RESULT.json	d3d31e9577b37c59862a958358fa029fb12364da1e8f453a05e77086551f17fe
LAY_REPORT.md	a18b9bdc5ccbdc4e7616dd6562d7ab284d19b3caac5a092dd0b45352221dad1c
MODEL_SUMMARY.tsv	08584f8311e37029dd8a963bef6c2bfbd6959ab456af37d0615dbdab67c1876f
OWNERSHIP_LEDGER.tsv	4e129ae02cae7b683af56df334d76ad0f02ca86a5a083b911d099e4951b82aff
PACKAGE_VERIFICATION_RESULT.json	2362e54a1f7e13b4a4840f339450c7653fd799629ad2124326c5bb8322c4152f
PRECALCULATION_CLARIFICATION.md	c6bd69891215ab4b9fd0671706e6052a222ca1c7f98c20675551fabbe95f4c38
PREREGISTRATION.md	6396d45531535236a624ca3ab23ef87b240dd7a605d363f6a2169ef20b5ceeec
REPOSITORY_GATES.json	53adfc27cf722523a57411d924dd308f476f6ddb92437a00658a91fa0762513b
RESTRICTION_RANK_ATLAS.tsv	b1e19bf0168ce661b19eb2d1a475bbc7b26dbd044f37bbb7721f7888bb0268d5
RUN_RECORD.md	49f56a1bf54d717f7c287b388511f40d2673130463afc69b8f4e2396ab7e1757
SOURCE_MANIFEST.tsv	25468ca9164ae963e617a4bfca540016f0179cf56e92e8e08a889ba997c2351b
build_package_manifest.py	bb876dd0e421544845d2ec11e5a7bb4691fbab7ebc646193eb49ab0b42ee0c42
build_review_manifest.py	6ee06c5c980976de2a3ecf601f8caadd41179e683e99be66e715d1f9294c507b
derive_restriction_atlas.py	70f8988bec6b7ab4c279de2c85af300076fb106553e6b555579fc9ac1508436f
run_catch_proofs.py	969935d341d6ec758557e392152d905c94633f46b7fb2b65abfc6b46574cd2bf
verify_package.py	b877d9cfcff40ea7510d08b567627a7351966a18e268aec2c4580fd1f4f17d25
verify_repository_gates.py	d93eb999deba805533e1a844030ba04d61ca45e5a715dd6cdfb22d3d985d53a0
verify_restriction_atlas_independent.py	b8e467314b1bd51f282bfce2bbb9117a79ab1b05b8f726f5d7a1ff326f95ea30
