path	role
AGENTS.md	binding_method_and_current_semantic_guards
LIVE.md	current_frontier_authority
HANDOFF.md	current_handoff
CURRENT_SCIENTIFIC_PREMISES.md	premise_precedence_explanation
CURRENT_SCIENTIFIC_PREMISES.tsv	machine_readable_premise_precedence
UDT_SCIENTIFIC_FRONTIER_2026-07-19.md	current_scientific_overlay
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/AUDIT_REPORT.md	founded_phi_identity_and_extension_scope
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/EXTENSION_CLASS_LEDGER.tsv	complete_extension_class
udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md	abstract_pair_operator_and_coordinate_transport
udt_relational_pair_depth_realization_audit_2026-07-24/AUDIT_REPORT.md	depth_types_bilocal_and_current
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/AUDIT_REPORT.md	clock_ratio_cocycle_scope
udt_founded_pair_global_alignment_audit_2026-07-26/AUDIT_REPORT.md	local_pair_alignment_and_global_open_scope
udt_observer_pair_triangle_consistency_audit_2026-07-26/AUDIT_REPORT.md	endpoint_and_pair_frame_composition
udt_reciprocal_transport_holonomy_atlas_2026-07-26/AUDIT_REPORT.md	metric_path_transport_and_holonomy
udt_calibrated_reciprocal_readout_descent_audit_2026-07-26/AUDIT_REPORT.md	aligned_readout_and_mixed_counterfactual
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/AUDIT_REPORT.md	current_pair_frame_groupoid_result
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/EXACT_DERIVATION.md	current_exact_depth_alternatives
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STATUS_LEDGER.tsv	current_status_types
