curve_id	coefficient	value
CMASS_North_f1_g00_W0_UNIT_r5	0	0.24814574610071252
CMASS_North_f1_g00_W0_UNIT_r5	1	0.32981264942172434
CMASS_North_f1_g00_W0_UNIT_r5	2	0.30286821323930135
CMASS_North_f1_g00_W0_UNIT_r5	3	0.3279772072256828
CMASS_North_f1_g00_W0_UNIT_r5	4	0.30673942618169447
CMASS_North_f1_g00_W0_UNIT_r5	5	0.29026201399281226
CMASS_North_f1_g00_W0_UNIT_r5	6	0.28534841678273482
CMASS_North_f1_g00_W0_UNIT_r5	7	0.24306637490807798
CMASS_North_f1_g00_W0_UNIT_r5	8	0.23274305380071786
CMASS_North_f1_g00_W0_UNIT_r5	9	0.23183784344238806
CMASS_North_f1_g00_W0_UNIT_r5	10	0.23401382086242167
CMASS_North_f1_g00_W0_UNIT_r5	11	0.20242207478114294
CMASS_North_f1_g00_W0_UNIT_r5	12	0.21189112187682574
CMASS_North_f1_g00_W0_UNIT_r5	13	0.16660487781921507
CMASS_North_f1_g00_W0_UNIT_r5	14	0.16223684655245768
CMASS_North_f1_g00_W0_UNIT_r5	15	0.1683209058442191
CMASS_North_f1_g00_W0_UNIT_r5	16	0.14715572851431019
CMASS_North_f1_g00_W0_UNIT_r5	17	0.13412033122866238
CMASS_North_f1_g00_W0_UNIT_r5	18	0.14335975480264021
CMASS_North_f1_g00_W0_UNIT_r5	19	0.12480712909644832
CMASS_North_f1_g00_W0_UNIT_r5	20	0.12285393855400702
CMASS_North_f1_g00_W0_UNIT_r5	21	0.1182131092228107
CMASS_North_f1_g00_W0_UNIT_r5	22	0.12140896364552817
CMASS_North_f1_g00_W0_UNIT_r5	23	0.12089836281831549
CMASS_North_f1_g00_W0_UNIT_r5	24	0.11971745508905265
CMASS_North_f1_g00_W0_UNIT_r5	25	0.11687958789571146
CMASS_North_f1_g00_W0_UNIT_r5	26	0.10645955671544541
CMASS_North_f1_g00_W0_UNIT_r5	27	0.10769854155689823
CMASS_North_f1_g00_W0_UNIT_r5	28	0.086066973029581925
CMASS_North_f1_g00_W0_UNIT_r5	29	0.083644143131965276
CMASS_North_f1_g00_W0_UNIT_r5	30	0.075305379068847225
CMASS_North_f1_g00_W0_UNIT_r5	31	0.068163967175247947
CMASS_North_f1_g00_W0_UNIT_r5	32	0.060819189697499179
CMASS_North_f1_g00_W0_UNIT_r5	33	0.072070226197708018
CMASS_North_f1_g00_W0_UNIT_r5	34	0.08151002015527492
CMASS_North_f1_g00_W0_UNIT_r5	35	0.079107896864433258
CMASS_North_f1_g00_W0_UNIT_r5	36	0.067470408591638081
CMASS_North_f1_g00_W0_UNIT_r5	37	0.063510075078304376
CMASS_North_f1_g00_W0_UNIT_r5	38	0.053525529131052886
CMASS_North_f1_g00_W0_UNIT_r5	39	0.067199699430058199
CMASS_North_f1_g00_W0_UNIT_r5	40	0.055666940311843799
CMASS_North_f1_g00_W0_UNIT_r5	41	0.049969613923460617
CMASS_North_f1_g00_W0_UNIT_r5	42	0.051285369572832418
CMASS_North_f1_g00_W0_UNIT_r5	43	0.045855603813063556
CMASS_North_f1_g00_W0_UNIT_r5	44	0.040630328036470348
CMASS_North_f1_g00_W0_UNIT_r5	45	0.052451612335618875
CMASS_North_f1_g00_W0_UNIT_r5	46	0.040798833365330592
CMASS_North_f1_g00_W0_UNIT_r5	47	0.040175552498408436
CMASS_North_f1_g00_W0_UNIT_r5	48	0.0422035550671385
CMASS_North_f1_g00_W0_UNIT_r5	49	0.035867792570188697
CMASS_North_f1_g00_W0_UNIT_r5	50	0.040899939229370436
CMASS_North_f1_g00_W0_UNIT_r5	51	0.043052736119973789
CMASS_North_f1_g00_W0_UNIT_r5	52	0.036735510391267108
CMASS_North_f1_g00_W0_UNIT_r5	53	0.031169804336856594
CMASS_North_f1_g00_W0_UNIT_r5	54	0.029079308852590732
CMASS_North_f1_g00_W0_UNIT_r5	55	0.020113707689357968
CMASS_North_f1_g00_W0_UNIT_r5	56	0.026143438608595974
CMASS_North_f1_g00_W0_UNIT_r5	57	0.023863993889100411
CMASS_North_f1_g00_W0_UNIT_r5	58	0.0087675779840694149
CMASS_North_f1_g00_W0_UNIT_r5	59	0.016830148997788019
CMASS_North_f1_g00_W0_UNIT_r5	60	0.019397509310432024
CMASS_North_f1_g00_W0_UNIT_r5	61	0.014055604816914792
CMASS_North_f1_g00_W0_UNIT_r5	62	0.026240613950056287
CMASS_North_f1_g00_W0_UNIT_r5	63	0.025970169680601628
CMASS_North_f1_g00_W0_UNIT_r5	64	0.029181634734789672
CMASS_North_f1_g00_W0_UNIT_r5	65	0.030020785928293506
CMASS_North_f1_g00_W0_UNIT_r5	66	0.018440966048622429
CMASS_North_f1_g00_W0_UNIT_r5	67	0.024197051962963033
CMASS_North_f1_g00_W0_UNIT_r5	68	0.019204583379610791
CMASS_North_f1_g00_W0_UNIT_r5	69	0.020533992472988084
CMASS_North_f1_g00_W0_UNIT_r5	70	0.023473599581115227
CMASS_North_f1_g00_W0_UNIT_r5	71	0.011510835169288615
CMASS_North_f1_g00_W0_UNIT_r5	72	0.022246160980634616
CMASS_North_f1_g00_W0_UNIT_r5	73	0.012146095414310217
CMASS_North_f1_g00_W0_UNIT_r5	74	0.015422051833117206
CMASS_North_f1_g00_W0_UNIT_r5	75	0.018712323188843128
CMASS_North_f1_g00_W0_UNIT_r5	76	0.017501579373261231
CMASS_North_f1_g00_W0_UNIT_r5	77	0.022065277517319268
CMASS_North_f1_g00_W0_UNIT_r5	78	0.016896676343517374
CMASS_North_f1_g00_W0_UNIT_r5	79	0.023272740939519837
CMASS_North_f1_g00_W0_UNIT_r5	80	0.027371143953425044
CMASS_North_f1_g00_W0_UNIT_r5	81	0.016972860440359248
CMASS_North_f1_g00_W0_UNIT_r5	82	0.026705976792084973
CMASS_North_f1_g00_W0_UNIT_r5	83	0.027091749995883492
CMASS_North_f1_g00_W0_UNIT_r5	84	0.016919983208405431
CMASS_North_f1_g00_W0_UNIT_r5	85	0.013116826374633649
CMASS_North_f1_g00_W0_UNIT_r5	86	0.017174484783670299
CMASS_North_f1_g00_W0_UNIT_r5	87	0.0081002777571249629
CMASS_North_f1_g00_W0_UNIT_r5	88	0.0094862551310737689
CMASS_North_f1_g00_W0_UNIT_r5	89	0.01126279515806887
CMASS_North_f1_g00_W0_UNIT_r5	90	0.019778061430234577
CMASS_North_f1_g00_W0_UNIT_r5	91	0.016294627753414934
CMASS_North_f1_g00_W0_UNIT_r5	92	0.012659661584077463
CMASS_North_f1_g00_W0_UNIT_r5	93	0.018777381528557825
CMASS_North_f1_g00_W0_UNIT_r5	94	0.018373684216691333
CMASS_North_f1_g00_W0_UNIT_r5	95	0.012908619231865391
CMASS_North_f1_g00_W0_UNIT_r5	96	0.00028794211547560067
CMASS_North_f1_g00_W0_UNIT_r5	97	-0.0022861003272787034
CMASS_North_f1_g00_W0_UNIT_r5	98	0.008162084297855525
CMASS_North_f1_g00_W0_UNIT_r5	99	0.013257875165367486
CMASS_North_f1_g00_W0_UNIT_r5	100	0.00021111829272500715
CMASS_North_f1_g00_W0_UNIT_r5	101	0.00096025731636970035
CMASS_North_f1_g00_W0_UNIT_r5	102	0.0073913133858820312
CMASS_North_f1_g00_W0_UNIT_r5	103	0.0018488410535926897
CMASS_North_f1_g00_W0_UNIT_r5	104	-0.0027749205993588127
CMASS_North_f1_g00_W0_UNIT_r5	105	0.0049808447210397816
CMASS_North_f1_g00_W0_UNIT_r5	106	0.0064433114334520453
CMASS_North_f1_g00_W0_UNIT_r5	107	0.0039579636931842133
CMASS_North_f1_g00_W0_UNIT_r5	108	0.0053199199404300179
CMASS_North_f1_g00_W0_UNIT_r5	109	-0.0035000963633605442
CMASS_North_f1_g00_W0_UNIT_r5	110	-0.001032423903727861
CMASS_North_f1_g00_W0_UNIT_r5	111	-0.0063141819091817319
CMASS_North_f1_g00_W0_UNIT_r5	112	-0.0054454698687596698
CMASS_North_f1_g00_W0_UNIT_r5	113	-0.0018097840055603387
CMASS_North_f1_g00_W0_UNIT_r5	114	0.0089755167595635676
CMASS_North_f1_g00_W0_UNIT_r5	115	0.010766736858609099
CMASS_North_f1_g00_W0_UNIT_r5	116	0.01012904965323444
CMASS_North_f1_g00_W0_UNIT_r5	117	-0.0011066050142661543
CMASS_North_f1_g00_W0_UNIT_r5	118	-0.0024221601432728446
CMASS_North_f1_g00_W1_SPECTRO_r5	0	0.25257066129359984
CMASS_North_f1_g00_W1_SPECTRO_r5	1	0.33856068254782934
CMASS_North_f1_g00_W1_SPECTRO_r5	2	0.31089853492601666
CMASS_North_f1_g00_W1_SPECTRO_r5	3	0.336075180753721
CMASS_North_f1_g00_W1_SPECTRO_r5	4	0.30829234872580324
CMASS_North_f1_g00_W1_SPECTRO_r5	5	0.29477016083345919
CMASS_North_f1_g00_W1_SPECTRO_r5	6	0.28921981645019446
CMASS_North_f1_g00_W1_SPECTRO_r5	7	0.24493724332385466
CMASS_North_f1_g00_W1_SPECTRO_r5	8	0.23649286648745899
CMASS_North_f1_g00_W1_SPECTRO_r5	9	0.23857457944469759
CMASS_North_f1_g00_W1_SPECTRO_r5	10	0.23577910631142746
CMASS_North_f1_g00_W1_SPECTRO_r5	11	0.20836973286448662
CMASS_North_f1_g00_W1_SPECTRO_r5	12	0.21652155236532208
CMASS_North_f1_g00_W1_SPECTRO_r5	13	0.17129293654399758
CMASS_North_f1_g00_W1_SPECTRO_r5	14	0.16460005799260063
CMASS_North_f1_g00_W1_SPECTRO_r5	15	0.1716085980474869
CMASS_North_f1_g00_W1_SPECTRO_r5	16	0.1502284242464352
CMASS_North_f1_g00_W1_SPECTRO_r5	17	0.13642826177813189
CMASS_North_f1_g00_W1_SPECTRO_r5	18	0.14884887548293352
CMASS_North_f1_g00_W1_SPECTRO_r5	19	0.12748299427392468
CMASS_North_f1_g00_W1_SPECTRO_r5	20	0.12646945387980063
CMASS_North_f1_g00_W1_SPECTRO_r5	21	0.12411183786135158
CMASS_North_f1_g00_W1_SPECTRO_r5	22	0.12758618837505881
CMASS_North_f1_g00_W1_SPECTRO_r5	23	0.12660843296489377
CMASS_North_f1_g00_W1_SPECTRO_r5	24	0.1268476602515089
CMASS_North_f1_g00_W1_SPECTRO_r5	25	0.11902627329746572
CMASS_North_f1_g00_W1_SPECTRO_r5	26	0.10826240786815668
CMASS_North_f1_g00_W1_SPECTRO_r5	27	0.11038489531614652
CMASS_North_f1_g00_W1_SPECTRO_r5	28	0.089206864217454371
CMASS_North_f1_g00_W1_SPECTRO_r5	29	0.084070759616130142
CMASS_North_f1_g00_W1_SPECTRO_r5	30	0.077437202831155585
CMASS_North_f1_g00_W1_SPECTRO_r5	31	0.072287486148899918
CMASS_North_f1_g00_W1_SPECTRO_r5	32	0.064213190613131091
CMASS_North_f1_g00_W1_SPECTRO_r5	33	0.073384593887370467
CMASS_North_f1_g00_W1_SPECTRO_r5	34	0.085289870196210649
CMASS_North_f1_g00_W1_SPECTRO_r5	35	0.083224457034967642
CMASS_North_f1_g00_W1_SPECTRO_r5	36	0.071107319585347467
CMASS_North_f1_g00_W1_SPECTRO_r5	37	0.068357627783979455
CMASS_North_f1_g00_W1_SPECTRO_r5	38	0.06083656948280157
CMASS_North_f1_g00_W1_SPECTRO_r5	39	0.071843442887043474
CMASS_North_f1_g00_W1_SPECTRO_r5	40	0.06082852755066926
CMASS_North_f1_g00_W1_SPECTRO_r5	41	0.054179516813232034
CMASS_North_f1_g00_W1_SPECTRO_r5	42	0.057054218467197167
CMASS_North_f1_g00_W1_SPECTRO_r5	43	0.051153345289214225
CMASS_North_f1_g00_W1_SPECTRO_r5	44	0.043874682349981778
CMASS_North_f1_g00_W1_SPECTRO_r5	45	0.054120271517194181
CMASS_North_f1_g00_W1_SPECTRO_r5	46	0.04156604106175605
CMASS_North_f1_g00_W1_SPECTRO_r5	47	0.042339538873291609
CMASS_North_f1_g00_W1_SPECTRO_r5	48	0.04543426879116768
CMASS_North_f1_g00_W1_SPECTRO_r5	49	0.039490153572374474
CMASS_North_f1_g00_W1_SPECTRO_r5	50	0.045196816504176882
CMASS_North_f1_g00_W1_SPECTRO_r5	51	0.046780593292053002
CMASS_North_f1_g00_W1_SPECTRO_r5	52	0.036593313481140019
CMASS_North_f1_g00_W1_SPECTRO_r5	53	0.032721131714017949
CMASS_North_f1_g00_W1_SPECTRO_r5	54	0.029365130156271298
CMASS_North_f1_g00_W1_SPECTRO_r5	55	0.023023782779924139
CMASS_North_f1_g00_W1_SPECTRO_r5	56	0.027470202083486356
CMASS_North_f1_g00_W1_SPECTRO_r5	57	0.025195578091283553
CMASS_North_f1_g00_W1_SPECTRO_r5	58	0.010979533038182148
CMASS_North_f1_g00_W1_SPECTRO_r5	59	0.018994383817646534
CMASS_North_f1_g00_W1_SPECTRO_r5	60	0.020067663801265973
CMASS_North_f1_g00_W1_SPECTRO_r5	61	0.013466448074111639
CMASS_North_f1_g00_W1_SPECTRO_r5	62	0.025425948317177975
CMASS_North_f1_g00_W1_SPECTRO_r5	63	0.025670851537954509
CMASS_North_f1_g00_W1_SPECTRO_r5	64	0.031895455704191458
CMASS_North_f1_g00_W1_SPECTRO_r5	65	0.031665169869786479
CMASS_North_f1_g00_W1_SPECTRO_r5	66	0.022594923654465839
CMASS_North_f1_g00_W1_SPECTRO_r5	67	0.02708130124815325
CMASS_North_f1_g00_W1_SPECTRO_r5	68	0.019354265388908332
CMASS_North_f1_g00_W1_SPECTRO_r5	69	0.022486829452098914
CMASS_North_f1_g00_W1_SPECTRO_r5	70	0.02566755704607538
CMASS_North_f1_g00_W1_SPECTRO_r5	71	0.015853924497729564
