path	sha256	role
udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/EXACT_DERIVATION.md	773982a04a771b51f9a55485501d72f59906395e4b390c2704d2c17ef1ded498	finite central-spherical Jacobi screen boundary
udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/EXACT_DERIVATION.md	e51704c01a72c546401e31f59ecf0b1881ee2c273324ccba2e4572fc7d01941d	primary general pair pullback
udt_g168_ordered_copresent_pair_plane_ownership_2026-08-18/EXACT_DERIVATION.md	611928ca840624448cf3c22759ecc7e9582cba8ae2f2a10749aa2ea6b0cc1913	supplied germ and local screen typing
udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/EXACT_DERIVATION.md	f4ff6489086e157deb9fb1e31ddf613e849a6806a129ec4c7d7657c0ebbd6d74	endpoint-difference response
udt_g174_native_calibrated_pair_germ_chart_ownership_2026-08-19/EXACT_DERIVATION.md	243974a928fd2f048875c01f822615971569b112444be45c219027d44586e0b4	calibrated germ and angular-turn controls
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md	df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831	completed-pair normalization
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51	arbitrary-coframe theorem and channel allocation
udt_g184_regular_branch_equivalence_classification_2026-08-19/AUDIT_REPORT.md	fd1d0ed0d4b704a301ca752ac91d22d22ef4ff77c574cb05dba4d926e0160b84	local realization-equivalence ceiling
udt_g185_completed_pair_sne_channel_necessity_replay_2026-08-20/EXACT_DERIVATION.md	e40f2a54d76dd18de18366693ba3f0be723f6c0e34c8b0a41c1000cd396e1979	radial SNe boundary and channel distinction
CURRENT_SCIENTIFIC_PREMISES.tsv	73677d7a15ae2d5fc6f72ffe615e9398350d0c72d99422b17aa31f7c7e8ed406	exact premise authority
