path	sha256	role
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/AUDIT_REPORT.md	117390eb83514404a35ae2cbf49be7c79458ac505ad0d8dc3ffb7cfabcdc5b0a	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/CATCH_PROOF_RESULTS.json	7081cb8390c1cb21ee8ff18887d815d4a36355fed7750722041e1cf8ff7ed4e2	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/DERIVATION_RESULT.json	82958734b9696bf6d541228d91209ea68be8a8838a2dc73dffa2c9873b6d189a	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/EXACT_DERIVATION.md	0dbacc4fd34cb005f65fe5b48c2da67706fd6129f378d77e8e829edf005a5c19	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/INDEPENDENT_VERIFICATION.json	35dc3bb9bf563e9476bcab09a408ad1c335f748d62fe7e6c22766c6423660002	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/LAY_REPORT.md	f277b58b4f0b266f68ce2bdc9aabb0d0cbca836fd6dd7d8cc00d4a32d89ec34c	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/PACKAGE_VERIFICATION.json	b3858e4596a5d513a236bc6f65112216a524ef33e39667abfa9e2de72a56c337	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/PATH_EVIDENCE.npz	3f61f35f57b06f4407a7c9b98a75e37c929a6ce71fe180f7fe93d2e3ba765cd7	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/PREMISE_LEDGER.tsv	cdb8dbd02bbe3ec3d39213c3ddf264824638ff80a49febe6290cdd92cd9223be	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/PREREGISTRATION.md	60ff9503c060792b10412e0c0d5aed30230c0a57c56535f30fd8da5178ab76f4	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/REFINEMENT_ATLAS.tsv	229efa968918ac57bf3c541e71f18c90efacd1c914ff843fe668526a88ce78a5	G79_package
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/REVIEW_DISPATCH.md	d7f566096e3185ca974076633a98b5915611db77d41f8968eee8d072f89d422c	G79_package
