path	git_blob	bytes	sha256
LIVE.md	fc719da0bb46e095be8f11008e06ef552e21ea2d	89432	ba780ea5433df0263d90d8084778692072bd68b8c4d168faf93425060bbef438
HANDOFF.md	cec5f58eb99c63134c593f0b380cb811b1d2f3c1	91659	de3ba7d111d9ac5b23836d7fd733a45f38d64fbee924fd753e0f9f2735ad6a32
INDEX.md	26a9d59764169f41659ffe43b1a4ef3c19808323	48815	0e17e49e084f20e3953d0dadd03798fc6f64a568002229fe3fe6a69bb02cdcfd
README.md	7ed67a1537e36617dcf724602d0c30b07adb4b25	13063	538e667540d07c6db0470631a24cad2330557b3337a5045ac1d4a702dede6b98
AGENTS.md	5a2fc1e938f3222a7b31bc3151d1f7c241dfb9c6	21323	c1b358f5b98684f4d6463217200f6fc9ffdd0869ff24d841b64e72ceac807b0a
CURRENT_SCIENTIFIC_PREMISES.md	1a25dc1d354e0065c527374767f11aa9d06d62de	2493	63fe502793db25c9ddbf078c393fecc449d43648984d63504b49a4b9fbe72491
CURRENT_SCIENTIFIC_PREMISES.tsv	f923b077483c2d2ab5fde2697a6e63649d027dc6	6798	69342e40bc69cb89022efa8a3c68db63214040e3efe0f001278d995cd4c7ec0f
UDT_SCIENTIFIC_FRONTIER_2026-07-19.md	e1a797e471927db53c5b117778684f28fa05ad18	93458	f743f25cbaa68450dac59d41596e28b2bea36168ef24bd5ba740c8b58d71c567
P4_ARC_SUMMARY_2026-07-31.md	b98f755290501a712731c124c6b4226631ebfb14	14889	85f5b9e7ce6619ba0b286c71291a3eaee61779fcdb81980c0241d0e24a3b2bb8
PONDER_MATH_ELEGANCE_2026-07-31.md	6f46b7760ef65c1e46190d0643fe83b174938dca	59093	6d510c050f9c116e4c09e82f4edf6ac942bd64f95bb1476dc2196cae8e24c6b9
native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	776220ebee57c9a55e82db8cf1dc832d951be0d6	10290	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea
native_hopfion_topology_audit_2026-07-19/TOPOLOGY_STATUS_LEDGER.tsv	116641cefac6533b3043e268840ee1518738dc4f	4226	de154fbb7787759864786c04186a26a4605c447d362112bb482acee064d457e4
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/AUDIT_REPORT.md	3f134a87767bfeefbe98a8464ba115dfed788239	5790	3c7fed27fae474c8718ffe8f09dad858c12b0aba068494e2a8248fe19f642783
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/EXTENSION_CLASS_LEDGER.tsv	aa7d624aa1282e46d6296f890661cf50bfde5c9f	2002	7a4fba1c6f9d02eb7ca12ac953d04e1c04e2b7271598dc99e51db5baeddedb08
udt_global_local_relational_closure_audit_2026-07-25/AUDIT_REPORT.md	deefa2dd350e892a0fd80fa90b7835df792f1ad9	8153	61c0f3301d3b9f1105611efc23d81a8c58cb96f855745757dafaba29c8aba0cd
udt_stability_foundations_audit_2026-08-01/AUDIT_REPORT.md	9b83318e67dc6c700bab02989f772f31915c5a4c	6148	65e13b80f7cae12e7bf0553c257d1f22fa4b80463198a88eebe653596a9e83d4
udt_stability_family_ontology_audit_2026-08-01/AUDIT_REPORT.md	1f451812f3baee9c05c08695839a53899db031fc	12203	f65dcf8e86c2a191ce10f42044419514d6c87ba69d64a8d3c3fb4b7dd55583bb
udt_native_stability_configuration_space_audit_2026-08-01/AUDIT_REPORT.md	05bcfcc5887b9827ad5a69fec9e20fba96cc7dbe	4423	657c68e73a374adb61da285f79135c39de4264c1ff31ca8b8bfabaee0bc10972
udt_post_july_mass_branch_reconciliation_2026-08-01/AUDIT_REPORT.md	1a8ab3d6db77a8bbb0d3a446dc77862d3c1ebf19	6210	c6774704531a0b22a859e2e7ad4e295b7750ead4823404ffc01bb289e8c7ff2f
udt_post_july_mass_branch_reconciliation_2026-08-01/FAMILY_RECONCILIATION.tsv	bfae61d3bbad246f8af9f8daa194a264df1ad440	4605	5b195277235247d15ec04769a74397d31925525ebba4556ad888dc0ec6a89ef3
udt_post_july_mass_branch_reconciliation_2026-08-01/MECHANISM_EFFECT_MATRIX.tsv	c03674b29725ed17752de03b6ded1517e9abf4cb	2910	1925d92980256680f6b90d66f777962ad5b668903836216f171b8ce635e10d0b
udt_f01_lambda_schur_check_2026-08-01/AUDIT_REPORT.md	d2f2f5f250e993395e163e8635e91e064ba6199b	4442	be7e07d2db43081c28d13120cf6a17131026845b0290de04c4f4645919b8f5c1
udt_f01_second_wall_inverse_stability_2026-08-01/AUDIT_REPORT.md	c98a92e548f51cfcff6f340a236b2978693310fa	5183	8f841762a88bbec3dc234e18af13745d8a51dc7ed029b6bb6cdd21546cb0eda2
udt_f02_stationary_simultaneous_realization_2026-08-01/AUDIT_REPORT.md	acebaad6ae56cfa638cdddeab897a5f535a1c62d	3861	197429b6285b82280039c9248a7c269a1156f0ff3db601a3929aff5cc10c1116
udt_f02_global_completion_admissibility_2026-08-01/AUDIT_REPORT.md	a863b692dd02d51864f119248fe76ccdca89c9ac	3253	f16739d47a073db84ce7db4f43d587663db6bb217cc6763fb376ca3724804ff0
udt_reciprocal_closure_joint_selector_audit_2026-08-01/AUDIT_REPORT.md	ca4c6c2276d25be31069cb837534c2c7ea18d1b9	7238	10971f28345c27e88299bc49b0f38fece9d7899701c5d5c24a8c66eeeb4370a1
udt_projector_deformation_neighborhood_audit_2026-08-01/AUDIT_REPORT.md	68267b395cfc45a5bdd27be8e7bc8c68b918491d	6393	7fb5f9107ef96cef5fd0f9594835b2a34c379e231a6bb8d912dafa5e712b903a
udt_bootstrap_projector_admissibility_interface_2026-08-01/AUDIT_REPORT.md	7ea3f60776989e9f370c1280597f5ac0e62fa013	3025	71ed44e3ad0eb2e28766393f75771d55a1c6fa1731b3656c19c7ee435ed74a0f
udt_completion_parameterized_local_fiber_audit_2026-08-01/AUDIT_REPORT.md	f2387105c3737a562e680d10ce1ecdb2daca3497	3305	ef0544dd733fda802f119ceaac2e79e6a13bd0c5b6a1f3b7d9782412d9ffa74a
udt_bootstrap_closure_ownership_audit_2026-08-01/AUDIT_REPORT.md	951fe65d059ef5fa0095ddc0d7e34526909fba9c	4713	25e98f0d6c8022045b9b6b8aceb33bbbe7910c0f411ee094b5a1f033e2e914bd
udt_global_local_self_consistency_premise_audit_2026-08-01/AUDIT_REPORT.md	9d6e55945ff12dffd02cf10d6a20c49e258dbdcc	5476	4b50da1d2d37dc07a1690a3659fd88da6eda0c701489802446597def0698e40e
