path	sha256	bytes
CURRENT_SCIENTIFIC_PREMISES.tsv	ae880b282f5e530e5aabe9818c96a23a8a7de80057ce8356dc3d5252d2a36e71	278497
udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/EXACT_DERIVATION.md	c202487b126ab9bd99df6cafda04c3c595befe6e1ab0be5bb658a5262c19314d	7404
udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/EXACT_DERIVATION.md	773982a04a771b51f9a55485501d72f59906395e4b390c2704d2c17ef1ded498	7632
udt_g178_completed_pair_kernel_fresh_adversarial_review_2026-08-19/AUDIT_REPORT.md	df7db9300a350d5721874175b4d0f2eff60967d7588eb0f763f63fffa32d7744	1456
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51	7459
udt_g180_completed_pair_smooth_family_descent_2026-08-19/EXACT_DERIVATION.md	3e81642bacf30a9e94df3db4c041f6b6ae94af91b87d9f51c044116ed2afa7b6	8100
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/EXACT_DERIVATION.md	f11744a63faed4a53a0361ef4336afbb56178222b792235213b53fa8cdc02613	6515
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/AUDIT_REPORT.md	89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	4773
udt_g189_p1_free_metric_flux_interface_2026-08-20/EXACT_DERIVATION.md	7089be1336bd1b15d91dd7042e4c7233692f2c0b7dbe92854afac83f37d325aa	5996
udt_g189_p1_free_metric_flux_interface_2026-08-20/AUDIT_REPORT.md	667f9e892ca9f63ba6c89ef5aaec69c54afbd44bc289706a0536afa1c192814b	3673
