path	role
CURRENT_SCIENTIFIC_PREMISES.md	foundational_precedence
CURRENT_SCIENTIFIC_PREMISES.tsv	machine_premise_precedence
udt_complete_screen_response_branch_atlas_2026-07-28/AUDIT_REPORT.md	parent_ruling
udt_complete_screen_response_branch_atlas_2026-07-28/EXACT_DERIVATION.md	parent_screen_algebra
udt_complete_screen_response_branch_atlas_2026-07-28/BRANCH_PATH_RESPONSE_ATLAS.tsv	parent_branch_response_universe
udt_complete_screen_response_branch_atlas_2026-07-28/FROZEN_DOF_DIAGNOSTIC.tsv	parent_missing_shear_diagnosis
udt_complete_screen_response_branch_atlas_2026-07-28/ROTATION_OWNERSHIP_ATLAS.tsv	rotation_ownership_guard
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/EXACT_DERIVATION.md	complete_S3_coframe_existence
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/WITNESS_UNIVERSE.tsv	complete_configuration_controls
udt_twisted_s3_intrinsic_screen_cocycle_audit_2026-07-27/EXACT_DERIVATION.md	pair_screen_Cartan_owner
udt_complete_branch_founded_pair_pullback_audit_2026-07-26/EXACT_DERIVATION.md	homogeneous_control_geometry
udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	FC01_to_FC12_taxonomy
udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	completion_holonomy_inputs
udt_finite_cell_completion_atlas_2026-07-21/METRIC_REGULARITY_ATLAS.tsv	cap_seam_regularity_inputs
udt_finite_cell_completion_atlas_2026-07-21/GROUP_ACTION_QUOTIENT_ATLAS.tsv	quotient_descent_inputs
