path	sha256
udt_cmb_N01_C1_harmonic_coupling_matrix_atlas_2026-08-09/AUDIT_REPORT.md	a81155f315c174b17968f10060148bacb03ccbbca3d6b7badfc5093f0074fc97
udt_cmb_N01_C1_harmonic_coupling_matrix_atlas_2026-08-09/EXACT_DERIVATION.md	39ad31b1cc8c7a18851ec4190a0e22d2f3b192162ac89f54af50fe0fce4589eb
udt_cmb_N03_profile_role_regular_center_map_2026-08-09/AUDIT_REPORT.md	664ac79ebe0e64eb4854ca067913084d7a6396e21a768a5fb9e92fdf8151d982
udt_cmb_complete_angular_family_atlas_map_2026-08-09/AUDIT_REPORT.md	553799701372ebcfdbdd006892724778f01a66d9425280cd71afd238e6cfdfae
udt_cmb_complete_angular_family_atlas_map_2026-08-09/FAMILY_UNIVERSE.tsv	b14fe464d3256fb7fbe3f07ca6d0934d29d31f5bc58f2edd1d91baf90d6361e9
udt_cmb_complete_angular_mode_ownership_2026-08-09/AUDIT_REPORT.md	e8baaa58bf006beed6b5c708fc2e475485c25660c1b3b35977aef213c03082ba
udt_cmb_complete_observation_query_map_2026-08-11/AUDIT_REPORT.md	85d676ad401715e2a5c9cee57b4101977d9922b0184410b74098f96d88e61c56
udt_cmb_complete_observation_query_map_2026-08-11/CATCH_PROOF_RESULTS.json	23f80f4c46d5415d548aa5594680f1d752111cfafd51b65946506d243795ac7b
udt_cmb_complete_observation_query_map_2026-08-11/DERIVATION_RESULT.json	03918a053a26815efa417e04dd937a2897242b943e0cbc954a7a07b6a6c6981b
udt_cmb_complete_observation_query_map_2026-08-11/EXACT_DERIVATION.md	7d7b67f8f8d383336af85694eb0bd514d6789ccf53850d00853f93de00d895c5
udt_cmb_complete_observation_query_map_2026-08-11/EXTERNAL_REVIEW_DISPATCH.md	94f1b90fec7f62f7a3c7605d1cf0d234ac055dfb6627daa2f1f4d6a9a99e8a36
udt_cmb_complete_observation_query_map_2026-08-11/FALSIFICATION_CONTRACT.tsv	bf25f32a853ed2562f692021bc7f0e8b987bebf1890dc7bb997a849ccee7a764
udt_cmb_complete_observation_query_map_2026-08-11/FAMILY_REALIZATION_ATLAS.tsv	4d9146d8c938f458e5097935dfc16d5ede1a3ff67017a0e8967a8d6737810928
udt_cmb_complete_observation_query_map_2026-08-11/INDEPENDENT_VERIFICATION.json	e07b12debf4b8908bdb61cb8615a75a483d0b4d8758abd20c5814d7a699870ad
udt_cmb_complete_observation_query_map_2026-08-11/OBSERVABLE_CHANNEL_REQUIREMENTS.tsv	bff272867cb5405cb58b33ec552eae54aad182cbd5307c605690f253c7bb1516
udt_cmb_complete_observation_query_map_2026-08-11/POWER_NONUNIQUENESS_RESULT.json	be281a8b754723d8ead86f6f63902d16385235d4b6a11fd63b56b7f2dfbf0dfd
udt_cmb_complete_observation_query_map_2026-08-11/PREMISE_LEDGER.tsv	b26c7058639283d8378dd4c16220ebe6fac4580d6abffef5780ff8a10937c850
udt_cmb_complete_observation_query_map_2026-08-11/PREREGISTRATION.md	9ef224216bdc530e203a315e42c1f88a75b4593684b1f9b07bc17742379714c0
udt_cmb_complete_observation_query_map_2026-08-11/QUERY_LAYER_ATLAS.tsv	f016c32b675a5e3f8a576573091e7217d7f20c156f0b084925492713444db884
udt_cmb_complete_observation_query_map_2026-08-11/REPOSITORY_GATES.json	34be9c1f575cc742828e76125e2d0f77c51b2ad273e5cb7715330bd18ad385e3
udt_cmb_complete_observation_query_map_2026-08-11/SOURCE_MANIFEST.tsv	77cc4d4df856a74ce5c3f3174961e0325b457c9c5ab42575a6911ee9da48ae5d
udt_cmb_complete_observation_query_map_2026-08-11/build_review_manifest.py	cb4ffbbf59e6c8d22b82bba16911c7e39a06339f0e91dacda2d8eff6b618d266
udt_cmb_complete_observation_query_map_2026-08-11/derive_cmb_query_map.py	6ce89439df51e692ad6416f7571cbf29364c19a64758d5bdc583adc3cf89fcf9
udt_cmb_complete_observation_query_map_2026-08-11/run_catch_proofs.py	da345609c1e8566191ec338e6f272e5f5609d9b21d432d5b390c58d8561314ff
udt_cmb_complete_observation_query_map_2026-08-11/verify_cmb_query_map_independent.py	58e42f086ba684abc8a3f9baaafdf12c2ee4f2494921e91d953ec8b1d6dbd7f4
udt_cmb_complete_observation_query_map_2026-08-11/verify_repository_gates.py	825221c1fa5ec5c0079617f066a068cc45be1c06e20bffe692d59efc8359b68c
udt_cmb_complete_observation_query_map_2026-08-11/verify_spectrum_power_nonuniqueness.py	fa320bfa4170fd2af3e53645fbb69bb9b24ca47f5d27099d43d05261d28bc2a8
udt_common_query_pair_immersion_reconstruction_2026-08-11/EXACT_DERIVATION.md	bc96d6889075ede38271a4d63d3c021f7df0952b27f7e831c0d7161b97f737da
udt_fd1_corrected_full_spectral_atlas_2026-08-09/ATTRIBUTED_READOUT_PROTOCOL.md	f090e86dd74473570329f47c36831efcd6ff64da1189ad2dc54720f2c66ce803
udt_fd1_corrected_full_spectral_atlas_2026-08-09/FINAL_REPORT.md	4d6017b2639be41acdcdaa65ee97c7ce5fbf35ac91e7aa0de4f3eac5dd37927e
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/EXACT_DERIVATION.md	b41d49db51888523b99c14a83c632fd5c45ea7592eb0e4fbc4ab1016be69e93f
udt_freedata_inventory_MAP_2026-08-09.md	9050e0f5a803dae0a456c2d6fc38dd87d9016dff919e77036ea2800f6c3a097c
udt_roadA_RA1_muon_modes_2026-08-08/DERIVATION_NOTES.md	5bc678191a489bf2a7f34416eafb32eed5671a560737630b124b6e88ab724235
udt_roadA_RA2_projection_2026-08-08/PHASE1_NOTES.md	9346f0823a8b2f7855ce6d180c50b7f1a21e2ac56656650def3fec4b7eb2a733
udt_roadA_RA2_projection_2026-08-08/PHASE2_COMPARISON.md	cc493cc32eeb161be501a1575433028f8aa4dde3909f28894b839751e576dfd7
udt_sne_native_observer_query_replay_2026-08-11/AUDIT_REPORT.md	30a1cd9887e04cffc86b3646083c7fe890ca030f3430bf86365cfbe4a87a5c0b
udt_xmax_asymptotic_limit_frame_correction_2026-08-05/AUDIT_REPORT.md	32fadafc5b336a35aae10bc7c24e98c27bbd64e03d43d42bbd9f1a6a8f3d932c
