path	role
CURRENT_SCIENTIFIC_PREMISES.md	current_premise_prose
CURRENT_SCIENTIFIC_PREMISES.tsv	current_premise_ledger
udt_completion_parameterized_local_fiber_audit_2026-08-01/AUDIT_REPORT.md	parent_result
udt_completion_parameterized_local_fiber_audit_2026-08-01/EXACT_DERIVATION.md	parent_fiber_algebra
udt_completion_parameterized_local_fiber_audit_2026-08-01/STATUS_LEDGER.tsv	parent_status
udt_global_metric_assembly_atlas_2026-07-22/AUDIT_REPORT.md	completion_registry_rulings
udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	FC07_definition
udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	monodromy_controls
udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	nonselection_status
udt_finite_cell_completion_atlas_2026-07-21/AUDIT_REPORT.md	completion_scope
udt_finite_cell_completion_atlas_2026-07-21/COMPATIBILITY_RELATIONS.tsv	jet_descent_rule
udt_finite_cell_completion_atlas_2026-07-21/JET_MATCHING_ATLAS.tsv	regularity_classes
udt_general_screen_complete_cell_atlas_2026-07-28/AUDIT_REPORT.md	general_screen_scope
udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	general_screen_coframe
udt_general_screen_complete_cell_atlas_2026-07-28/GLOBAL_EXISTENCE_ATLAS.tsv	metric_and_coframe_existence_controls
udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETION_DESCENT_ATLAS.tsv	FC07_descent_status
udt_general_screen_complete_cell_atlas_2026-07-28/PREMISE_LEDGER.tsv	parent_premises
udt_global_coframe_cocycle_audit_2026-07-20/AUDIT_REPORT.md	coframe_transition_scope
udt_global_coframe_cocycle_audit_2026-07-20/COCYCLE_CLASSIFICATION.tsv	transition_classes
udt_global_coframe_cocycle_audit_2026-07-20/GLOBAL_WITNESSES.tsv	global_witness_controls
