path	role
CURRENT_SCIENTIFIC_PREMISES.md	current_premise_prose
CURRENT_SCIENTIFIC_PREMISES.tsv	current_premise_ledger
udt_global_local_self_consistency_premise_audit_2026-08-01/AUDIT_REPORT.md	bootstrap_minimum_type
udt_global_local_self_consistency_premise_audit_2026-08-01/TERM_DEFINITION_LEDGER.tsv	term_types
udt_global_local_self_consistency_premise_audit_2026-08-01/STATUS_LEDGER.tsv	bootstrap_status
udt_bootstrap_closure_ownership_audit_2026-08-01/AUDIT_REPORT.md	readout_return_ownership
udt_bootstrap_closure_ownership_audit_2026-08-01/ASSEMBLY_LEDGER.tsv	missing_assembly_objects
udt_bootstrap_closure_ownership_audit_2026-08-01/RETURN_OWNERSHIP_LEDGER.tsv	return_route_rulings
udt_bootstrap_to_local_response_map_audit_2026-07-25/AUDIT_REPORT.md	two_arrow_and_density_response
udt_bootstrap_to_local_response_map_audit_2026-07-25/STATUS_LEDGER.tsv	response_map_status
udt_native_stability_configuration_space_audit_2026-08-01/AUDIT_REPORT.md	native_configuration_arena
udt_native_stability_configuration_space_audit_2026-08-01/PARENT_RELATION_MATRIX.tsv	native_missing_maps
udt_whole_configuration_reciprocity_audit_2026-08-01/AUDIT_REPORT.md	observer_naturality_scope
udt_projector_deformation_neighborhood_audit_2026-08-01/AUDIT_REPORT.md	projector_neighborhood_result
udt_projector_deformation_neighborhood_audit_2026-08-01/EXACT_DERIVATION.md	projector_exact_scope
udt_projector_deformation_neighborhood_audit_2026-08-01/CENTER_NEIGHBORHOOD_ATLAS.tsv	projector_centers
udt_projector_deformation_neighborhood_audit_2026-08-01/EXACT_SUBFAMILY_ATLAS.tsv	projector_exact_charts
udt_projector_deformation_neighborhood_audit_2026-08-01/DEGENERACY_WALL_ATLAS.tsv	projector_walls
udt_projector_deformation_neighborhood_audit_2026-08-01/STATUS_LEDGER.tsv	projector_status
udt_projector_deformation_neighborhood_review_2026-08-01/EXTERNAL_REVIEW_RESULT.json	external_semantic_ruling
udt_projector_deformation_neighborhood_review_2026-08-01/CLOSURE_REPORT.md	external_review_scope
