path	sha256	role
udt_common_scale_neutrality_provenance_audit_2026-07-24/AUDIT_REPORT.md	98e8fd166e8257e4ad4e40695d05b198c6fc4c1342e39bcfeb013c230a14321d	CSN correction and c_E/G_obs scale status
udt_common_scale_neutrality_provenance_audit_2026-07-24/EXACT_DERIVATION.md	eaf109ca35ee332eb66e0a7ddcbb820c74bc32950a024d4d211147203be2b121	fixed-K common-factor and dimensional algebra
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/AUDIT_REPORT.md	45fa4a9a2a7ff911e3abf20ceae33eb88b2622c9201b4e0c63e9f63693fb9a13	complete pair pullback and terminal scalar
udt_common_query_pair_immersion_reconstruction_2026-08-11/EXACT_DERIVATION.md	bc96d6889075ede38271a4d63d3c021f7df0952b27f7e831c0d7161b97f737da	terminal kappa-phi-beta decomposition
udt_metric_orchestra_rehearsal_2026-07-25/EXACT_DERIVATION.md	6b7613e24047a119a516f46791fdd63d8799b2c67a1418cc10ee3ff3ef9c7265	complete-coframe volume and angular common scale
udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/AUDIT_REPORT.md	8799cbd00493eaa8c54a8c136f6606e2ee5945988e27486e616f78905253493c	conditional areal screen theorem
udt_g124_finite_radius_live_observer_transition_junction_2026-08-16/AUDIT_REPORT.md	0bf835c8c25a4873b38f2bdd18fae7f715dfedb35a221caf975ddf358c70f163	pair common-scale magnitude
udt_g129_copresent_relational_network_faithfulness_2026-08-16/EXACT_DERIVATION.md	a2474b598890a89a97ea5d3086e5cb8b595f4f80e3c60db7bbc4530efbb7f783	full-pullback rank-ten faithfulness
udt_g131_all_plane_terminal_reciprocal_scalar_faithfulness_2026-08-16/AUDIT_REPORT.md	a7cd162443f777d38bdba3d6875bd9aa8ccbb1114defd3a95491d1327988d420	positive conformal kernel
CURRENT_SCIENTIFIC_PREMISES.tsv	4f223975017ee73c37b3c39d6bcd76e9e54f7ecbb42cada10500cb5423ec18ba	current premise authority
