sha256	path
75e772e31332c1c3ac536a6b465201aee6a507b3ba705b59177598fdac2c31ac	AGENTS.md
b7e524a5b06760e57877a408630228767ae9a394134095f9851bef5d06e17751	CLAUDE.md
3d68a46148a2d2b5bbb9c32c071d4915e58bf29391a32f6328153743f786d9f7	CURRENT_SCIENTIFIC_PREMISES.md
bee5059ab5528282420c5cd833d0aadfd4946d64820ba0c7bde1c1a98e09e165	CURRENT_SCIENTIFIC_PREMISES.tsv
047b7fbbc1acacf01d2716e3c98cdefd0b9b20136ac4a3306f55dd6775465250	CANON.md
3b625d8f43620a37c99d9f4f0fdc9390c3a12306b1da87281c143ce84d40a81e	UDT_METRIC_KERNEL_DEVELOPMENT.md
b9a8d84d58b60dd6381af6512d89a63c8fa26750f0068e444dd039d329e74bc4	UDT_METRIC_KERNEL_COVERAGE.tsv
f5fe7eceb27311649ae9fd3f03f8e0d214dc40dbc1994263c212ad4d37f9967b	verify_current_scientific_premises.py
adf38a1ccf7841961f8e7cb7e0022ecc2ceb0c4451afefd56705388f6b7b3c3c	tests/test_startup_surface.py
4eb7d0a1130dcff997bc5180f420b633e2dcbbb5072d098997ba3672b38d8ab5	startup_surface_g310_universal_reciprocity_refresh_2026-08-31/ADOPTION_RECORD.md
ebeae075307e7a325a840f4c2d9dcd973c18d9a3be21e6e6eccacce1ae8856f1	startup_surface_g312_two_premise_adoption_refresh_2026-09-01/ADOPTION_RECORD.md
4eb48002d2424e9745d92fcbf734213dec81a912343057d76775961f93b6b378	udt_g303_two_class_nonlinear_cauchy_data_classification_2026-08-30/EXACT_DERIVATION.md
8830a1b8fba6e82fd964508c6df766f0b9227affbd64dc12a19f4d585d07e3fc	udt_g303_two_class_nonlinear_cauchy_data_classification_2026-08-30/AUDIT_REPORT.md
ab440d575124654f3707eb04a7c2e4877e7ad3bf830eb1ed25c19d999149f9db	udt_g315_conditional_cauchy_characteristic_data_interface_2026-09-01/AUDIT_REPORT.md
cb8212fe3b584bd3ba42240e7234f15571b4571f347d2003bc9f9a20b5dd3835	udt_g327_g324_axial_first_fourier_tensor_modes_2026-09-02/EXACT_DERIVATION.md
505d0d91e4b66862d95c0b541f6c226ad8f262fa2ab5bb58c67bba029593d4ce	udt_g327_g324_axial_first_fourier_tensor_modes_2026-09-02/AUDIT_REPORT.md
31588aee276d4915418871988e400687b05cb59ee6ad6bc1efdb57ebd73789a7	udt_spatial_curvature_evolution_2026-09-09/CANDIDATE.md
bfea95a330c1db2aeef1db2b00e975463940f795651c1f4139ca8890d840819d	udt_spatial_curvature_evolution_2026-09-09/PROVENANCE_CORRECTION.md
8fde77e604bd2771d5cb184ba3ad8aa72ee0661f819345e372fc49ba7ade0934	udt_spatial_curvature_evolution_2026-09-09/review/DIRECT_REVIEW.md
8119b22fa8cd8a0e3551cb6435c7eb0d378491903729bc01ad14c1622f639713	udt_spatial_curvature_evolution_2026-09-09/review/PROVENANCE_FOLLOWUP.md
8ff5469ace76bdfc84188915242abbf3baff35516f9ee3f9ba4b1cbfeb2573ef	udt_shared_readout_metric_constraint_campaign_2026-09-06/run_capture.py
