path	sha256
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/ADVERSARIAL_REVIEW_INITIAL.md	5e2f1dc30f509076d5590619288c9dc334eed726c2323ade52cb3d7530ddd335
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/EXECUTION_RECORD.md	0bcc3d6bbe5b103c9ffdc9ad71aaae2acfa2e89e8fb8968211778534eaf5f98b
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/SOURCE_FIRST_REQUIREMENTS.md	9657fcde46bb414f01c40a44c1862fb4882a806626160e13bc59af4212d7587a
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/author_replay_initial.json	9ce880d08e29b631f66799db488d2861e579560b596f0bc51ea0b0d2900d12cd
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/author_replay_initial.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/author_replay_initial.stdout	3b7e5ae2cb9327fa61c47c6a16afa941bd79c2ac5858b9c5a5b93fa3227de19f
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/direct_addendum.json	330d29a5fb53ccce6c9f60a046796465e5a656276ada3172c94acbe1be159a3b
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/direct_addendum.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/direct_addendum.stdout	6a6a51a46f89d4353a2c766cfafff92f12154f8c06fe425ee77fddbd87e125be
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/direct_addendum_check.py	33d4e8df5cd115f7d514bdeabae9ef666d69b920a43130833739dc2b31ca498a
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_initial.json	3240c4650bbdcb16ec891c54885207c8af300c536399e87cacd2402b630f8cfa
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_initial.stderr	5e413f719e01f9726072ddde64d618de61076b1e72a9f701320864a14056d7ad
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_initial.stdout	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_product_check.py	4a04699698d01e20752000daa09214e03c3d4d0ab839be6a825d0b86921c75bb
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_product_check_initial_failed.py	f37218c1855d02558ec5b69a20e8b905c4ee0816f89515e3c2002a863bbe3bfd
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_syntax_repaired.json	06fa5283a325703832575f19019f57585ced71807e9df47ce3f2e5764591d3fd
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_syntax_repaired.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
udt_metric_source_reconstructibility_campaign_2026-09-08/step_02/review/independent_syntax_repaired.stdout	2efcc4cc7a73c75f726a4144040b40671d827bf378374c2317d6193c1a8adca2
