path	sha256	role
CURRENT_SCIENTIFIC_PREMISES.md	da001bf5028baf283b4e0c36aae22aeffa24a0d6af8d8724e81a518c513890f6	current bounded premise guide
CURRENT_SCIENTIFIC_PREMISES.tsv	5bf0f054f3479839f96790250bc58167857528a3ee1d8d0f48e46219589b4ccc	exact current premise registry
udt_g269_null_transport_mutual_clock_screen_interlock_2026-08-26/EXACT_DERIVATION.md	812023393d4e04b8f2b47cc5429002dc78912b85983117e5633faed30a2f876e	transported endpoint-clock and reversal algebra
udt_g269_null_transport_mutual_clock_screen_interlock_2026-08-26/EXTERNAL_REVIEW.md	ec44522bd147d1a9f5d4e171ef715876ebe24000937b8915159627484ba6a9db	external acceptance of bounded G269 result
udt_g270_completed_pair_transported_screen_ownership_2026-08-26/EXACT_DERIVATION.md	881c90d21a808ef76fea40e786d9725dc5343aa29e0f8a8c4a8f95b41913451a	complete-realization ownership of W
udt_g270_completed_pair_transported_screen_ownership_2026-08-26/EXTERNAL_REVIEW.md	f583cd3a0d159c707a8b7c9b04dfe2e393d3b8a7ff6f1f4658a8475a9c840986	external bounded G270 repair acceptance
udt_g272_complete_relation_rapidity_distance_ownership_2026-08-26/EXACT_DERIVATION.md	e0285d5cb0fce4caf2b46cb5a5e795696d1b3fa76c34dfc7cbce5aa70255d566	complete open-ball state and radial stratum
udt_g272_complete_relation_rapidity_distance_ownership_2026-08-26/EXTERNAL_REVIEW.md	d53d4b7c5b4bc175df471a0bf2d507009591d9738a8c9130b01e4e5a40607a20	external no-repair acceptance of G272
udt_g273_projective_pair_distance_foundational_ownership_2026-08-26/EXACT_DERIVATION.md	cc77269724a0e4c814fc2d6794a5520e3840a7ca8519c3f2e8f702950056d186	projective uniqueness and candidate clarification
udt_g273_projective_pair_distance_foundational_ownership_2026-08-26/EXTERNAL_REVIEW.md	4892626b2565b23f7f7c5b188011041c9d5c87b52d51a07ffa6394f545e5e478	external no-repair acceptance of G273
udt_g273_projective_pair_distance_foundational_ownership_2026-08-26/STATUS_LEDGER.tsv	2536553196348ac0b5a2ea8b04e64f54799abb40cd3236170b4cc88dc704dabf	exact G273 ownership grades
