path	bytes	sha256
CURRENT_SCIENTIFIC_PREMISES.tsv	787327	4236f3784601617a93ac66b0de36a7a1565beef553d6b5f5c6d7d2a9a13e69dc
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/AUDIT_REPORT.md	4845	45fa4a9a2a7ff911e3abf20ceae33eb88b2622c9201b4e0c63e9f63693fb9a13
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/EXACT_DERIVATION.md	11408	ea15d0f0dc344c566309a7f95cff4b0efc5d182f58858de5b0076857b746d64d
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/EXTERNAL_REVIEW_ADJUDICATION.md	2583	2ff964cfa8dcd7936e8deaea80fd1ba8e797dc8b000c4200ea7b92f348b55dad
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/STATUS_LEDGER.tsv	1697	87976ae6f604f9d7f2b66daa2607cc9e66db5226b70f4d44e1b9b309b72baeca
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md	2047	c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md	5272	df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/AUDIT_REPORT.md	2537	fe4d0aa56a734ca58972ea8123264efa6e0b979831f7f618eab8f69afa7ee2f2
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	7459	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51
udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/AUDIT_REPORT.md	2428	8a7b1e61373bcbc38620cd311deb5a56a3bd4b2c4800b5f0b5c9af823d150edf
udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/EXACT_DERIVATION.md	6910	49dc9b36ca20b6477228ea22f9e65814be4d21ff228199a495be88b81794481a
udt_g220_covariant_null_clock_arrow_timelive_lift_2026-08-22/EXACT_DERIVATION.md	5913	0e5b33a0c013def973bdca369944d99a84fe278614cae1794e7cb50b56db0f6f
