path	sha256	role
udt_observer_exponential_full_differential_type_audit_2026-08-16/AUDIT_REPORT.md	46c49b9e96d2434ed0430af4b550271337885282603891da1c31ff657261cd1b	G110 distinct-block status
udt_observer_exponential_full_differential_type_audit_2026-08-16/EXACT_DERIVATION.md	f6d6d518b2a2d72a32b0c15faa718bd246d7ebabf63a45bee1b48867e545a622	G110 exact type derivation
udt_g111_nonflat_r17_full_differential_replay_2026-08-16/AUDIT_REPORT.md	3613a11739dd8d79a1223dec239527d486a6067246c1cbf4fedf36abe27c44d8	G111 nonflat bounded status
udt_g111_nonflat_r17_full_differential_replay_2026-08-16/EXACT_DERIVATION.md	fd99c45f48b979a53cd70512828cf4421ef12096f21afd6c8a03d6b680d5aa54	G111 common full differential formulas
udt_g111_nonflat_r17_full_differential_replay_2026-08-16/DERIVATION_RESULT.json	8940a5ccb6e690bd2da84a2a4bc70304439b6324f9bfcb9b89d6f3e1615933c9	G111 machine result
udt_g111_nonflat_r17_full_differential_replay_2026-08-16/BLIND_REVIEW_FOLLOWUP.md	9bab3eb315c09287d25b0955648936d3fab1d7ed18b5577d1d41b45beef8965b	G111 verification gate
udt_observed_middle_regime_pair_calibration_2026-08-15/CALIBRATION_CONTRACT.json	50fb5a254a8161bafcf71310c11cd219218c359de7fbfad2abf4b3f0dcc7543c	frozen G99 parameters and formulas
udt_observed_middle_regime_pair_calibration_2026-08-15/AUDIT_REPORT.md	469fe2c116a732ca5041525437af12b3b2d97b40b8c5385ba302b59b2f2de4c7	G99 status and caveats
udt_observed_middle_regime_pair_calibration_2026-08-15/PREMISE_LEDGER.tsv	33cf2128fcd96a962a8ae122d38b08de3c1ae1782e9d41135098e6f7adcb83d4	G99 ownership ledger
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/PREREGISTRATION.md	0feb95154a9f43d16d9c96d53e810d5a334aa1ece3028792feef380755c5e736	G100 frozen test contract
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/PRIMARY_RESULT.json	420dc3da91c44ec2bda23a05f811b74f1b229f5ad55f410a3846465cb5a3760a	G100 frozen primary result
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/AUDIT_REPORT.md	12855523615c4acef075df520bf6f83932b7a79eb5210246e389b3d1abe6f466	G100 caveats and status
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/PREMISE_LEDGER.tsv	4d666491cdbb34d5669472aa4e3ee3e02b1e7c89dfa2c9260a665d4ca0017395	G100 ownership ledger
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/run_holdout.py	5119b91ae6496cee2408743f674a6ba204fdc9063f84d3469ccd90c86505c08d	G100 production provenance
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/verify_independent.py	3c0502a17e5f5612134211266e6f35fdb01a1c8532f83d278e717f6328acf6cb	G100 independent provenance
Data/Pantheon+SH0ES.dat	1cb0fc379ef066afdc2ffd1857681cc478024570d8a3eba284fb645775198cf8	Pantheon+ standardized magnitude catalog
Data/Pantheon+SH0ES_STAT+SYS.cov	abf806d966485e64afdb359c87bffc0ecc00d05eff0a31ced66f247385df0fdc	Pantheon+ covariance
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/DES-Dovekie_HD.csv	2f57019d783eaa976df80a41b0054171a2d994ee9808d715ce850c2df5720aaf	DES standardized magnitude table
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/STAT+SYS.npz	ffd3124b32148b1372bd95fda9299269f0352a9f8eee02d416c610e38495463b	DES compact full precision
