path	sha256	role
udt_observed_angular_pattern_raw_restart_2026-08-12/R2_PREREGISTRATION.md	d74531bcfcd9f7e808f1467dd152871ffc3e01a2369f0f46709cfd3b8015dea7	Landy--Szalay estimator, observed-redshift windows, and reference-catalog construction
udt_observed_angular_pattern_raw_restart_2026-08-12/R5_OUTCOME_REPORT.md	9c5fd9e39b81ca547474c491ba6df5f6920dcfb80fc1f11599b2ce7a6fb02500	observed angular-lane ownership ceiling
udt_bao_G103_source_independent_restriction_ownership_audit_2026-08-15/EXACT_DERIVATION.md	4b911daacf6f724964194054ad51496b10895b2696c22273eb7af4fc232c3cd4	regular local and source-measure nonselection
udt_bao_G105_complete_orchestra_two_route_lift_2026-08-15/AUDIT_REPORT.md	3bd4feca6c335ccf38cb0d48da50c004708402a6b47e6994524cc16af3ea6773	conditional one-point Jacobian artifact route
udt_bao_G105_complete_orchestra_two_route_lift_2026-08-15/EXACT_DERIVATION.md	ab892888ba70930187a64f4bae828f3dc30a9d2380e22d5edd8fecfa99ab3adf	exact pushforward and reference algebra
udt_bao_G106_complete_sky_depth_reference_projection_2026-08-15/AUDIT_REPORT.md	47472ef06d512ac6ba624dc64326049bd79e7aa89ac01f33711fd7e27e32f5ab	ideal sky-depth reference result
udt_bao_G106_complete_sky_depth_reference_projection_2026-08-15/EXACT_DERIVATION.md	c515e1e1e717fd41743a792caf29de4716bd223ad71a94b4f2caf6e8df3a1e59	exact reference projection
udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/AUDIT_REPORT.md	8799cbd00493eaa8c54a8c136f6606e2ee5945988e27486e616f78905253493c	exact central-spherical screen theorem
udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/EXACT_DERIVATION.md	773982a04a771b51f9a55485501d72f59906395e4b390c2704d2c17ef1ded498	exact screen and phase strata
udt_g125_exact_sne_score_history_recomposition_2026-08-16/AUDIT_REPORT.md	97821fea79941ed97efc487f52c1b52b589895f24c69f56a6b916656082127e8	conditional total-frequency score
