path	sha256	role
CURRENT_SCIENTIFIC_PREMISES.tsv	b0ff88c932385187199651ea9041b4b1c0d4f517867350087eaa4714c9e8c366	current premise authority before G254
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003	founded supplied-depth character and action/profile boundary
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md	df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831	working completed-pair calibration
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51	complete coframe and exact time-live kinematics
udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/EXACT_DERIVATION.md	b53df074105c52b7374fb78051279ba43e23845c2794faf2fec4a694a48e8a16	time-live null frequency and Jacobi evaluator
udt_g211_complete_diagonal_scalar_basis_closure_2026-08-22/EXACT_DERIVATION.md	b09790294b4442030715b9d5da56392601120375a8a599168095d9d49d1acda0	arbitrary common-relative time-live control family
udt_g212_observer_equivalence_history_bridge_whiteboard_2026-08-22/AUDIT_REPORT.md	4d2176828922f0036bb65c106f6de3207f187e66e60d26669cdc1acaf24f93b1	rank-complete valued network versus value generation
udt_g220_covariant_null_clock_arrow_timelive_lift_2026-08-22/EXACT_DERIVATION.md	0e5b33a0c013def973bdca369944d99a84fe278614cae1794e7cb50b56db0f6f	covariant supplied-null time-live lift
udt_g221_complete_coframe_null_clock_chord_2026-08-22/EXACT_DERIVATION.md	6e26e0abaedc041c22daef36aa5370fac8a4c480258a08d0dce6982cb7de7367	complete-coframe null chord
udt_g226_null_chain_conformal_symplectic_assembly_2026-08-22/EXACT_DERIVATION.md	7328366d31e6c704b4881441bf42e9e80d5f8d61ca4ff6da33582a98ed3fc98a	supplied null-chain phase assembly
udt_g231_cartan_regional_realization_bridge_2026-08-23/EXACT_DERIVATION.md	c060484ad8dbd8fd146099ae33d1026eb1be78e01b70aa44a9d080f2efd9a7dc	Cartan identities and value-generation boundary
udt_g233_primary_profile_cartan_closure_discriminator_2026-08-23/EXACT_DERIVATION.md	b83ff7cd53d66adf421d206fc39071178d82af93ba049c88684668b82074e0b8	finite-order closure obstruction
udt_g234_post_g233_native_closure_route_map_2026-08-23/AUDIT_REPORT.md	b64dedc886db41afb354d496ff71f49a9f239f83445363281ea69bb018838378	two live closure architectures and no owned candidate
udt_g235_rank_complete_matched_network_nonselection_2026-08-23/EXACT_DERIVATION.md	5bcc38c32ddef6fd88e6c8608305f3d3317defdd2263972392184416295c2955	network reconstruction nonselection
udt_g253_native_kernel_minimal_dependency_compression_audit_2026-08-24/AUDIT_REPORT.md	713a63d52c8f91d0da00c9bf04171135abae356ad0bdf24acac583dd6f8f4735	current compressed scientific landing
udt_g253_native_kernel_minimal_dependency_compression_audit_2026-08-24/EXACT_DERIVATION.md	24386541f5cc6a2d6bc9f9a02e6678f396772e54202d40e89bbe2031b94f17f2	three typed chains and ceiling
