path	sha256
CANON.md	047b7fbbc1acacf01d2716e3c98cdefd0b9b20136ac4a3306f55dd6775465250
CURRENT_SCIENTIFIC_PREMISES.md	0b2a836d077c22f9c174c6ecbdf6cebc016840c8ac7ed34aad6113bbdcbac3d3
CURRENT_SCIENTIFIC_PREMISES.tsv	4236f3784601617a93ac66b0de36a7a1565beef553d6b5f5c6d7d2a9a13e69dc
udt_g166_primary_metric_ordered_pair_kernel_descent_2026-08-18/AUDIT_REPORT.md	3b7bef3e8027eb95dd9070cf8844bfbbba602d4a7ce30c1772bbc540f9e97bd7
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md	c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/AUDIT_REPORT.md	fe4d0aa56a734ca58972ea8123264efa6e0b979831f7f618eab8f69afa7ee2f2
udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/EXACT_DERIVATION.md	4c059659785953822bcb4f902705ed7c0c7c4bd69243582a0663be6894cf3a51
udt_g180_completed_pair_smooth_family_descent_2026-08-19/AUDIT_REPORT.md	ec92df1229846fbe457f5a43f860c32228b429810b856caf7912b0143b34b36b
udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/AUDIT_REPORT.md	8a7b1e61373bcbc38620cd311deb5a56a3bd4b2c4800b5f0b5c9af823d150edf
udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/EXACT_DERIVATION.md	49dc9b36ca20b6477228ea22f9e65814be4d21ff228199a495be88b81794481a
udt_g216_observer_event_comparison_clock_rate_ownership_2026-08-22/AUDIT_REPORT.md	a30cc5ec78093ca4e1f2efb2c4156bb2b5b83143a2d41c33ab447ec2a18feed2
udt_g217_founded_depth_event_pair_first_jet_ownership_2026-08-22/AUDIT_REPORT.md	511d1278d25622c7a446db90e121c9a6b2acdeff23bcf1f1970d53cf0d4385aa
udt_g258_redshift_area_inverse_metric_reconstruction_2026-08-25/AUDIT_REPORT.md	07576ca255e2a623fa0a8c5b5b3d69204c6da49ac247684110d187be38fa7a13
udt_g312_quiet_gr_response_constitution_discriminator_2026-09-01/AUDIT_REPORT.md	c8f9e5547c13067282d37bfb51db78d13bbdc06b48ef50f8f3f498e196abcb57
udt_g334_boosted_pair_first_jet_response_2026-09-03/AUDIT_REPORT.md	210915b1e6d2d620b1cead6891c2e2cafb3d05e5a4d5c98892c4e2754b616d2f
udt_gr_filter_reconciliation_2026-09-09/AUTHORITY_RECORD.md	80daa0be6d3e1c0ac1b734fea089c4eb487f05bc1e1fbb2fabd69322ca89f28c
udt_kernel_twist_information_audit_2026-09-10/DECISION_BRIEF.md	c85891778d1ae764ddd6ea4a5a197a670087f708cc7486db14170e80cec99b0c
udt_kernel_twist_information_audit_2026-09-10/INITIAL_CANDIDATE.md	efeaa9b14e88cfb4398d6552fe99d4c87faa91d460646cdb0923858734d0af4d
udt_kernel_twist_information_audit_2026-09-10/review/REVIEW.md	0e32c5ec911f2f5beb1b24fb6c4a1d89e07c6f0d3a157c91e92d29322b84941d
