path	sha256	role
udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/AUDIT_REPORT.md	b260d3700cb61aed68a19593073b0c37970176b845edb506a2680b6c6296a944	G116 bounded status
udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/EXACT_DERIVATION.md	c202487b126ab9bd99df6cafda04c3c595befe6e1ab0be5bb658a5262c19314d	frequency-terminal junction
udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/NEXT_GATE.md	8769ec946de275b5e280bd6f3474652fe2f521deedea57733669064d68b0e284	authorized sequencing
udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/TYPE_AND_PREMISE_LEDGER.tsv	e10948bdda6f90971c604155766a39fd762d2c8b5a773888724626f9967c74f7	G116 type ownership
udt_native_flux_luminosity_law_ownership_audit_2026-08-15/AUDIT_REPORT.md	c2b6b20f734404a1f5c2f3335597d34cb0b3e5aeb172200f91ba86be27d3a95d	G94 status and transfer caveat
udt_native_flux_luminosity_law_ownership_audit_2026-08-15/EXACT_DERIVATION.md	1866a63c6e3d62c1d2360182435497f446a58f62e79649951bde712ca3bb6be2	frequency and screen factorization
udt_observed_middle_regime_pair_calibration_2026-08-15/AUDIT_REPORT.md	469fe2c116a732ca5041525437af12b3b2d97b40b8c5385ba302b59b2f2de4c7	G99 frozen calibration status
udt_observed_middle_regime_pair_calibration_2026-08-15/CALIBRATION_CONTRACT.json	50fb5a254a8161bafcf71310c11cd219218c359de7fbfad2abf4b3f0dcc7543c	G99 frozen parameters
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/AUDIT_REPORT.md	12855523615c4acef075df520bf6f83932b7a79eb5210246e389b3d1abe6f466	G100 DES status and warnings
udt_des_sn5yr_frozen_p1_holdout_2026-08-15/PRIMARY_RESULT.json	420dc3da91c44ec2bda23a05f811b74f1b229f5ad55f410a3846465cb5a3760a	G100 frozen primary
udt_g112_full_differential_dual_sne_invariance_2026-08-16/EXACT_METHOD.md	c89920532b4e34874d66ce0dce3335a6bf83ad63f399cb4c455d54c6b686af22	prior typed likelihood algebra
udt_g112_full_differential_dual_sne_invariance_2026-08-16/run_dual_sne.py	7410e204f39e6f3194dcb77e675060bfa8f063dbc20fbe4fdb2a923acf90df4f	prior production provenance only
udt_g112_full_differential_dual_sne_invariance_2026-08-16/verify_dual_sne_independent.py	22a8a16e58d7332ba78a81092da7483415980eaf722afa440f84b870305c83e8	prior independent provenance only
udt_g113_metric_native_orchestra_whiteboard_2026-08-16/AUDIT_REPORT.md	1b0e412a61d9fcfd84d57b6071d9f8a2674a9b939f302cf6d0c557591dda700c	P1 static-center guard
Data/Pantheon+SH0ES.dat	1cb0fc379ef066afdc2ffd1857681cc478024570d8a3eba284fb645775198cf8	Pantheon+ standardized catalog
Data/Pantheon+SH0ES_STAT+SYS.cov	abf806d966485e64afdb359c87bffc0ecc00d05eff0a31ced66f247385df0fdc	Pantheon+ covariance
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/DES-Dovekie_HD.csv	2f57019d783eaa976df80a41b0054171a2d994ee9808d715ce850c2df5720aaf	DES standardized catalog
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/STAT+SYS.npz	ffd3124b32148b1372bd95fda9299269f0352a9f8eee02d416c610e38495463b	DES compact precision
