path	bytes	sha256
ADVERSARIAL_REVIEW_REQUEST.md	1509	09e07126e8a66208ae80b7b6abc8b4484ebe57857d75cb46201be65587948c40
AUDIT_REPORT.md	6262	d9d5c9e609eaba018cb3b5a41f9482b381ac3f0eb5c0944544ab74b542ceaea5
BLOCK_LEDGER.tsv	413	c5462780cc2e92649a26816149ee9122db48c0c6f0e63523f93d344c24826ac7
CATCH_PROOFS.tsv	1772	1d97d7a67380826801fcd9e5483605db8d777a7183e43d50fac8490cddfd3218
COMMANDS.md	734	39e410b7c87aa69955409d41f7ccd61539f8a3736e853ee33685ed2a7d6ca77c
COMPLETENESS_MAP.md	1640	c82cb13d6f16bb3e73f69adc4cbb269c82472c1703e91d0c52ab1b479336d64a
DEPTH_STRATUM_LEDGER.tsv	350	83b91e3c28305625930f398cfba80a8fe7543871656bfb97df17daed560383a8
ENSEMBLE_LEDGER.tsv	877	07208024f388c52995243852ad27c6e2a3af89a4b9058cd93c35884f62458b2b
EXACT_DERIVATION.md	8422	87dacc657f426d321f4dbc3186adb5d2f886bbddc138638f69fa5d0c531dd9b9
FOUR_GATES.md	1353	af1ebb0e07817e5e446592485132e82db625869d14925797166e15bcc7fbb344
FRESH_ADVERSARIAL_REVIEW.md	1822	f181f1c86209facf392749e253a8781a1919d45e444bb9edffe667e3b311b79b
HYPOTHESIS_LEDGER.tsv	1123	8080a4e34329167eb14775228c65714ddb0f8b0077ec735bfc4d03c563f72a96
INDEPENDENT_RESULT.json	5991	3df71b52488f0b1c2866043b479983314cb891e1502af1d660b50e11cac4a437
JOINT_OWNERSHIP_LEDGER.tsv	573	34a00fa3a37d5f36a71ffc3a4bda6be6d0b84e02e8871c625919c14c1941a295
LAY_REPORT.md	2203	799df62a96d0a5e59189e1cc14a7294171dbdd4ada6a5a1190f2af212d01c81d
OBSERVABLE_UNIVERSE.tsv	1430	78b83b3e0241cd05fdc8863879f899ee920bd89a4db3ce08e6d6e1c7d8595d23
OPERATION_LEDGER.tsv	1902	547217dbda8370dbb97bcdc3ee295ed90055950d85ef37a8e53f4c6e3ed0ec14
OPERATION_UNIVERSE.tsv	1106	22798ad43cc9f3b39d2d31a2b71d7fa2e503a33a3822bb338e3c04122c66e539
PREMISE_LEDGER.tsv	1958	9ac955275c2a486bc4436321114915d7790c893e02036978e2a221339198ae1e
PREREGISTRATION.md	8120	e1350df49d18e42e285831bb59fc8db13741c20e762983a56ca100a1387caa76
REPAIR_ACCEPTANCE_REVIEW.md	1392	8700618d9be10965a5af98a8026eac5a7b08a911deba9625a1a36ec44fdb1a54
REPOSITORY_GATES.json	408	00f7f803d032ce3df084c40f194970d5fa1d6f059e781138cb1e21d8b36811eb
RESULT.json	13181	6abb5be4ce8de8d1c099889cdf1b7f96684ab610dced0b39c780dc85714a8d65
REVIEW_CLOSURE.md	1135	a3184496e81164d3e6c5dd1bcb93e9e098d3ee48454ece2c0c6d4bc7bfd445f4
RUN_ENVIRONMENT.json	287	01ecac2abe1fbe18e2210b02e1477619b84e8b3d9584675bc4bb325c1bda13f5
SECTOR_UNIVERSE.tsv	1570	c51481d2e464b7f5c8499d688c994379347537103c7db74420ede1b6184a88a5
SOURCE_ADJUDICATION.tsv	5008	4cc44e1a76d8f8d0165dcc571f526919387d803c137820e5d19437aae0b25cce
STRATUM_UNIVERSE.tsv	780	1080e279421baa44ece8055057e1576c7b39f66b74a4078c88cfacafe0a6a30d
VERIFICATION_RESULT.json	5322	618910507988e09187315b5d83f23be6f3d004c303c70333c12abc3f331ebd0c
derive_second_jet_solder.py	16357	c2f2f4f8f72ed7b3c5c575052434edeac44c0984ae051035499c5e8d884df27f
independent_second_jet_solder.py	12232	063354211eca9a1477521fe99ea80bf3c36a0682caf9a7da0c3cbbc6ffff6b11
verify_audit.py	17738	2e6e87ac4d01a5446ea1d7ce576f354640472b828570a5d9beb23dcf355ddfae
verify_package_manifest.py	1255	86286985fe93efd46fffc33fb34cb5d187319ea0b392b671bc8eaef428ad09c4
verify_repository_gates.py	6149	a5f560c1dbdb7a231801ef24a267cf91c93ace7aae85bf98dd61cd7b2acc716f
