path	sha256	role
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/AUDIT_REPORT.md	f6fb41e684ed48eab8b1c5476b41d86b00f7e222ea76da2b6f57bd960a780a34	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/CATCH_PROOF_RESULTS.json	deb29cd49b388024c5f2b83673b61721582e4dd42dfe098a6527010a3729e2c6	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/DEPENDENCY_GRAPH.tsv	a9e9ac1077085f4d69e8886c4799bad7a8b49070763711aade22bce47e0a7513	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/DERIVATION_RESULT.json	9aeaa11fecfffa53f266c2e3650bd2e5fa132d4a3b717e70ca05d26fa65531d2	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/EXACT_DERIVATION.md	91d6d66ddf9dc6bdd3529715b04830b76629a60d2c879cdd1baf8daecf93e4ec	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/EXTERNAL_REVIEW_DISPATCH.md	6a61879f27f7d3513a837a0fead1625670d02d9d40ab4d7aaab3e77058b13bd8	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/FALSIFICATION_CONTRACT.tsv	cd98a5e083473e62c3b3cf4ae346474bad7286af6205f680ffdaa639717db7bc	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/INDEPENDENT_VERIFICATION_RESULT.json	57f102a44f3ecfa041e536d0f915930130f3b8bbba5e6e1e53124c4e8ebce1c5	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/LAY_REPORT.md	2234e3a253a6d87bb6af1e77e554d899555d70e5e06e1cdbaa309132a3108042	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/OWNER_TARGET_LEDGER.tsv	efcf449d6517260a53f31bd2c3d6e789982f03824ec8377d8d7890f4d99fbfe5	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/PACKAGE_MANIFEST.tsv	40dfb206bcfc86f0a1a0ad76c9f548befe02645f98780cdd49528e893f46061e	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/PACKAGE_VERIFICATION_RESULT.json	b1448e383e3353d384a0e4358adf62d3492ab1e570fd6c849ededba87f45aeb9	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/PREREGISTRATION.md	0b575a0a8c97feb5338e613658fd1999bb6d37183d842c9d959747771585248f	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/REPOSITORY_GATES.json	d37335ebf87b31f4580888b4c350b1fcc50a5a92f899e44cecfa0e8642f582fc	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/RUN_RECORD.md	60e6e142a39d719ddc2b852234e5f6d511fd1f7b09a59a13c49af6aa86c00668	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/SOURCE_MANIFEST.tsv	08f7b2267511f426be0937a61ed152f92fb6e25c5fe50a5e56155f200904ef18	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/SOURCE_TARGET_ATLAS.tsv	e5d0742df2204c125a75f50fa7656dddbf560a4db666acea3da79a3c7b250d5d	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/build_package_manifest.py	be94d6b0b5e08662523b022ff8afb0f48a141fe8baa2e1693c925dfc140dbc59	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/derive_owner_audit.py	66811ac54e62822ff875c0e2e7d44049264925c3f4b0b2c72ba0d83621ffa8f1	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/run_catch_proofs.py	b9f512f73b51df5eb53f32a22f0ec8efaa077d34368efad15e25ddc9065543db	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/verify_owner_audit_independent.py	2d3ff00009dfaf1ff486f0117a1575c8c60c8e17e984a9de9d967ef8dfb0e445	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/verify_package.py	ae562d1bc6126de1a3f7c394b94c496019a88887d7cc4e096b2929d04cb06ac9	G71_PACKAGE
udt_cmb_G71_native_restriction_owner_audit_2026-08-11/verify_repository_gates.py	9d269aeb41c749b5d6ecec4a3f9192bd4bc231ee6eed81affa3ea7ddeccbab55	G71_PACKAGE
udt_cmb_G70_query_owned_restriction_atlas_2026-08-11/EXTERNAL_REVIEW_ADJUDICATION.md	86ee274809f8bfd45ce583cd50f78efe7534fe8786ce4ce1cfd08c7450edd28d	CITED_SOURCE
