path	sha256	role
native_hopfion_topology_audit_2026-07-19/SHA256SUMS.txt	6f03f82d485d4a20c2d2bfc13dc8979c1b229bf92c53f0eb36831abf3d75febc	frozen_native_Hopf_topology_package
udt_reciprocal_transport_naturality_selector_audit_2026-07-23/SHA256SUMS.txt	e3a13c9eb28adec4948ac29d42dc554e9f9b37b8a8ba9953095dfbeac155a0d5	frozen_current_transport_selector_package
udt_csn_dphi_transport_selector_audit_2026-07-23/SHA256SUMS.txt	bb42e8787920a2c600d76b24f66021e7b473a2c82452eb1a15a0530132407c05	frozen_parent_transport_package
udt_complete_metric_intrinsic_object_audit_2026-07-23/MANIFEST.sha256	1857bde1fff72829487f56ddd9fb461a2d9cad7b777a51baa125529713c8bfd4	intrinsic_reciprocal_3plus3_and_Hopf_gate
udt_coframe_hopf_bridge_audit_2026-07-23/MANIFEST.sha256	ee35787b41fbca774031080c1c12a4c0fe01dc820abdeb444e1977d58bbb0b1b	conditional_coframe_Hopf_crosswalk
udt_motif_hopf_correspondence_audit_2026-07-22/SHA256SUMS.txt	b9dca9e1baca68b82118e1a008829196d9bb834dae69cfa5d82f0ae771902164	motif_toric_Hopf_correspondence
angular_toric_closure_selector_2026-07-19/SHA256SUMS.txt	64d664a76a28c170cdc293626cd6a5011755ee4eeaa414a303ace7b6eec9ec50	toric_global_selector_limits
null_section_hopfion_metric_audit_2026-07-19/SHA256SUMS.txt	e195d14349407c23e4a050628ec84298d3d35e23e2c25b5cf285a5c81f8e989b	fiber_section_frame_covariance
projective_transport_section_selector_2026-07-19/SHA256SUMS.txt	32e523d44142cd36904a66f385890c5c417d9b827d0ac3cf956bdb48a838004b	transport_vs_selection
bootstrap_csn_phi_angular_selector_2026-07-19/SHA256SUMS.txt	1a48e574835ee3838514294a7badd2415a74cdb0d10cf0545c30d3698ab022d2	bootstrap_placement_authority
matter_bootstrap_dimensional_inventory_2026-07-20/SHA256SUMS.txt	716c2ad9c071a49f75b4c340d6d980d75cfc0a48b0923c39e0cf3d100759ae77	matter_action_scale_dependencies
UDT_NATIVE_ACTION_COLD_PACKET.md	d38232792ac78188687db433a3f60a08c775c46e9ecf5fc42ad7953dc89fadb0	frozen_C1_carrier_boundary_bootstrap
UDT_S2_CARRIER_STATUS_CLARIFICATION_2026-07-15.md	afeecd68e220074f9609a9488b11cf91532cf708785510a492d0e9814fe4eee1	owner_carrier_status
noNull_energy.py	53110844b3925b9b46bb48a3865f1bf9f60290efdd01a5830e0e388aeb477444	current_internal_target_energy
noNull_resolve.py	995df0c30e1595a83d1335050be8e3fbbfb22f02b6b5d6643787048cc2d7aa2b	current_charge_and_operator_implementation
hopfion_arc_scripts_2026-07-05/fs_hopfion.py	7a9dcf021a23cd663bb484e435ee716084e38999f0629b294790aca77e15b748	original_full_3D_Hopf_implementation
stability_branch_follow_256_DECISION.md	9806bc8f61b94109080699f00d8a758f1afc935db18a11f07dbe7365a61811d5	static_stability_premises
noNull_schur_inertia_ALL.json	57f5e251124b194fcb98e6c92490c238c54f7aeb38adc83fefab27e46104eab4	static_inertia_evidence
noNull_behavioral_F_results.md	ea4e522cef2a04973806ac1aed714c0a2f20badd1766c656d108594298d1c98d	finite_slice_behavior_evidence
