path	sha256	role
CURRENT_SCIENTIFIC_PREMISES.tsv	79bbba2331614f3a71310638fc08f90cc5defd6d44a37d9f6c15cc8d261ce90a	frozen_source
udt_cmb_G81_nonradial_screen_covariance_2026-08-12/CONTROL_UNIVERSE.tsv	205a74420e0d178311276746d5086d7716443368ef7625cee534c80555a22f77	frozen_source
udt_cmb_G81_nonradial_screen_covariance_2026-08-12/DERIVATION_RESULT.json	03ce88cdbcda8f1cb4ecd8fa0cfd4a08de5e3659de5201581be5d41541e2467d	frozen_source
udt_cmb_G81_nonradial_screen_covariance_2026-08-12/EXTERNAL_REVIEW_ADJUDICATION.md	f5a946f7cc9ccc44bb627187f09590b8c1c4060fc986ba453c8d680a452737ef	frozen_source
udt_cmb_G81_nonradial_screen_covariance_2026-08-12/INDEPENDENT_VERIFICATION.json	359c0bf079ceb6ae7ab4966c5f8bdc50f919e24f74d8acd5e26ca450f73d76c5	frozen_source
udt_cmb_G81_nonradial_screen_covariance_2026-08-12/verify_nonradial_neighboring_rays.py	79a3151197866ae37c18edd367f6391d168b72354c178011c273c537ce0fdcaa	frozen_source
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/AUDIT_REPORT.md	4b272ea6569b0a4b384e279ebb209f035261e5c89476df70c06248565f389fac	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/CATCH_PROOF_RESULTS.json	29cf141630ff6501a277c91a8593e353c9918e4ebe90f7dd58ff15eaf2287eff	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/CONTROL_UNIVERSE.tsv	24cb17eb85df968c2f9916bc3ffa4a3021238f5cb3b91108998ebeb64f527e06	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/DERIVATION_RESULT.json	a38e4922b119b883e3fe34fa152ed0b4b0ffc57f061db83cccdeb557f5b824ed	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/DERIVATION_STDOUT.txt	a38e4922b119b883e3fe34fa152ed0b4b0ffc57f061db83cccdeb557f5b824ed	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/INDEPENDENT_VERIFICATION.json	2417ec8c28850da78f1b6376abff73ee0da656a1dedea70edc6c8601080a6119	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/LAY_REPORT.md	2967dc1b42d9a672fe288e9db89ae0a6d07a8e17b0f29ad1c6aa37e652e4e48f	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/PACKAGE_VERIFICATION.json	59cddaf044a76f9e369d97e6ecaade163221aed56f3b26656ed04877fd00552f	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/PREMISE_LEDGER.tsv	ccbef77d30b4a344bee5c5615b5e9449279f79cccf1c86c45dfb94846100d846	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/PREREGISTRATION.md	d86c19ff6574cef850a3ee60e66b4c231fa4140821ffc36cfb019c736ccfeb2e	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/REPOSITORY_GATES.json	c87777a78226cb2dbc4d7d812d10774b7c3b79de86b3ea1a06febfb93ece67b5	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/REVIEW_DISPATCH.md	640440f67603ad1446fc0a226915d88b871907c1c5f3648e15fc668b7773d4d7	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/SEMANTIC_CONTRACT.json	63cea8defa4b62b153ed1135791aecadeea9d406f97aee4c222da92fddd5797a	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/SOURCE_MANIFEST.tsv	ac5f9bbaabe9081b04195f998aa9eb4ddc963f7422910df9551b0409706c6996	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/build_review_manifest.py	ac60b89dd4de520aaf28962ba24d3a8c25ce032f5fdf48e023b1d9c8ce6c0570	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/replay_fixed_c1_radau.py	99919a0c57bd23b8e7bdf7f32de3b516bd6754645ded79c7816b3913b76d2ae0	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/run_catch_proofs.py	9068114cea2fee550b952a6c0f3742dae71e211c08a51a54033a80a76fb11561	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/verify_package.py	efca920bf99519c1a7517cc71f59fbe7c5c9d55cdf61c64f95448c5f8ccf0d63	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/verify_repository_gates.py	5c5209263bf819f21ed05e5aee3cec4723a10ea62f14ec519ce399c029e90826	G82_package
udt_cmb_G82_fixed_c1_radau_replay_2026-08-12/verify_result_independent.py	ad19ff012a4242b7be03333e79a41e4b008228903a57bf64c0eaa47e0e45fa99	G82_package
