path	sha256	role
SIMPLE_METRIC_MACRO.md	f0c045abf9810dc327d249d0df385cd7e8d6914eedfaf5b31c78d186eaa13d44	primary static-spherical metric and status
udt_native_flux_luminosity_law_ownership_audit_2026-08-15/AUDIT_REPORT.md	c2b6b20f734404a1f5c2f3335597d34cb0b3e5aeb172200f91ba86be27d3a95d	regular-branch flux factorization and transfer boundary
udt_native_radiative_current_energy_owner_audit_2026-08-15/AUDIT_REPORT.md	4cd992609da856a9d374f1b3a60c700e062780829199b57749c9259e6e67140a	energy and current ownership boundary
udt_null_carrier_measure_ownership_audit_2026-08-15/AUDIT_REPORT.md	071abf6fc68554c71be5fa1fb4c2a571e4fb05db454723215f8524768b256840	label measure versus physical cargo boundary
udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/EXACT_DERIVATION.md	773982a04a771b51f9a55485501d72f59906395e4b390c2704d2c17ef1ded498	central spherical Jacobi screen theorem
udt_g120_exact_screen_imported_transfer_dual_sne_recomposition_2026-08-16/EXACT_DERIVATION.md	c62c5bdf7008bce27a3dc0fc5875d2ac8835661c5b77d434f2b43ae86e836085	frozen P1 retyping and reference scores
udt_g163_xmax_dependency_reversal_audit_2026-08-18/AUDIT_REPORT.md	e7eda779c8496f269a0e94060a5824dd79b2b147af8186277236982ec2708670	chi ownership and Xmax exclusion
udt_g166_primary_metric_ordered_pair_kernel_descent_2026-08-18/EXACT_DERIVATION.md	9e985bbd73a2ffe099a57257ea51778fff9ec75eb48721565faafaafd14edc62	metric-owned scalar kernel
udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/EXACT_DERIVATION.md	e51704c01a72c546401e31f59ecf0b1881ee2c273324ccba2e4572fc7d01941d	primary pullback and supplied phi profile boundary
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md	df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831	completed-pair normalization
udt_g185_completed_pair_sne_channel_necessity_replay_2026-08-20/EXACT_DERIVATION.md	e40f2a54d76dd18de18366693ba3f0be723f6c0e34c8b0a41c1000cd396e1979	current SNe interface and P1 role
udt_g185_completed_pair_sne_channel_necessity_replay_2026-08-20/run_g185_channel_replay.py	eaf492ed7fa7f8d2375d093f374ffa29e1de6f39c07ba319b595138f59c3deda	frozen data cuts and production likelihood method
udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/EXACT_DERIVATION.md	f11744a63faed4a53a0361ef4336afbb56178222b792235213b53fa8cdc02613	general complete-metric Jacobi evaluator
Data/Pantheon+SH0ES.dat	1cb0fc379ef066afdc2ffd1857681cc478024570d8a3eba284fb645775198cf8	Pantheon+ release table
Data/Pantheon+SH0ES_STAT+SYS.cov	abf806d966485e64afdb359c87bffc0ecc00d05eff0a31ced66f247385df0fdc	Pantheon+ covariance
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/DES-Dovekie_HD.csv	2f57019d783eaa976df80a41b0054171a2d994ee9808d715ce850c2df5720aaf	DES-SN5YR release table
/media/udt-admin/ScratchDisk/Data/UDT_DES_SN5YR_DOVEKIE_2026-08-15/4_DISTANCES_COVMAT/STAT+SYS.npz	ffd3124b32148b1372bd95fda9299269f0352a9f8eee02d416c610e38495463b	DES-SN5YR precision representation
