sha256	path
7d361874a57f3a2520e6c943d3ebfc255c52916b678e0275110d00bd856d6874	LIVE.md
ff628651455dcea7c1ec3c7d758c37853359b58c2141bfc617d0bdbf45e13f33	CURRENT_SCIENTIFIC_PREMISES.tsv
89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/AUDIT_REPORT.md
f11744a63faed4a53a0361ef4336afbb56178222b792235213b53fa8cdc02613	udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/EXACT_DERIVATION.md
9736f98f78ffe7e64c5940984831e06364f1b2b20fd0fcbf0f3e877a49d88af5	udt_g214_completed_tuple_overlap_and_three_observer_carry_2026-08-22/AUDIT_REPORT.md
a30cc5ec78093ca4e1f2efb2c4156bb2b5b83143a2d41c33ab447ec2a18feed2	udt_g216_observer_event_comparison_clock_rate_ownership_2026-08-22/AUDIT_REPORT.md
02acdfb6f7309192ef728edc615972a395426120bbf2f4593102cef1cd531f8b	udt_g216_observer_event_comparison_clock_rate_ownership_2026-08-22/EXACT_DERIVATION.md
60aff0b3c255d19bfa703270a1a609c4266c30d4627f80e31fc86a2c3107456c	udt_g222_null_incidence_pair_plane_screen_join_2026-08-22/AUDIT_REPORT.md
42c68a934e096250945207723d1a0b1cdd9a49657f566955deb4b86d81c77b01	udt_g222_null_incidence_pair_plane_screen_join_2026-08-22/EXACT_DERIVATION.md
3bd7d7977c2442e55f4ebed4332e6ee042a9d036d6ff9cfba11c862aa615d62d	udt_g224_shared_event_vertical_carry_2026-08-22/AUDIT_REPORT.md
958158c29b46bfd81189bd5b5b1f39e74fa2267bf1d9ec99dbae6198d4de1da4	udt_g224_shared_event_vertical_carry_2026-08-22/EXACT_DERIVATION.md
2fbbe377624b7fbaf0befd315586d9aba48b3a854a6102e5b3eb37b8c1cad762	udt_g225_shared_event_normal_screen_carry_2026-08-22/AUDIT_REPORT.md
3e54ff71472a15a2b7a823b3ae85a7e2c40655ee01440c667522fa9ead4cfcc4	udt_g225_shared_event_normal_screen_carry_2026-08-22/EXACT_DERIVATION.md
