path	sha256	role
udt_sne_native_observer_query_replay_2026-08-11/AUDIT_REPORT.md	038aacf842199ca320e9826d0c34cda037286090be2fbe20c3d3f526af0fc3d6	package_report
udt_sne_native_observer_query_replay_2026-08-11/CATCH_PROOF_RESULTS.json	4866423562e0fed1ff00f59a1ee6a311e5282f7761be611e79b5b21bb1cc577e	package_catches
udt_sne_native_observer_query_replay_2026-08-11/CORRECTION_OWNER_LEDGER.tsv	81f61941878005a4e9cac8f1263ea4700227944da1f55ccc39d32e2ca572ea5b	package_ownership
udt_sne_native_observer_query_replay_2026-08-11/EXACT_DERIVATION.md	c8ccf4fb0cde4332a8b63fab761700193a23389bdb6affde6461698362eb78c4	package_derivation
udt_sne_native_observer_query_replay_2026-08-11/FINAL_VERIFICATION.json	f4eea23d09a4c33ec51612a9c10e983b99cda02680e06935df5c6a7a6cbf307b	package_verification
udt_sne_native_observer_query_replay_2026-08-11/INDEPENDENT_PRIMARY.json	d91ac9b4c2fa95cafd0c34d0d30847561f377b8781640bba0da9d6d0e3bb4c23	package_independent_result
udt_sne_native_observer_query_replay_2026-08-11/PREMISE_LEDGER.tsv	641960befca0304aee575d1181fd3cd84786047733cad24e378ff1a7e5c23219	package_premises
udt_sne_native_observer_query_replay_2026-08-11/PREREGISTRATION.md	20ca3c0e364819d7c7a8062451202da0f538ef456fa22e59f92d4178d64e88d3	package_preregistration
udt_sne_native_observer_query_replay_2026-08-11/PREREGISTRATION_CORRECTION.md	50be6e135bf1900e7d033fddbfd208586ac5c387a158c47c8670721b4ceeca0c	package_preregistration_correction
udt_sne_native_observer_query_replay_2026-08-11/QUERY_EQUIVALENCE.json	f9cb0ac94b7e49334bd063ff9f0b1b1a803b9be59125b55389a9e26f9babd976	package_symbolic_result
udt_sne_native_observer_query_replay_2026-08-11/REPLAY_RESULT.json	ae27f47dde24d7fab5c5a3fbfe21c9d0c223013ae6b0fad2d37881b21e9736f0	package_replay_result
udt_sne_native_observer_query_replay_2026-08-11/REVIEW_DISPATCH.md	c05fd453d92d4d947d4a3147ce228d3ef7753fca9f003ea74c3ce28e5ae5e229	package_review_prompt
udt_sne_native_observer_query_replay_2026-08-11/SOURCE_MANIFEST.tsv	038c7b940d26b3579425b5b82ad77de1d23100b9fa24af82109a15fe4cfddb47	package_source_manifest
udt_sne_native_observer_query_replay_2026-08-11/derive_query_equivalence.py	831eee99a303dd6534a43a4ebed5e3b945f0362152f07037c6781db968c73d78	package_symbolic_controller
udt_sne_native_observer_query_replay_2026-08-11/replay_m3_unchanged.py	7251cc49bed8a5b268a6713f2be31591af67bb6942751e057aa31ba5a5fdf917	package_replay_controller
udt_sne_native_observer_query_replay_2026-08-11/run_catch_proofs.py	8cf8d1664398ffc9aec645bc00618275ddcd6fbf1c07b406bcaf55d32e2d9bda	package_catch_controller
udt_sne_native_observer_query_replay_2026-08-11/verify_package.py	e7d02fc63d8eb8d730d5ceb28f5cb1d66f6f93aa4f30bf3d57641d550e1b8de1	package_verifier
udt_sne_native_observer_query_replay_2026-08-11/verify_primary_independent.py	276d9786d70d9afce194c7e951732155b3b83b05d0beb096a061ea4dbbf6852b	package_independent_controller
Data/Pantheon+SH0ES.dat	1cb0fc379ef066afdc2ffd1857681cc478024570d8a3eba284fb645775198cf8	observational_catalog
Data/Pantheon+SH0ES_STAT+SYS.cov	abf806d966485e64afdb359c87bffc0ecc00d05eff0a31ced66f247385df0fdc	observational_covariance
udt_xmax_scale_observational_M2_build_2026-08-07/D1_FORMULAS.md	9efa5078b3978b175aa0285c9d91450c9882b1613f8ba1575ee85628e58d86e9	frozen_profile_derivation
udt_xmax_scale_observational_M2_build_2026-08-07/formulas_d1.py	a4c87421f860fb8a38b34f1427b3ef96760f4963e9b6d742c4725bb217fa1f56	frozen_symbolic_checks
udt_xmax_scale_observational_M2_build_2026-08-07/v_sne.py	16e189fa6925926341144d46865a70e689bcb45fe78018ef27eb22bb3b0b319b	production_fitter
udt_xmax_scale_observational_M3_runs_2026-08-07/PREREGISTRATION.md	14bc970c4e490fedc12a7b04831e0800595016ad0f25267a67b136a0524be8ca	historical_run_contract
udt_xmax_scale_observational_M3_runs_2026-08-07/m3_run_sne.py	f7b4c80e9b54c4b86b47100a000d38de0893f08c9567f16ea8a21084bcef87a7	historical_runner
udt_xmax_scale_observational_M3_runs_2026-08-07/sne_results.json	a6b8837114cb4be10248cd6cc6803ee34642e25d25e315193a9843e853ae2211	frozen_reference_results
udt_xmax_scale_observational_M3_runs_2026-08-07/SNE_RESULTS.md	fd98402c74945d2480e1cab699fef49136110b5512c8b563f88a4862abbf3add	historical_result_summary
udt_xmax_scale_observational_M3_runs_2026-08-07/RESULTS_VERIFIER_REPORT.md	79ad86c045eaab215af665cbe10b5870e3afe4ebed22e98da647414fd8fa2f9f	historical_independent_replay
udt_pair_space_metric_transform_sne_readout_audit_2026-07-24/AUDIT_REPORT.md	27092f2cc077fc3a639355abb6cde258f49175b277809a4ae166fde9113396a2	readout_role_precedence
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/AUDIT_REPORT.md	a15c22901f5f8f9401fb53b04cff23a0b14c3c5f56ac7bb4f3b23882d247669e	terminal_pair_readout
udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	complete_pair_modulation
udt_pair_instrument_mixing_solution_space_audit_2026-08-10/AUDIT_REPORT.md	38dd5e943c5c0e1e68a3ed52bbaee9d88c45fcb24d4acea73c0e9b8e871ac8e8	orchestra_atlas
udt_copresent_causal_pair_functor_selector_audit_2026-08-10/AUDIT_REPORT.md	a9096d6251562959f16325bf165b475f3b81b430abdc415bcf4a1328a6815722	conditional_ceff_pair_cone
udt_common_query_pair_immersion_reconstruction_2026-08-11/AUDIT_REPORT.md	1108c0cb80dafe03bcb038bc534096f3200f9926aceb8301f58e2e814c524a56	current_query_architecture
udt_common_query_pair_immersion_reconstruction_2026-08-11/EXACT_DERIVATION.md	bc96d6889075ede38271a4d63d3c021f7df0952b27f7e831c0d7161b97f737da	pair_metric_equations
udt_cmb_N03_profile_role_regular_center_map_2026-08-09/AUDIT_REPORT.md	664ac79ebe0e64eb4854ca067913084d7a6396e21a768a5fb9e92fdf8151d982	P1_role_guard
CURRENT_SCIENTIFIC_PREMISES.tsv	8c663fc3d045c613f84215a591cf78ba349e761c826b9266a663a6dd5e9dd0c7	current_premise_registry
