path	sha256
CURRENT_SCIENTIFIC_PREMISES.tsv	21a4584e29c46420200843b56bd621e571cec347e6834b9cc176afcd8f5b01a8
udt_cmb_complete_angular_family_atlas_map_2026-08-09/AUDIT_REPORT.md	553799701372ebcfdbdd006892724778f01a66d9425280cd71afd238e6cfdfae
udt_cmb_complete_angular_family_atlas_map_2026-08-09/EXACT_DERIVATION.md	337f35ba74012163fc921edb42108fa02ea69f15cc874223c23b6e63a791d9fc
udt_cmb_complete_angular_family_atlas_map_2026-08-09/BASIS_COUPLING_ATLAS.tsv	94c8c95ca73285c6e3ea5d3085e86b460ca763c79fa9ae8e437da454b3f60900
udt_cmb_complete_angular_family_atlas_map_2026-08-09/SOLVE_BATCH_DESIGN.tsv	f60857d2417c1aa5f062794f66c12d1ce2a6a42c6660024dbb0439c2c94ba5ec
udt_cmb_complete_angular_family_atlas_map_2026-08-09/MAP_RESULT.json	c584b6c6877e2ef7ecea3bf96a8f302cfeb0406486470abba1873feab491689e
udt_cmb_complete_angular_mode_ownership_2026-08-09/AUDIT_REPORT.md	e8baaa58bf006beed6b5c708fc2e475485c25660c1b3b35977aef213c03082ba
udt_cmb_complete_angular_mode_ownership_2026-08-09/EXACT_DERIVATION.md	e17dacd5ed66a9e2e513320258caf0f3e4f43ee2a6a9db8884ea762aac75f739
udt_cmb_complete_angular_mode_ownership_2026-08-09/derive_mode_ownership.py	dd831c2dcf04a2c118abfcb6270a21eb1d8a329f5a6b7fc96c326e66c02a8f1b
udt_roadA_RA1_muon_modes_2026-08-08/DERIVATION_NOTES.md	5bc678191a489bf2a7f34416eafb32eed5671a560737630b124b6e88ab724235
