path	sha256	role
udt_founding_phi_ownership_morphism_audit_2026-08-05/AUDIT_REPORT.md	65905b6b2718fd9c1057143a7148104bb14d7e65eeee3bdc7a7010af8cbe90eb	founded supplied-depth ownership
udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	copresence and causal typing
udt_uncompressed_pair_kernel_reconstruction_2026-08-14/AUDIT_REPORT.md	45fa4a9a2a7ff911e3abf20ceae33eb88b2622c9201b4e0c63e9f63693fb9a13	complete pair evaluator
udt_g121_copresent_reciprocal_causal_history_consistency_2026-08-16/AUDIT_REPORT.md	a418feafab804598e63e9dd3a21744060f40df1820872ebbcb114fdedbde9ce1	pre-position causal consistency baseline
udt_g129_copresent_relational_network_faithfulness_2026-08-16/AUDIT_REPORT.md	d8dd1dbb1ad9c9225f42d0eb2bb8e5337084cf1051d830a6f019007bb45bab40	rank-complete relation metric faithfulness
udt_g130_copresence_rank_complete_network_ownership_2026-08-16/AUDIT_REPORT.md	bf10a9de3c73b5078dcd04e7be076cf291a94bd1e0ecec57eb87c2b3a01b2fa8	copresence value-ownership boundary
udt_g134_full_metric_area_history_reframe_audit_2026-08-17/AUDIT_REPORT.md	1e78843aaf45eeaaf7702e7b0e60cf012b72febe6a21f52b615a16ebe1062687	metricity versus value law
udt_g137_copresent_relational_position_join_2026-08-17/AUDIT_REPORT.md	879e20e4b28e46aa03d32bebbdab768417c8556bd7545ff25e617fca63d7600a	adopted position constitution
udt_g138_copresent_relational_position_network_descent_2026-08-17/AUDIT_REPORT.md	e9468b51378e5bd01e40a84f8d5e909c35e4d8e3a3ff7bcd4953d2238e6dedb9	cycle descent
udt_g139_endpoint_position_transport_join_2026-08-17/AUDIT_REPORT.md	08898cf1ac3c66a920009699744dd2f0706e2a481119235be8a5e9067b2d0fa1	endpoint and path channel typing
udt_g144_cross_query_overlap_carry_descent_2026-08-17/AUDIT_REPORT.md	ea2db403469b8e237635d47da7ee1848c62b7c9c753f669fb4beadd8edc0224c	overlap carry closure
