path	role
CURRENT_SCIENTIFIC_PREMISES.md	CURRENT_PREMISE_PRECEDENCE
CURRENT_SCIENTIFIC_PREMISES.tsv	CURRENT_PREMISE_PRECEDENCE
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	ABSTRACT_FOUNDED_PAIR
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/AUDIT_REPORT.md	PARENT_EXTENSION_CLASS
udt_complete_coframe_native_selector_audit_2026-07-26/AUDIT_REPORT.md	PARENT_SELECTOR_RANK
udt_metric_pure_frame_rederivation_2026-07-23/AUDIT_REPORT.md	LOCAL_FRAME_RECIPROCITY
udt_frame_bivector_equivariance_audit_2026-07-23/AUDIT_REPORT.md	EQUIVARIANCE_AND_DPHI_STRATA
udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md	ORDERED_PAIR_OPERATOR_AND_ASSIGNMENT_GAP
udt_intrinsic_clock_transverse_solder_audit_2026-07-24/AUDIT_REPORT.md	CLOCK_SCREEN_SOLDER_STATUS
udt_two_observer_separation_selector_audit_2026-07-24/AUDIT_REPORT.md	OBSERVER_PAIR_PATH_AND_DIRECTION_STATUS
udt_directional_observer_pair_distance_audit_2026-07-24/AUDIT_REPORT.md	DIRECTIONAL_PAIR_DATA_STATUS
udt_reciprocal_subbundle_ownership_audit_2026-07-22/AUDIT_REPORT.md	RECIPROCAL_SUBBUNDLE_STATUS
complete_coframe_seal_involution_2026-07-20/AUDIT_REPORT.md	SEAL_LIFT_STATUS
udt_finite_cell_completion_atlas_2026-07-21/AUDIT_REPORT.md	FINITE_CELL_DATA_TYPES
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	BOOTSTRAP_AND_GLOBAL_STATUS
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	SCALAR_ANCHOR_AND_CSN_STATUS
