path	git_blob	bytes	sha256
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_HOMOGENEOUS_DIMENSION_CERTIFICATE_PREREGISTRATION.md	0e6914d0791b11584b5e3bdc42737ac5244d74ce	6244	7ec1f341eefc88d9d3b0e94969b7edf4ae11531155f091f5745aa601eab8891e
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_DIMENSION_ARGUMENT_CORRECTION.md	234d48e02c2a1a01132f36fad10a83f744206c64	3389	27ffd2ffeec36770d35090ae86863d1e6d81170250d34c826ff61017b6cfcd38
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_CORRECTED_STATUS.json	afd5c3a50fbdde20f5d29f4380e90b812f2b3e44	753	24826b882768e6f162bc16b2d81df77acaa97dac3e94f9bbae2fdf2d899caaee
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_DIMENSION_CERTIFICATE_PREREGISTRATION.md	bf3fa0f5b90ed795ecffdc150dfc2d57f3cdb411	5782	6f68ae824f9c675cbbb7fb782bd8cc8c0590d508cf63b6b2483f4195990b53bd
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_12.txt	dddb404fedc55aeb25b42229970d977f213be7dc	21770	4f6892d723de7d3c89625a39f24a5865572d19badd155bbd1dbebc177a5daf79
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_12.txt	a0a5c6e072da78265bd0aa234063576ef1eefa23	20894	c688b172d9e53ee7a057426a65a134cae98f183b184f16c78c3d809fe3f28c6d
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_13.txt	2a83931ef3807869f637512466a8df709924bb0c	18734	b5118b60c04f48930090a14ea35731ae065e314ab7c71bc19916f5a1fb6fbaa4
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_13.txt	9cd0ddb9571969469f5632e63870fb55682e2d68	18607	9caa870abae9c4a8d30ed9fc0bb1b460bf03bb0fef89ee752bad47428b4b1cf6
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_23.txt	04535437d4c86701ab510f7b54e093428f87587a	19771	81b31021b8fe67b195328de5db30f1ff16d38f4b6bdaa404af6616780d91c5e0
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_23.txt	4f43caee99a653e4431611b9d4424fb05fc4f233	18802	3e3762b14cbdfcb06963796dc1d50156e49f10944f5a7bac7ba6691451aaf699
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_ELIMINATION_CONSTRUCTION.json	967ac88b27a1d5853a15e465a2179731b712bff9	6108	5900a87dfd23b3c4c2249dc8d371cf83c95697af4567d9e9415f59ba52bfd019
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_ALL_ZERO_INPUT.sing	55bed6e777f9654c893ad6ecfa90c9409fd00558	78253	8079b60cbe573ffefe0557a92b0c35f35b2e6a6a413bc26c5f99a85fc7c96ec0
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_ALL_ZERO_STDOUT.txt	94eae3941e2dd196a906d63aa157edfe532e932d	6913	a785441f0bb6fc5bb8f631861a84336660f8508e729780a6e40459868070479b
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_PROCESS_RESULT.json	32e341f8877358bb81d34e5dee490456c02871dd	1796	139b9789d31ba2ad903d8d770644d5483374ba9cc0f6dc2860f6ce67fd8cbb62
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_INDEPENDENT_VERIFICATION.json	a2e83ff7f031b84e460e89c5ede81940af8274e1	1404	29d2871a3ba3255f06f8c7a14496654b9970a9d7d6fba712961dbfa330f0b762
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_RETURN_STATUS.md	7e6b01a05e708c13e914fd8072c10c9ede664c1d	3315	2671410056fa619e2f7c4853f3fd30d72aae8bf4425bb58a32c2b3e555b1f3ab
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_INPUT.sing	110a79b27b72110a5bafe59785a0f7d3c6ae610a	79027	e553c60ac2499b65ca8585fa0861f7d7ba41dcc0adf3ba5c2167a1b28fdc76d8
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_STDOUT.txt	65529232c64550f178f551b936e8fda64a604ec1	217153	bc08416250c4b2ec213c07bbbc208aab6da73501043847db4139d9af5ee7314a
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_PROCESS.json	c87b264f9bf9b04beaa8246411461a08861e3c9a	1280	aebb1fbad1bb210901b5c275bb696313d094365516c55755323227965b652ef7
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_INDEPENDENT_VERIFICATION.json	c055a53ff2eb6e4002401dc42af2d351df581a38	3341	0d31ae51f4ad4d4ff70360b81fa0c3c1e30b6fd9a006dc7a93907d3f8f5a74b3
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/run_c08_finite_field_dimension_certificate.py	6cad1dd73c4d75638ac2f49a8bcbbe0f307c47df	17373	867ee067cb2ad20858a0bac623e72f7fd9b1c64f06ed2603aa31df318783fbb8
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/verify_c08_finite_field_dimension_certificate_independent.py	23d14244153f38dd031f939d5fb9c7b67604028f	16441	8a84c145d38d121bf78be7e16ef63119224e02d271ebdbc7bde88a1a46a775f0
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/run_c08_homogeneous_dimension_certificate.py	fdc1650f76b8ee3dc062380a00aa637ac4b8b9e9	14665	8134a32c380b14ec2b4e09ee7f15c35f0c0e425b9bddac37d140413f876f9808
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/verify_c08_homogeneous_dimension_certificate_independent.py	65bb058deca6f77d389c866bc97ceef32d17b7a7	22664	e0cc13a56da5252014497d9215e9bc3d85e5fe21addd24bd291e7cc36278d397
