path	git_blob	bytes	sha256
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_FINITE_FIELD_DIMENSION_CERTIFICATE_PREREGISTRATION.md	bf3fa0f5b90ed795ecffdc150dfc2d57f3cdb411	5782	6f68ae824f9c675cbbb7fb782bd8cc8c0590d508cf63b6b2483f4195990b53bd
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_12.txt	dddb404fedc55aeb25b42229970d977f213be7dc	21770	4f6892d723de7d3c89625a39f24a5865572d19badd155bbd1dbebc177a5daf79
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_12.txt	a0a5c6e072da78265bd0aa234063576ef1eefa23	20894	c688b172d9e53ee7a057426a65a134cae98f183b184f16c78c3d809fe3f28c6d
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_13.txt	2a83931ef3807869f637512466a8df709924bb0c	18734	b5118b60c04f48930090a14ea35731ae065e314ab7c71bc19916f5a1fb6fbaa4
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_13.txt	9cd0ddb9571969469f5632e63870fb55682e2d68	18607	9caa870abae9c4a8d30ed9fc0bb1b460bf03bb0fef89ee752bad47428b4b1cf6
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_23.txt	04535437d4c86701ab510f7b54e093428f87587a	19771	81b31021b8fe67b195328de5db30f1ff16d38f4b6bdaa404af6616780d91c5e0
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_23.txt	4f43caee99a653e4431611b9d4424fb05fc4f233	18802	3e3762b14cbdfcb06963796dc1d50156e49f10944f5a7bac7ba6691451aaf699
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_ELIMINATION_CONSTRUCTION.json	967ac88b27a1d5853a15e465a2179731b712bff9	6108	5900a87dfd23b3c4c2249dc8d371cf83c95697af4567d9e9415f59ba52bfd019
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_ALL_ZERO_INPUT.sing	55bed6e777f9654c893ad6ecfa90c9409fd00558	78253	8079b60cbe573ffefe0557a92b0c35f35b2e6a6a413bc26c5f99a85fc7c96ec0
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_ALL_ZERO_STDOUT.txt	94eae3941e2dd196a906d63aa157edfe532e932d	6913	a785441f0bb6fc5bb8f631861a84336660f8508e729780a6e40459868070479b
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_PROCESS_RESULT.json	32e341f8877358bb81d34e5dee490456c02871dd	1796	139b9789d31ba2ad903d8d770644d5483374ba9cc0f6dc2860f6ce67fd8cbb62
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_INDEPENDENT_VERIFICATION.json	a2e83ff7f031b84e460e89c5ede81940af8274e1	1404	29d2871a3ba3255f06f8c7a14496654b9970a9d7d6fba712961dbfa330f0b762
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_RETURN_STATUS.md	7e6b01a05e708c13e914fd8072c10c9ede664c1d	3315	2671410056fa619e2f7c4853f3fd30d72aae8bf4425bb58a32c2b3e555b1f3ab
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_TRANSFORMATION_CERTIFICATE_RETURN_STATUS.md	57f2cca2485c11c62f1835191a0a048f667a6ebc	2803	5588f122c32977c24d20f229c84590fe7f3111fb4dde33382e3e639c7bc056e7
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_MODULAR_TRANSFORMATION_4H_RETURN_STATUS.md	82b03a17b08e432862b022cd98754586cd9de721	2890	1da9d145f08dcef71391343043a873b59af96f12cdd5a35bafaca13889b51feb
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/run_c08_finite_field_dimension_certificate.py	6cad1dd73c4d75638ac2f49a8bcbbe0f307c47df	17373	867ee067cb2ad20858a0bac623e72f7fd9b1c64f06ed2603aa31df318783fbb8
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/verify_c08_finite_field_dimension_certificate_independent.py	23d14244153f38dd031f939d5fb9c7b67604028f	16441	8a84c145d38d121bf78be7e16ef63119224e02d271ebdbc7bde88a1a46a775f0
