sha256	path
db69a4fb9b1713f5d0e06eea3ceeec42371efe67bc6b29a70e79c83c08197d7b	udt_g121_copresent_reciprocal_causal_history_consistency_2026-08-16/PRE_G121_CURRENT_SCIENTIFIC_PREMISES.tsv
32b0181adc4585fb36939a171d62ab8b43bcef7124902b0ef80a30de872367d4	udt_g120_exact_screen_imported_transfer_dual_sne_recomposition_2026-08-16/NEXT_GATE.md
4d0500e869f95717d530eabbfbe02f499e2173c7a9d986a0fc91bead667a9c87	udt_g114_common_source_three_observer_network_2026-08-16/EXACT_DERIVATION.md
254e0729245a99125b593f39364f5f56bae987c7ba8a2a965acc0f37ddfe66c6	udt_g114_common_source_three_observer_network_2026-08-16/AUDIT_REPORT.md
c202487b126ab9bd99df6cafda04c3c595befe6e1ab0be5bb658a5262c19314d	udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/EXACT_DERIVATION.md
773982a04a771b51f9a55485501d72f59906395e4b390c2704d2c17ef1ded498	udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/EXACT_DERIVATION.md
f6d6d518b2a2d72a32b0c15faa718bd246d7ebabf63a45bee1b48867e545a622	udt_observer_exponential_full_differential_type_audit_2026-08-16/EXACT_DERIVATION.md
449edc1285661b12cad5fd83986bc96d631159d9ad9c77d97b3a21c3425f530d	udt_three_observer_overlap_calibration_carry_audit_2026-08-10/AUDIT_REPORT.md
a9096d6251562959f16325bf165b475f3b81b430abdc415bcf4a1328a6815722	udt_copresent_causal_pair_functor_selector_audit_2026-08-10/AUDIT_REPORT.md
1bf3d786672d9ec5cd8f18e8700ed10a5c5dc3b18cf9b81d03b8fef0ab7b6873	udt_complete_observer_network_assembly_from_scratch_2026-08-11/AUDIT_REPORT.md
