path	sha256
CURRENT_SCIENTIFIC_PREMISES.tsv	66bf7ab1ec440132cd374fe648091fbb4dd4d7cfc630911e3b2a1dcdfa0fef6c
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003
udt_g166_primary_metric_ordered_pair_kernel_descent_2026-08-18/EXACT_DERIVATION.md	9e985bbd73a2ffe099a57257ea51778fff9ec75eb48721565faafaafd14edc62
udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/EXACT_DERIVATION.md	e51704c01a72c546401e31f59ecf0b1881ee2c273324ccba2e4572fc7d01941d
udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/EXACT_DERIVATION.md	df53a5b3c52d0bd24496d060637dc158a4f2c7cdd17226c9446ea0d338d27831
udt_g201_primary_metric_phi_jet_regime_amplitude_2026-08-21/EXACT_DERIVATION.md	8c4361c3e11c7eaece17b7da9b7c47ee372989b99f495a68a1ec87d4a8b31951
udt_g212_observer_equivalence_history_bridge_whiteboard_2026-08-22/EXACT_DERIVATION.md	d92063556e850c4013c0db4b5dc54ccfdf416c73377d9ec935ff5da39c6cc484
udt_g214_completed_tuple_overlap_and_three_observer_carry_2026-08-22/EXACT_DERIVATION.md	38ac57cfc6ab4837411e3e982fab1bf82bc3113894daba0b5f09099e0f2c7d2c
udt_g215_completed_scalar_shared_clock_incidence_descent_2026-08-22/EXACT_DERIVATION.md	154529302d3b1d902a741cad17c0318f60f57a2f3dedc57ac9bbd172f3adcb53
udt_g217_founded_depth_event_pair_first_jet_ownership_2026-08-22/EXACT_DERIVATION.md	7fe9aa6a8f5f4514b7097362b1073b1953bdc23797f0409d78bbdbe705cf7079
udt_g219_clock_arrow_dynamic_protocol_discrimination_2026-08-22/EXACT_DERIVATION.md	696a0ae465338991f7ca7fbd2f5d2ee8bf2b4c1ebbcbbf09908fa27783e25051
udt_g233_primary_profile_cartan_closure_discriminator_2026-08-23/EXACT_DERIVATION.md	b83ff7cd53d66adf421d206fc39071178d82af93ba049c88684668b82074e0b8
udt_g235_rank_complete_matched_network_nonselection_2026-08-23/EXACT_DERIVATION.md	5bcc38c32ddef6fd88e6c8608305f3d3317defdd2263972392184416295c2955
udt_g249_reciprocal_angular_absolute_scale_ownership_2026-08-24/EXACT_DERIVATION.md	45079821ebde0a38f181f4ba01ed74a431cea2899b5bb9608ff0991f8e0bc34c
udt_g254_complete_timelive_solver_closure_audit_2026-08-24/EXACT_DERIVATION.md	5763ac513c07e41a60656dccc4743334a60c6c9d52402cf9311c05b4c862980c
udt_g255_g165_g254_lost_closure_recovery_audit_2026-08-24/AUDIT_REPORT.md	89fe41c4698c64b28362b93cacf9fa64654f58e43158d10497deb9eefe0a1c0f
udt_g255_g165_g254_lost_closure_recovery_audit_2026-08-24/SCOPE_RECONCILIATION.md	9511d3850f9bc88d0c91fc63a58d9fa23194f9507713969a5e70ae617a94202a
udt_g255_g165_g254_lost_closure_recovery_audit_2026-08-24/DEPENDENCY_GRAPH.tsv	18468eef7063d57753ec869693da805f011787a01c7a708c95faf55df5023e0c
