path	sha256
CURRENT_SCIENTIFIC_PREMISES.tsv	a4b8f72322135eb8721551e07e28509cd19b32268743b6b99d882038a2ca1e61
LIVE.md	dace7549a589bb249ac151871d62cade0bf194ff0faf2e2575fa6b18d76da597
udt_cmb_N01_C1_harmonic_coupling_matrix_atlas_2026-08-09/AUDIT_REPORT.md	a81155f315c174b17968f10060148bacb03ccbbca3d6b7badfc5093f0074fc97
udt_cmb_N01_C1_harmonic_coupling_matrix_atlas_2026-08-09/EXACT_DERIVATION.md	39ad31b1cc8c7a18851ec4190a0e22d2f3b192162ac89f54af50fe0fce4589eb
udt_cmb_complete_angular_family_atlas_map_2026-08-09/PREREGISTRATION.md	3906bfbd8174be672b1702c877ba02851a886a267be4de7157f585b05f8c3358
udt_cmb_complete_angular_family_atlas_map_2026-08-09/EXACT_DERIVATION.md	337f35ba74012163fc921edb42108fa02ea69f15cc874223c23b6e63a791d9fc
udt_cmb_complete_angular_family_atlas_map_2026-08-09/SOLVE_BATCH_DESIGN.tsv	f60857d2417c1aa5f062794f66c12d1ce2a6a42c6660024dbb0439c2c94ba5ec
udt_cmb_complete_angular_mode_ownership_2026-08-09/PREREGISTRATION.md	68dfd317e6fb5d954450a1f01a3603f28eeada5234be9c9eeaea14ab755e9c1a
udt_cmb_complete_angular_mode_ownership_2026-08-09/EXACT_DERIVATION.md	e17dacd5ed66a9e2e513320258caf0f3e4f43ee2a6a9db8884ea762aac75f739
udt_cmb_complete_angular_mode_ownership_2026-08-09/MODE_OWNERSHIP_ATLAS.tsv	d655697fe30072d014b33ddbc74dd3e29850b50d3195321bb049d60e940859bf
udt_fd1_corrected_full_spectral_atlas_2026-08-09/PREREGISTRATION.md	bfb4401e6b8d6dd8671ee2e967c7cd892556aed3d043120dd50e562df5c98483
udt_fd1_corrected_full_spectral_atlas_2026-08-09/FINAL_REPORT.md	4d6017b2639be41acdcdaa65ee97c7ce5fbf35ac91e7aa0de4f3eac5dd37927e
udt_roadA_RA1_muon_modes_2026-08-08/PREREGISTRATION.md	5b2d5a2bd7bf097a18d5b9d31a220395c5235660ff515f5acbba7a311a45ada8
udt_roadA_RA1_muon_modes_2026-08-08/DERIVATION_NOTES.md	5bc678191a489bf2a7f34416eafb32eed5671a560737630b124b6e88ab724235
udt_freedata_FD2_profile_inversion_2026-08-09/UPSTREAM_CORRECTION_FINAL_REPORT.md	18e7d519e7413347b99c872ed9609fb37eeae1fd7d6aa73acb066d8db1a9884c
