path	sha256
CURRENT_SCIENTIFIC_PREMISES.tsv	5396e69bf277af1a30356a651e8b10ef2dbcb869728db130bc83ae7a971d5ebe
udt_fd1_corrected_full_spectral_atlas_2026-08-09/FINAL_REPORT.md	4d6017b2639be41acdcdaa65ee97c7ce5fbf35ac91e7aa0de4f3eac5dd37927e
udt_fd1_corrected_full_spectral_atlas_2026-08-09/PREREGISTRATION.md	bfb4401e6b8d6dd8671ee2e967c7cd892556aed3d043120dd50e562df5c98483
udt_fd1_corrected_full_spectral_atlas_2026-08-09/derive_corrected_atlas.py	3286fb6a972d6b04d845720babc46413ad690e192c0a63fddb06d5020de05d4f
udt_roadA_RA1_muon_modes_2026-08-08/DERIVATION_NOTES.md	5bc678191a489bf2a7f34416eafb32eed5671a560737630b124b6e88ab724235
udt_roadA_RA1_muon_modes_2026-08-08/derive_ra1.py	4e303c290eca1fa66f3cfa39e7245c97f78b958e4c0ca1510c08e6dcdeaf4711
udt_complete_pair_phi_orchestra_audit_2026-08-05/EXACT_DERIVATION.md	ce96774a1dcdefb690f716a6c69aa6cdf5c155e6cff051137f8efe9b0eb1a77c
udt_native_global_coframe_definition_audit_2026-07-28/AUDIT_REPORT.md	7aa0b81caa6504974e8ace4fc2c313a9e8394ad293b3d7c316412ca7ec6485f1
udt_general_screen_dependency_regrade_2026-07-28/CORRECTION_LAYER.md	9eb0e1ce4b1fc3762de610ab76e59310a7ce2e17efaf52604a53eb1664d0ce7e
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/AUDIT_REPORT.md	12334ba4ced3b58122240079c3b2977a2fd48db58991a0b2f55a392db4ced0cc
