path	bytes	sha256
PROVENANCE.md	5175	90f2a0e73881e3a9de99802af8be75f820a9873b6d76d2baa82b1ad4e8d7d16c
founding.md	39830	e0aebb4131ee3e231b824a8cab4e0aabebe7a678de09b4aa4d39396f3bd5565a
CANON.md	41916	047b7fbbc1acacf01d2716e3c98cdefd0b9b20136ac4a3306f55dd6775465250
CURRENT_SCIENTIFIC_PREMISES.tsv	539017	1600989f7b37347c48b7b7479ccb4fa74f2c05c8fa5c8dd76e8d9b981ed02d46
udt_g201_primary_metric_phi_jet_regime_amplitude_2026-08-21/AUDIT_REPORT.md	2905	02a072c80b0a9010080da8a6b1330ab8bc5d366aac7271c393e7a98921c6fa2d
udt_g202_quiet_overlap_profile_anchor_classification_2026-08-21/AUDIT_REPORT.md	2627	18a3cee945d30137923119fd6311c08c280663d92b618f5f9ddeb342b6bb8bad
udt_g203_quiet_overlap_parameter_ownership_classification_2026-08-21/AUDIT_REPORT.md	2305	30b9155fbc6b045a6cf0fbee4b3843d70d8e79607f75cf4da7c4e9fccba2094d
udt_g204_primary_metric_global_regularity_asymptotic_profile_2026-08-21/AUDIT_REPORT.md	2730	736409ea7906a988c821f2c08686262625de54ba58380bf5c09a7bac38fd47cd
udt_g263_pair_reversal_profile_sign_parity_2026-08-25/EXACT_DERIVATION.md	5309	c0089e3a2ecf05603abbbb5bffaa6174ec09c5c50a84bf4c35ab9a7f9c6040ec
udt_g263_pair_reversal_profile_sign_parity_2026-08-25/AUDIT_REPORT.md	3232	6de06a7613591f233a3c3f29f24dc3f0918a07cff50095f68b5bcdf17172e9f2
udt_g264_negative_phi_native_selectivity_classification_2026-08-25/AUDIT_REPORT.md	2962	f2795c0d3de1e90aaf42311e6d9f528b9bf0d6196dc4859dcf345b74f3cdac01
udt_g265_infinite_bare_c_mutual_pair_null_closure_2026-08-26/AUDIT_REPORT.md	1604	b2f17879ad93375df50667d890041305a1cf5bb99763cfd4bb6af78c24c1358c
udt_g266_covariant_mutual_pair_even_channel_ownership_2026-08-26/AUDIT_REPORT.md	2144	363ed6921beb538ceb744f39f50806447ac44604a07a3ff49414042732720621
udt_g267_sech_mutual_clock_projection_consequence_classification_2026-08-26/AUDIT_REPORT.md	2026	a1d53fb901892d65db3c30e57960eda1e9060233fecf206a37b85b2317ed0f75
udt_g268_sech_relation_space_equivalence_and_operational_constraint_2026-08-26/AUDIT_REPORT.md	2536	6b8fed1379f59777c2c74130b0a9dbfdfab2f60ad6ccc97201bfca67a20391ee
udt_g271_primary_metric_null_screen_first_jet_interlock_2026-08-26/AUDIT_REPORT.md	2598	df615d0b0812188d18372351decbb787b5c082b8d0ab09bf77339b29f8250af2
udt_g272_complete_relation_rapidity_distance_ownership_2026-08-26/AUDIT_REPORT.md	2110	6bd47148f8eb32d2308e3371af7178c269b06f9b7689de786ce42e4c147ce02f
udt_g273_projective_pair_distance_foundational_ownership_2026-08-26/AUDIT_REPORT.md	2159	1c7750f9b8a56e0d3d587eb6284d338846daf805c8fef7237f0d94ff86d9109a
udt_g274_projective_pair_position_network_descent_2026-08-26/AUDIT_REPORT.md	2306	551bb9492118f941e0f30b0905255b2e97f7cf9b5fa23ce1d5a179809d13dabb
udt_g275_projective_position_scale_attachment_xmax_separation_2026-08-26/AUDIT_REPORT.md	3649	553548452bb917d8e1e658598977fc6bf731fe54e5922e20b2c01a4e672c187e
udt_g276_proper_clock_ce_scale_anchor_reconciliation_2026-08-26/AUDIT_REPORT.md	2987	cc66be850523fac561b411b32d7532069d838a6d6e6800568afd72f5560b862d
udt_g285_complete_separation_germ_retyping_audit_2026-08-27/AUDIT_REPORT.md	4456	3107947d5d8cb59b836142d79e20792f0f62001539180429bab26a32dd42f2fc
udt_g286_complete_germ_propagation_discriminator_2026-08-28/AUDIT_REPORT.md	3619	58e994cca476085c0e5c878d1932a3e94f7b0190ca21456331d803c4bc23a8fe
