path	sha256	role
Data/Pantheon+SH0ES.dat	1cb0fc379ef066afdc2ffd1857681cc478024570d8a3eba284fb645775198cf8	frozen observed SNe catalog
Data/Pantheon+SH0ES_STAT+SYS.cov	abf806d966485e64afdb359c87bffc0ecc00d05eff0a31ced66f247385df0fdc	frozen observed covariance
udt_cmb_G75_center_regular_axial_profile_family_2026-08-11/PROFILE_ATLAS.tsv	c45f96312b7a89dcd8797a0ccac8c8506e69bd454bfb119acf34c43149af57c7	frozen 591-profile control universe and AM subset
udt_cmb_G75_center_regular_axial_profile_family_2026-08-11/SHAPE_ATLAS.tsv	28350686758d735635e963bea7ebc0435ff335b929db6116dfd3ef44b1bcd912	shape provenance
udt_cmb_G68_F01_F02_finite_path_jacobi_controls_2026-08-11/solve_finite_path.py	f0f495cf05211a2ac47a7fa917be64b1dd9c6dfc51dfbb5c1736520b42010d4a	complete nonlinear null screen Jacobi evaluator
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/derive_same_geometry_sne_query.py	d32fab713d6ae3af09098b61d2d3c58854c37bbbf6b38114281e2495560b82a6	bounded same-geometry implementation parent
udt_cmb_G79_same_geometry_dimensional_sne_query_2026-08-11/EXACT_DERIVATION.md	0dbacc4fd34cb005f65fe5b48c2da67706fd6129f378d77e8e829edf005a5c19	redshift and distance derivation parent
udt_cmb_G83_stationary_endpoint_asymptote_atlas_2026-08-12/derive_endpoint_asymptote_atlas.py	707e4713cf06838a7d0203a4e183c7e6eb63c9a2e2c9417a17742b261358180d	continued-path method parent
udt_cmb_G83_stationary_endpoint_asymptote_atlas_2026-08-12/CONTINUED_PATH_ATLAS.tsv	18550d188e0510486e589adc7544f6cd94bcd37d70dce437e9491211fdfd4b8d	prior near-asymptote path census
udt_cmb_G83_stationary_endpoint_asymptote_atlas_2026-08-12/EXACT_DERIVATION.md	3a1c4212d228534fbb892e1d9c08705c246fbe79d306c68a04bab84543c9af6d	AM asymptote-candidate derivation
udt_sne_native_observer_query_replay_2026-08-11/AUDIT_REPORT.md	30a1cd9887e04cffc86b3646083c7fe890ca030f3430bf86365cfbe4a87a5c0b	SNe compatibility-anchor semantics
udt_sne_native_observer_query_replay_2026-08-11/verify_primary_independent.py	276d9786d70d9afce194c7e951732155b3b83b05d0beb096a061ea4dbbf6852b	independent frozen data and likelihood parent
udt_xmax_scale_observational_M3_runs_2026-08-07/sne_results.json	a6b8837114cb4be10248cd6cc6803ee34642e25d25e315193a9843e853ae2211	frozen P1 benchmark
udt_xmax_asymptotic_limit_frame_correction_2026-08-05/STATUS_AND_WORKFLOW.md	8860dbefd6e99f4f9de966497f56022b268d2e0d1299383354b457d60480c638	controlling Xmax semantics
udt_cmb_G78_profile_endpoint_source_owner_join_2026-08-11/EXACT_DERIVATION.md	79892d8930ee1982ec6e3a48eb56b51e1569d8e1e3a9f789f1dec82228933df7	profile endpoint scale owner nonselection parent
