sha256	path
b4b0d9a9fdd093c992647195aca7579566a9e77a396071a699c1938888a49e75	founding.md
fe4d0aa56a734ca58972ea8123264efa6e0b979831f7f618eab8f69afa7ee2f2	udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/AUDIT_REPORT.md
b46d70a9b915d9d477b872cd8ba0d8fd8f96dc81c5b5dcd8bf4cc9d72c6ffc53	udt_g213_determinant_one_spatial_remainder_and_completed_rank_closure_2026-08-22/AUDIT_REPORT.md
9736f98f78ffe7e64c5940984831e06364f1b2b20fd0fcbf0f3e877a49d88af5	udt_g214_completed_tuple_overlap_and_three_observer_carry_2026-08-22/AUDIT_REPORT.md
9806ac14f5d0bc419501878627dc79770ba4dd7c50f4f14dee0db216c3d9598f	udt_g220_covariant_null_clock_arrow_timelive_lift_2026-08-22/AUDIT_REPORT.md
2fbbe377624b7fbaf0befd315586d9aba48b3a854a6102e5b3eb37b8c1cad762	udt_g225_shared_event_normal_screen_carry_2026-08-22/AUDIT_REPORT.md
1b57ff55688a8e5f1b17827a56c1a66df90e356a6f9d1352099d8fa09fbafc97	udt_g226_null_chain_conformal_symplectic_assembly_2026-08-22/AUDIT_REPORT.md
afcfa68aedc330d220b61b542d3e829106dd0f5ecfdcc335a69acc8cd5c15424	udt_g231_cartan_regional_realization_bridge_2026-08-23/AUDIT_REPORT.md
34b122ada58931f422261f4c2d0cd941cc1f04c3afa77e25e93dad0eef61c8e6	udt_g259_metric_only_parent_operator_fork_classification_2026-08-25/AUDIT_REPORT.md
a28ee2332cf3e14e619c0c332339079605ca81e566d7513b0caa2e29af67d102	udt_g260_gr_quiet_angular_nondiscard_audit_2026-08-25/AUDIT_REPORT.md
25448d5586d268cfec20b403ff77b6d344903b5d9974fb3376900cba0578c125	udt_g261_universal_metric_coupling_parent_operator_ownership_2026-08-25/AUDIT_REPORT.md
95142d95cfff373fb003ffa6a3cb26ea4230c4c774fdad86a094ddb442b5a30d	udt_g282_complete_history_depth_jacobi_minimal_law_type_2026-08-27/AUDIT_REPORT.md
c7a43c09dca9121c1a794d1055b9117d295bd8b48e368ac6c322882e5cdaef11	udt_g286_complete_germ_propagation_discriminator_2026-08-28/EXACT_DERIVATION.md
cb7322917279007c0cce38b499fe9aee510a72244646e253a74c54fcac18f3d8	udt_g293_history_law_architecture_constraint_funnel_2026-08-29/AUDIT_REPORT.md
de171479ff682ece888d005f0ab6f00410b609364ca653510fcc13a86a0700e0	udt_g294_nonsignalling_copresence_network_architecture_2026-08-29/AUDIT_REPORT.md
95b5c49f23bc43209f6db7dbd71b1ec60816a475641e909e5fbb89098bf6cb19	udt_g295_causal_history_constraint_propagation_classification_2026-08-29/AUDIT_REPORT.md
