sha256	path
b6a1c242fdf8a6fba8865de92aa40f0f6594823460a4d3e5b52052d0d1116bc4	AGENTS.md
7a5e0f9bf52c023e5fe01bdae8c2c13ec195bd238a0f909db21c0e9bc1377884	CURRENT_RESEARCH_PROGRAM.md
a5c30bbb6d2b3bf35b70d65643ed79f093441807cfd0fe4088d103e14de25eeb	CURRENT_SCIENTIFIC_PREMISES.md
ba9c682398c82412f266ffb3f921d39ffa8b9d587fc84c18184b6cccdd23cc45	CURRENT_SCIENTIFIC_PREMISES.tsv
b9debb330dcb100fd02b3ca6363a5f5f8d76c9bed04e12b6a471161c974877db	HANDOFF.md
a24dcfeaa4715b5bf1178e95cc6f8c2025dcdd7c951251eba4252679035be667	INDEX.md
a07873be79e18443516f7e0aa993e2ff7248f5f1eae5cc75acdc1382f1ad2ba4	LIVE.md
cf1c08da550fe093bc7c1023c96d7e61a3c00110a242026abb31adbf8b470c97	MEMORY.md
9ddf01e67df254427e266d4f5dcb660d4ad2ebd441bf49a2b9673d897947903f	tests/test_startup_surface.py
3b7bef3e8027eb95dd9070cf8844bfbbba602d4a7ce30c1772bbc540f9e97bd7	udt_g166_primary_metric_ordered_pair_kernel_descent_2026-08-18/AUDIT_REPORT.md
f2a947c6a14d77741e6eef8c423b863fa0f16ab8a9a08310dd9e10c89a37013e	udt_g166_primary_metric_ordered_pair_kernel_descent_2026-08-18/derive_primary_pair_kernel.py
c1a1f722e393e431b1b0805a7e2d5ad8e27813c48db989f824b76898bc499593	udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/AUDIT_REPORT.md
d4903c215cb794b13c313518343bded11125bba56536a0a5eb7cfeb644c07cec	udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/derive_primary_metric_pair_pullback.py
24712719136b000e64367b6ebd234a2ef8d5b5f07ab493cfc4ea54e73b483ed9	udt_g168_ordered_copresent_pair_plane_ownership_2026-08-18/AUDIT_REPORT.md
2fb874015a159ffce17bac52063e320b7ac829f489f20b06014067964cd7b4dc	udt_g168_ordered_copresent_pair_plane_ownership_2026-08-18/derive_pair_plane_ownership.py
b31c31b2561c7d34fddee78218b4af823a69497978509841acbeab4df0d35ddd	udt_g169_bidirectional_copresent_metric_distance_2026-08-18/AUDIT_REPORT.md
5eec3eec5ee17825628176f4e8346e5542a3c883374f2745a32fed937b71294e	udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/AUDIT_REPORT.md
ccf13a8ef046c51676eb2a3463fe566b37fa796822e4b919dbeaa6536482c448	udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/derive_endpoint_relative_response.py
13cc3465ba8d6e2a7ddf399237a3a7037bbe2cfec54a88256bf24dd5157dfa9b	udt_g171_primary_metric_multi_pair_response_2026-08-19/AUDIT_REPORT.md
89dfe670cfa7c5646d1bf4293aedfe7075e3997f6621dea5f8a27a049ea9ba7a	udt_g171_primary_metric_multi_pair_response_2026-08-19/derive_multi_pair_response.py
3468fb99a5da7a142d4f7f167c7d5ba3b76a138475cb514f5ef2fc48a93f0842	udt_g172_primary_metric_smooth_pair_family_integrability_2026-08-19/AUDIT_REPORT.md
cbe16290ecefa3a5dea349fc5cabdfc1dcc328157416aaae2155f4178cdcf9b7	udt_g173_primary_metric_turning_chart_calibration_atlas_2026-08-19/AUDIT_REPORT.md
d29c553bf0a59af83999c21d140e7a7358d89f352c23073ea4bcdb52a0dd25bc	udt_g174_native_calibrated_pair_germ_chart_ownership_2026-08-19/AUDIT_REPORT.md
e31209f844a84d1cb06fc0953bc8f9f421b7d4e2d6bcb0c94298143f0954d5ce	udt_g175_relation_wide_calibration_equivalence_audit_2026-08-19/AUDIT_REPORT.md
c7c96194a8baf3465b2d8c58ff19051ee2937b4b7f7a5d0e8859ad1a26651d84	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/AUDIT_REPORT.md
576a303fa9a0b6acd017909c98c7fffa9f407a2ec8aaace6456607bd466da598	udt_g176_completed_pair_dual_reciprocity_consolidation_2026-08-19/derive_completed_pair_reciprocity.py
1b7606e864157f4a0941b32b6d6f93528bcd4bc739ddc22db4d92d23b754fc09	udt_g177_completed_pair_kernel_scaffolding_regression_audit_2026-08-19/AUDIT_REPORT.md
df7db9300a350d5721874175b4d0f2eff60967d7588eb0f763f63fffa32d7744	udt_g178_completed_pair_kernel_fresh_adversarial_review_2026-08-19/AUDIT_REPORT.md
fe4d0aa56a734ca58972ea8123264efa6e0b979831f7f618eab8f69afa7ee2f2	udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/AUDIT_REPORT.md
15b219346f49d488e3fd2990c19457dc497b32fccca5e37514fbf48341b63f73	udt_g179_complete_coframe_pair_pullback_extension_2026-08-19/derive_complete_coframe_extension.py
ec92df1229846fbe457f5a43f860c32228b429810b856caf7912b0143b34b36b	udt_g180_completed_pair_smooth_family_descent_2026-08-19/AUDIT_REPORT.md
aa4d0cc2a3192018dc21743312c0529db94955f4be63ccc01b265a607fd77ccb	udt_g180_completed_pair_smooth_family_descent_2026-08-19/derive_completed_pair_family.py
2b53e7fcb85729444245f2a931d1a4ae740f816038498e73dcd6f20ab5a03d8d	udt_g181_completed_pair_singular_endpoint_classification_2026-08-19/AUDIT_REPORT.md
8a7b1e61373bcbc38620cd311deb5a56a3bd4b2c4800b5f0b5c9af823d150edf	udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/AUDIT_REPORT.md
4100ffdaa074e60e0f002ecab58b780dd668b529a7c5dd2ebd5639e2b35147f5	udt_g183_pair_degenerate_multibranch_strata_classification_2026-08-19/AUDIT_REPORT.md
fd1d0ed0d4b704a301ca752ac91d22d22ef4ff77c574cb05dba4d926e0160b84	udt_g184_regular_branch_equivalence_classification_2026-08-19/AUDIT_REPORT.md
8dc2c69f09ac01b241832e4c21c1bce44bd25b371d9071130ff5bc0e4355b29b	udt_g185_completed_pair_sne_channel_necessity_replay_2026-08-20/AUDIT_REPORT.md
ec46a6ca3f3a5ae2e9f609a70ed44bbbdc3a3bac7f3a471e3393c4eb97370fb9	udt_g186_nonradial_completed_pair_channel_resolution_2026-08-20/AUDIT_REPORT.md
8ad483d2f1afa7738be546994535237c3d65ffb45adf9c749e092d51ae08e905	udt_g187_nonradial_finite_jacobi_screen_propagation_2026-08-20/AUDIT_REPORT.md
89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/AUDIT_REPORT.md
5ae8253ac746556d80e6022e06398d357c444055548e2b228fe067ddc118b198	udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/derive_complete_coframe_null_jacobi.py
667f9e892ca9f63ba6c89ef5aaec69c54afbd44bc289706a0536afa1c192814b	udt_g189_p1_free_metric_flux_interface_2026-08-20/AUDIT_REPORT.md
08eaf82739d4491fd46e4348465ee1590ddb90e90d88e346a7a9c61566183971	udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/AUDIT_REPORT.md
2c486eff9baa8daed3f9cb12ddc68035d12a17b8b5c37ed77a514bce4fe1eb73	udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/derive_timelive_frequency_screen.py
f5f83f953ee028d18817d84567071271472c07af7102aab695748edbef2a1742	udt_g191_nonconformal_timelive_mixing_join_2026-08-20/AUDIT_REPORT.md
6abaad6226c3782afc6ba951e0c7d0d91298e1000bbd72f0bc9b0cf3bfa26f91	udt_g191_nonconformal_timelive_mixing_join_2026-08-20/derive_nonconformal_timelive_mixing.py
89493fb924b378abadc8eee969d76ade7b8c0c19d931cf0bdd4d4f3cbfb89cef	udt_g192_smooth_timelive_mixing_family_classification_2026-08-20/AUDIT_REPORT.md
363dfc093d1dcc4119dff09a9c438bb5eb518a02ecf4076794e4173b6ba61e5a	udt_g192_smooth_timelive_mixing_family_classification_2026-08-20/derive_smooth_timelive_mixing.py
ac0b00effd82ab69cd773e49c071d4ab67864ae1f443919af35f6617ff70411b	udt_g193_noncommuting_transverse_mixing_extension_2026-08-20/AUDIT_REPORT.md
1448661b48278733f5110c55cae538ef9f324013242600a30ca2e1f6eb7cd5ae	udt_g193_noncommuting_transverse_mixing_extension_2026-08-20/derive_noncommuting_transverse_mixing.py
39dfa47632544a81e360e96d405f295e144194c2957c293963511c9b6cfb2fb7	udt_g194_general_symmetric_screen_mixing_closure_2026-08-20/AUDIT_REPORT.md
cc95e82a1f0dc16bb0e40104a4dc7f1671fbc955a469e434e5a3792a387991c7	udt_g194_general_symmetric_screen_mixing_closure_2026-08-20/derive_general_symmetric_screen_mixing.py
d55070b9ec0942d462ce89f1386937af61879a82ba132abd020867138705d82d	udt_g195_antisymmetric_screen_rotation_boundary_2026-08-20/AUDIT_REPORT.md
0ac73331f13323e59fbf7d78bb8935c87c1af13a7feb4a11d4cf28402df34bde	udt_g195_antisymmetric_screen_rotation_boundary_2026-08-20/derive_antisymmetric_screen_rotation.py
eef267492792dcea871b30e6fe7589804118b88373cc52835e0b061a9eb0a62d	udt_g196_longitudinal_screen_mixing_descent_2026-08-20/AUDIT_REPORT.md
