path	git_blob	bytes	sha256
UDT_NATIVE_ACTION_COLD_ARM_DISPATCH.md	6d2d5bacf86cc068d2b3f7eae6f3ff705151c038	8394	6e977717ca028cabaa198dd14a6a97b3b15740e45485d0ab735f3df0326df192
UDT_NATIVE_ACTION_COLD_PACKET.md	dbe0292e446291cdc620abfb261447cb9f7d969f	13221	d38232792ac78188687db433a3f60a08c775c46e9ecf5fc42ad7953dc89fadb0
UDT_COMMON_SCALE_NEUTRALITY_POSTULATE_2026-07-15.md	db2959c45beb48f7417b211039dd8e8c71d2f1ef	2886	4bb0da9098da0a9970602e2449615eef151796b0d7fe7a9978f4b66145748a34
UDT_GLOBAL_BOOTSTRAP_PRINCIPLE_2026-07-15.md	5e2a9692a18dac25f4c8f5ace643fd11e7427e65	2693	ce14075bad1ff4b6ea9b41e35dc6b63dfc5a9ae13478bd57c80b1502f33fb540
native_action_final_adjudication_2026-07-18/SHA256SUMS.txt	c996f67836ecbb30a546a695fed333c150c3d495	4316	57be0046432c27046e84eaafd1706959558f43170d0f1e23dc3047966e512f33
native_action_final_adjudication_2026-07-18/FINAL_ADJUDICATION_REPORT.md	3751d7098b31bd10cfbd6539aa5a57754e4b43b1	11945	71ed06c21c3ef683d0579f2a883584b4f612de4f1b09e16300702b204d437eda
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	8676	70cab9d5e10b03e0e3418129b67155e01d9f805c4397c69ef8795c4d2aaa5dfd
native_action_final_adjudication_2026-07-18/PROVENANCE_FIREWALL.tsv	d21d0f6b55aa9bea134b84aaab692fe9b5b63e39	3811	44ef90293f3ade58c1b58186602a8ae3ec2d18efe85d28da1acee4a64f479317
udt_canonical_geometry_evaluator_p01_2026-07-21/SHA256SUMS.txt	66c0ce20708c297f0f1d70497cf8b3b7b32d2a1e	2167	b7d8917cb27627c7ad7767fcffbd5b5d7a9dc6da2171b2d8fba329d04014ffad
udt_canonical_geometry_evaluator_p01_2026-07-21/AUDIT_REPORT.md	5a14a4b1ec604f3abf8e8f2febee359c23a7be73	5805	32d173e755f4b9b0bc6add8971562f5e7202fa75abd7b84964f1a0fe695c4f72
udt_canonical_geometry_evaluator_p01_2026-07-21/STATUS_LEDGER.tsv	aa0f43a89fc184eb3178eb2324ffad9e5ba24203	3183	0d7fb396abf8454131e5546976e70fb8d5b5e284921095841c5da4e703b8c466
udt_local_jet_atlas_p02_2026-07-21/SHA256SUMS.txt	a28fc90cc09c0597ee442326b5c9393d48d56f9d	2976	c56390eb26b80c54a3c3a09f4800086c8dbc00b5bfd40b2038e264e85bec8938
udt_local_jet_atlas_p02_2026-07-21/AUDIT_REPORT.md	3c9d49fa2ed3d41e420991bd0a39117911247366	6885	66b4d3f4dabcb1f54c6c2c09bf157c928c270778eb27cd32adedbf1f1439cdeb
udt_local_jet_atlas_p02_2026-07-21/STATUS_LEDGER.tsv	9ce11d0699da4b65fd974636b838607c357addbf	3022	8f5c71b960bce2c9b02c2d73985fe6a0d5918a21168d166db2cb58d6567a0806
udt_founded_constraint_atlas_p03_2026-07-21/SHA256SUMS.txt	17d6aad261f5e4e1a8c2ed8c1f009258ce28e1bb	2694	b0ec5cbb2be404084e1b1ed4eca98d53c9712a62cf1af0a48eb340b64467c3be
udt_founded_constraint_atlas_p03_2026-07-21/AUDIT_REPORT.md	83d542f21f037188b9b9fc5e84fbd0037a9a5294	9027	be295b9a45c64900c0d35e3430524584078fa020982da2d0fc6ef644b5f714bf
udt_founded_constraint_atlas_p03_2026-07-21/STATUS_LEDGER.tsv	84d4c4bb1b1fb75e40d07b8259fa551587ad9151	3465	079a9295848c0ae5342353497edaf3b6a4afde417b6b589fe895d94ed0e09e9c
udt_global_kinematic_assembly_p03g_2026-07-21/SHA256SUMS.txt	6a0cbf7657a3ea781259cc74efcaa27ad62f0e01	2562	62f9b3f33409b62fb841734e8a91e61d9b859247bf808c4a6cf3740b6a54b6c9
udt_global_kinematic_assembly_p03g_2026-07-21/AUDIT_REPORT.md	b8a70c5751e97ad155abdf63fb6e214c90692ab2	8199	e7da11a1151fe813caf3442f90daf7a60ddcdb87869c7bc25d0a22248fe761de
udt_global_kinematic_assembly_p03g_2026-07-21/STATUS_LEDGER.tsv	b187add25faff4c933e22e43374ec3419f92394f	2166	3a9c33ee4a983798b153eb8def08f4b4b77d552fd03e5d678b62657c9140eea8
udt_dynamics_branch_ruling_p04_2026-07-21/SHA256SUMS.txt	ab9280cd36c36f793f5f44e4414aa76b231d52e4	1848	d01d65fc5abcc35078c961d0d3fc0eec7ad26e205735a77f7d83e2b45121de3f
udt_dynamics_branch_ruling_p04_2026-07-21/AUDIT_REPORT.md	9114193e4193986a800221413d5e167ad2abecca	4770	a3ac03714a70e1959dca65bbef5baeff4eed42367fe3765c3fc6791b4c989576
